BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-09-22,АбрауДюрсо,ABRD,570.0,8251780.0,178.5,176.0,184.0,178.5,180.5,178.5,45700.0,180.5,180.5,178.5,8251780.0,8251780.0,8251780.0,0.0,3
SMAL,2022-09-22,Система ао,AFKS,18.0,502.33,13.565,12.7,14.645,,12.791,12.7,38.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-22,Система ао,AFKS,18708.0,326664916.7,12.625,12.401,13.119,12.637,12.791,12.781,25538500.0,12.795,12.795,12.637,307086770.2,307086770.2,307086770.2,0.0,3
SMAL,2022-09-22,Аэрофлот,AFLT,1.0,26.0,26.0,26.0,26.0,,26.68,26.0,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-22,Аэрофлот,AFLT,16808.0,194445176.2,26.46,26.24,27.04,26.56,26.68,26.86,7287590.0,26.64,26.64,26.56,150109365.8,150109365.8,150109365.8,0.0,3
TQBR,2022-09-22,AGRO-гдр,AGRO,8079.0,68261021.8,786.0,780.0,837.0,786.0,801.6,786.0,85151.0,801.6,801.6,786.0,68261021.8,68261021.8,68261021.8,0.0,3
TQTF,2022-09-22,AKGD ETF,AKGD,391.0,9630314.19,76.68,75.5,77.71,75.77,76.48,75.66,125907.0,76.49,76.49,75.77,9630314.19,9630314.19,9630314.19,25881883.98,3
TQTF,2022-09-22,ETF AKMB,AKMB,6058.0,7674117.85,1.1679,1.1595,1.1881,1.1597,1.1782,1.1596,6511822.0,1.1785,1.1785,1.1597,7674117.85,7674117.85,7674117.85,7227914.44,3
TQTF,2022-09-22,ETF AKME,AKME,325.0,1387056.88,76.4,76.4,79.36,78.44,78.26,78.42,17665.0,78.52,78.52,78.44,1387056.88,1387056.88,1387056.88,3307096.36,3
TQTF,2022-09-22,AKMM ETF,AKMM,52.0,13697219.5,101.9,101.43,101.9,101.46,101.47,101.45,134988.0,101.47,101.47,101.46,13697219.5,13697219.5,13697219.5,15470580.86,3
TQBR,2022-09-22,Акрон,AKRN,1006.0,33103410.0,15600.0,15600.0,16774.0,16342.0,16486.0,16342.0,2008.0,16486.0,16486.0,16342.0,33103410.0,33103410.0,33103410.0,0.0,3
TQTF,2022-09-22,ETF AKSC,AKSC,24.0,9706.78,35.0,33.8,35.0,33.98,34.18,33.8,285.0,,36.28,33.98,0.0,509629.52,0.0,43052.97,3
TQTF,2022-09-22,AKVG ETF,AKVG,38.0,28760.78,35.44,33.78,35.46,34.02,34.08,34.02,845.0,,37.94,34.02,0.0,500001.51,0.0,178845.99,3
SMAL,2022-09-22,АЛРОСА ао,ALRS,15.0,1448.66,75.0,67.0,75.0,,68.54,69.0,21.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-22,АЛРОСА ао,ALRS,41880.0,752119655.2,66.1,66.02,70.5,68.55,68.54,68.5,10973950.0,68.52,68.52,68.55,700288118.8,700288118.8,700288118.8,0.0,3
TQBR,2022-09-22,АшинскийМЗ,AMEZ,2145.0,33426247.0,27.085,26.59,28.49,26.8,27.42,26.8,1219100.0,27.42,27.42,26.8,33426247.0,33426247.0,33426247.0,0.0,3
TQTF,2022-09-22,AMRE ETF,AMRE,166.0,145904.7,64.1,64.1,70.2,68.3,68.8,68.2,2121.0,,68.8,68.3,0.0,500363.2,0.0,601148.91,3
TQTF,2022-09-22,AMRH ETF,AMRH,12.0,6124.58,99.04,99.04,101.82,99.86,100.4,99.84,61.0,,103.28,99.86,0.0,876672.32,0.0,461934.14,3
SMAL,2022-09-22,Аптеки36и6,APTK,2.0,68.22,11.9,11.264,11.9,,12.524,11.264,6.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-22,Аптеки36и6,APTK,1584.0,1965902.26,12.206,12.204,12.66,12.544,12.524,12.544,156980.0,12.524,12.524,12.544,1965902.26,1965902.26,1965902.26,0.0,3
TQBR,2022-09-22,ИНАРКТИКА,AQUA,2251.0,19352082.5,638.0,615.5,639.5,628.0,632.0,628.0,30619.0,632.0,632.0,628.0,19352082.5,19352082.5,19352082.5,0.0,3
TQBR,2022-09-22,Арсагера,ARSA,32.0,75459.0,5.9,5.63,5.92,5.8,5.8,5.8,13000.0,,5.86,5.8,0.0,502896.0,0.0,0.0,3
TQBR,2022-09-22,АстрЭнСб,ASSB,41.0,66778.5,0.7065,0.7,0.757,0.702,0.718,0.702,93000.0,,0.7215,0.702,0.0,553986.0,0.0,0.0,3
TQBR,2022-09-22,Авангрд-ао,AVAN,58.0,96590.0,850.0,820.0,850.0,845.0,835.0,845.0,116.0,,860.0,845.0,0.0,527105.0,0.0,0.0,3
TQBR,2022-09-22,Башнефт ао,BANE,819.0,9850549.0,950.0,950.0,998.5,971.0,970.0,971.0,10151.0,970.5,970.5,971.0,9850549.0,9850549.0,9850549.0,0.0,3
TQBR,2022-09-22,Башнефт ап,BANEP,2836.0,47476498.0,627.0,624.5,642.0,633.5,634.5,633.5,74833.0,634.5,634.5,633.5,47476498.0,47476498.0,47476498.0,0.0,3
TQTF,2022-09-22,BCSB ETF,BCSB,159.0,663988.47,10.3,10.164,10.41,10.21,10.208,10.378,65045.0,10.208,10.208,10.21,613257.72,613257.72,613257.72,433069.09,3
TQBR,2022-09-22,Белуга ао,BELU,5343.0,103487639.0,2801.0,2720.0,2897.0,2800.0,2801.0,2800.0,36947.0,2801.0,2801.0,2800.0,103487639.0,103487639.0,103487639.0,0.0,3
TQBR,2022-09-22,БашИнСв ап,BISVP,57.0,288084.0,7.26,7.1,7.5,7.45,7.42,7.45,38800.0,,7.3,7.45,0.0,500063.0,0.0,0.0,3
TQBR,2022-09-22,Белон ао,BLNG,740.0,4966963.0,11.375,10.35,11.375,10.49,10.675,10.49,465300.0,10.675,10.675,10.49,4966963.0,4966963.0,4966963.0,0.0,3
TQTF,2022-09-22,BOND ETF,BOND,53.0,772706.4,992.6,985.8,1011.2,1011.2,1007.4,1005.0,767.0,1007.4,1007.4,1011.2,769691.8,769691.8,769691.8,3611352.58,3
TQBR,2022-09-22,БурЗолото,BRZL,82.0,184742.0,763.0,763.0,819.0,799.0,796.0,799.0,232.0,,778.0,799.0,0.0,502096.0,0.0,0.0,3
TQBR,2022-09-22,БСП ао,BSPB,2947.0,46895445.7,88.9,88.07,92.72,91.99,91.23,91.99,514010.0,91.23,91.23,91.99,46895445.7,46895445.7,46895445.7,0.0,3
TQBR,2022-09-22,БСП ап,BSPBP,86.0,450065.0,14.05,13.75,14.55,13.75,14.1,13.75,31900.0,,14.05,13.75,0.0,508090.0,0.0,0.0,3
TQBR,2022-09-22,МКБ ао,CBOM,14367.0,617496743.2,5.963,5.955,6.082,6.023,6.016,6.035,102640200.0,6.016,6.016,6.023,613093041.7,613093041.7,613093041.7,0.0,3
TQBR,2022-09-22,РН-ЗапСиб,CHGZ,75.0,184394.0,37.2,37.2,38.4,37.4,38.0,37.4,4860.0,,37.2,37.4,0.0,543084.0,0.0,0.0,3
TQBR,2022-09-22,ЧКПЗ ао,CHKZ,86.0,789980.0,5820.0,5600.0,6280.0,5860.0,5860.0,5920.0,135.0,5860.0,5860.0,5860.0,789980.0,789980.0,789980.0,0.0,3
TQBR,2022-09-22,СевСт-ао,CHMF,20524.0,526048414.8,701.0,701.0,734.6,721.0,719.8,724.2,730891.0,719.4,719.4,721.0,483702722.8,483702722.8,483702722.8,0.0,3
TQBR,2022-09-22,ЧМК ао,CHMK,139.0,3984615.0,3625.0,3600.0,3785.0,3635.0,3640.0,3635.0,1094.0,3640.0,3640.0,3635.0,3984615.0,3984615.0,3984615.0,0.0,3
TQBR,2022-09-22,CIAN-адр,CIAN,1838.0,10452846.8,396.0,387.2,420.0,409.8,407.8,410.2,25628.0,407.6,407.6,409.8,9815500.4,9815500.4,9815500.4,0.0,3
TQBR,2022-09-22,Телеграф,CNTL,85.0,427086.0,9.64,9.54,9.74,9.56,9.66,9.56,44200.0,,9.62,9.56,0.0,518278.0,0.0,0.0,3
TQBR,2022-09-22,Телеграф-п,CNTLP,272.0,1042416.0,6.74,6.58,6.92,6.86,6.82,6.86,152800.0,6.82,6.82,6.86,1042416.0,1042416.0,1042416.0,0.0,3
TQPI,2022-09-22,ДагСб ао,DASB,1955.0,10244653.5,0.1431,0.1431,0.1551,0.1467,0.149,0.1467,68750000.0,0.149,0.149,0.1467,10244653.5,10244653.5,10244653.5,0.0,3
TQBR,2022-09-22,ЗаводДИОД,DIOD,86.0,182202.0,7.22,7.22,7.49,7.45,7.41,7.45,24600.0,,7.31,7.45,0.0,527491.0,0.0,0.0,3
TQTF,2022-09-22,ETF DIVD,DIVD,274.0,1747391.0,712.0,700.0,744.4,729.8,727.8,724.0,2401.0,728.0,728.0,729.8,1639504.6,1639504.6,1639504.6,1050289.4,3
TQBR,2022-09-22,ДетскийМир,DSKY,9059.0,79649279.2,72.6,72.08,75.12,73.12,73.7,73.26,1080600.0,73.74,73.74,73.12,75859105.2,75859105.2,75859105.2,0.0,3
TQBR,2022-09-22,ДЭК ао,DVEC,222.0,1524341.0,0.904,0.885,0.948,0.91,0.917,0.91,1662000.0,0.917,0.917,0.91,1524341.0,1524341.0,1524341.0,0.0,3
TQBR,2022-09-22,ДонскЗР,DZRD,4.0,7970.0,2020.0,1980.0,2020.0,1980.0,1995.0,1980.0,4.0,,2025.0,1980.0,0.0,509730.0,0.0,0.0,3
TQBR,2022-09-22,ДонскЗР п,DZRDP,15.0,51600.0,1600.0,1590.0,1640.0,1600.0,1610.0,1600.0,32.0,,1650.0,1600.0,0.0,503720.0,0.0,0.0,3
TQBR,2022-09-22,ЕвроЭлтех,EELT,179.0,729416.2,5.58,5.58,5.78,5.72,5.68,5.72,128330.0,5.68,5.68,5.72,729416.2,729416.2,729416.2,0.0,3
TQBR,2022-09-22,Электрцинк,ELTZ,2506.0,11985837.5,257.0,254.0,278.5,260.0,271.5,260.0,44168.0,271.5,271.5,260.0,11985837.5,11985837.5,11985837.5,0.0,3
TQBR,2022-09-22,ЭН+ГРУП ао,ENPG,6096.0,74891410.0,419.0,408.0,438.0,412.5,421.0,416.5,177888.0,421.5,421.5,412.5,70397334.5,70397334.5,70397334.5,0.0,3
SMAL,2022-09-22,ЭнелРос ао,ENRU,22.0,531.32,0.435,0.4248,0.4966,,0.4298,0.465,1204.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-22,ЭнелРос ао,ENRU,2000.0,11855159.2,0.4246,0.422,0.4392,0.4236,0.4298,0.4236,27588000.0,0.4298,0.4298,0.4236,11855159.2,11855159.2,11855159.2,0.0,3
TQTF,2022-09-22,EQMX ETF,EQMX,4006.0,33486294.45,84.9,84.8,87.75,86.25,86.45,86.75,387418.0,86.4,86.4,86.25,32160419.65,32160419.65,32160419.65,28727662.69,3
TQTF,2022-09-22,ESGE ETF,ESGE,187.0,572838.62,60.76,60.47,62.4,61.57,61.91,61.35,9253.0,61.92,61.92,61.57,541341.07,541341.07,541341.07,513119.1,3
TQTF,2022-09-22,ESGR ETF,ESGR,53.0,168632.5,917.5,886.0,917.5,896.5,902.0,896.5,187.0,,894.0,896.5,0.0,505935.0,0.0,85942.19,3
TQBR,2022-09-22,ETLN-гдр,ETLN,4418.0,18588194.76,56.18,55.08,59.94,56.6,57.52,56.6,323169.0,57.52,57.52,56.6,18588194.76,18588194.76,18588194.76,0.0,3
SMAL,2022-09-22,Россети,FEES,26.0,314.65,0.0855,0.084,0.0885,,0.0873,0.0885,3580.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-22,Россети,FEES,4222.0,56760625.6,0.085,0.085,0.08886,0.0884,0.0873,0.08848,650120000.0,0.08724,0.08724,0.0884,53386660.0,53386660.0,53386660.0,0.0,3
TQBR,2022-09-22,ДВМП ао,FESH,5482.0,132916282.0,33.5,32.52,35.92,34.66,34.64,34.66,3837000.0,34.64,34.64,34.66,132916282.0,132916282.0,132916282.0,0.0,3
TQBR,2022-09-22,FIVE-гдр,FIVE,19923.0,297451997.0,1259.5,1231.0,1316.0,1267.5,1285.0,1264.5,231445.0,1288.0,1288.0,1267.5,270850641.5,270850641.5,270850641.5,0.0,3
TQBR,2022-09-22,FIXP-гдр,FIXP,4915.0,15893864.3,335.9,335.9,356.7,348.9,348.5,344.0,45606.0,348.7,348.7,348.9,14753591.6,14753591.6,14753591.6,0.0,3
SMAL,2022-09-22,Совкомфлот,FLOT,1.0,107.73,35.91,35.91,35.91,,37.17,35.91,3.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-22,Совкомфлот,FLOT,3117.0,23903228.7,36.51,36.5,37.49,37.16,37.17,37.16,643070.0,37.17,37.17,37.16,23903228.7,23903228.7,23903228.7,0.0,3
TQTF,2022-09-22,FMRU ETF,FMRU,81.0,39285.49,6.374,6.298,6.424,6.306,6.356,6.306,6181.0,,6.636,6.306,0.0,516301.47,0.0,40924.43,3
TQTF,2022-09-22,FMUS ETF,FMUS,27.0,22221.53,8.292,8.092,8.292,8.222,8.222,8.27,2703.0,,8.782,8.222,0.0,500115.43,0.0,41368.1,3
TQBR,2022-09-22,ГАЗ ао,GAZA,68.0,270335.0,331.5,311.0,340.5,319.0,325.5,319.0,830.0,,323.0,319.0,0.0,503855.0,0.0,0.0,3
TQBR,2022-09-22,ГАЗ ап,GAZAP,22.0,64375.0,225.5,225.5,233.5,228.0,230.0,228.0,280.0,,226.0,228.0,0.0,502250.0,0.0,0.0,3
SMAL,2022-09-22,ГАЗПРОМ ао,GAZP,129.0,63968.61,221.0,220.01,236.0,,228.72,230.26,277.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-22,ГАЗПРОМ ао,GAZP,302541.0,28918694437.1,215.01,215.01,237.77,232.9,228.72,231.45,126460980.0,228.47,228.47,232.9,27472152670.5,27472152670.5,27472152670.5,0.0,3
TQBR,2022-09-22,ЧеркизГ-ао,GCHE,1595.0,19645480.5,2652.5,2600.0,2724.5,2646.5,2665.0,2646.5,7372.0,2665.0,2665.0,2646.5,19645480.5,19645480.5,19645480.5,0.0,3
TQBR,2022-09-22,iММЦБ ао,GEMA,167.0,2620281.5,792.0,792.0,832.0,824.5,822.0,824.5,3187.0,822.0,822.0,824.5,2620281.5,2620281.5,2620281.5,0.0,3
TQBR,2022-09-22,GEMC-гдр,GEMC,1330.0,3138409.4,380.0,365.0,394.0,372.5,378.2,372.5,8298.0,378.2,378.2,372.5,3138409.4,3138409.4,3138409.4,0.0,3
TQBR,2022-09-22,GLTR-гдр,GLTR,9365.0,62653027.05,321.0,316.0,339.05,324.8,326.8,317.0,191707.0,327.6,327.6,324.8,56405306.2,56405306.2,56405306.2,0.0,3
TQBR,2022-09-22,ГМКНорНик,GMKN,21701.0,1424616834.0,14752.0,14702.0,15134.0,14758.0,14928.0,14794.0,95435.0,14936.0,14936.0,14758.0,1343537978.0,1343537978.0,1343537978.0,0.0,3
