BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-10-06,АбрауДюрсо,ABRD,617.0,7985510.0,171.0,168.5,174.0,169.5,171.0,169.5,46710.0,171.0,171.0,169.5,7985510.0,7985510.0,7985510.0,0.0,3
SMAL,2022-10-06,Система ао,AFKS,10.0,185.98,11.485,10.843,12.213,,10.764,10.843,16.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-06,Система ао,AFKS,9984.0,172203305.1,10.789,10.601,10.975,10.669,10.764,10.611,15998100.0,10.771,10.771,10.669,162754458.2,162754458.2,162754458.2,0.0,3
SMAL,2022-10-06,Аэрофлот,AFLT,3.0,126.02,23.72,23.72,26.02,,23.44,26.02,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-06,Аэрофлот,AFLT,10462.0,112560269.8,23.66,23.22,23.7,23.3,23.44,23.36,4801820.0,23.44,23.44,23.3,102369673.6,102369673.6,102369673.6,0.0,3
TQBR,2022-10-06,AGRO-гдр,AGRO,4035.0,27976051.2,747.4,743.0,785.8,760.0,762.8,760.0,36671.0,762.8,762.8,760.0,27976051.2,27976051.2,27976051.2,0.0,3
TQTF,2022-10-06,AKGD ETF,AKGD,481.0,13321343.33,78.0,77.41,79.61,78.35,79.27,78.35,168033.0,79.28,79.28,78.35,13321343.33,13321343.33,13321343.33,26937774.06,3
TQTF,2022-10-06,ETF AKMB,AKMB,6112.0,19469826.22,1.1699,1.1519,1.1816,1.1633,1.1741,1.1677,16581998.0,1.1742,1.1742,1.1633,19469826.22,19469826.22,19469826.22,7809337.3,3
TQTF,2022-10-06,ETF AKME,AKME,226.0,372677.32,75.98,75.72,78.12,77.24,77.14,77.24,4814.0,,76.3,77.24,0.0,600729.32,0.0,3344397.54,3
TQTF,2022-10-06,AKMM ETF,AKMM,76.0,81751054.49,101.7,101.7,101.93,101.76,101.74,101.76,803507.0,101.74,101.74,101.76,81751054.49,81751054.49,81751054.49,15828351.47,3
TQBR,2022-10-06,Акрон,AKRN,399.0,13190452.0,14298.0,14166.0,14484.0,14322.0,14338.0,14322.0,920.0,14338.0,14338.0,14322.0,13190452.0,13190452.0,13190452.0,0.0,3
TQTF,2022-10-06,ETF AKSC,AKSC,38.0,7901.82,35.7,34.64,35.7,35.08,35.06,35.12,226.0,,35.16,35.08,0.0,573036.18,0.0,47839.3,3
TQTF,2022-10-06,AKVG ETF,AKVG,26.0,3039.1,36.6,34.9,36.6,35.84,35.26,36.12,85.0,,32.48,35.84,0.0,812511.5,0.0,208873.36,3
SMAL,2022-10-06,АЛРОСА ао,ALRS,4.0,335.52,67.5,67.0,67.5,,68.1,67.0,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-06,АЛРОСА ао,ALRS,49812.0,1157378884.3,69.52,67.01,70.02,67.58,68.1,67.06,16995970.0,68.19,68.19,67.58,1047953904.3,1047953904.3,1047953904.3,0.0,3
TQBR,2022-10-06,АшинскийМЗ,AMEZ,258.0,1576855.5,24.67,24.555,24.965,24.635,24.795,24.66,63600.0,24.795,24.795,24.635,1576855.5,1576855.5,1576855.5,0.0,3
TQTF,2022-10-06,AMRE ETF,AMRE,103.0,58339.0,65.0,64.4,65.8,65.3,65.0,65.3,898.0,,64.2,65.3,0.0,500395.9,0.0,620893.84,3
TQTF,2022-10-06,AMRH ETF,AMRH,5.0,604.7,101.06,99.2,101.16,100.64,100.78,99.2,6.0,,96.46,100.64,0.0,534914.28,0.0,462120.7,3
TQBR,2022-10-06,Аптеки36и6,APTK,1085.0,2316858.68,11.65,11.496,11.788,11.504,11.592,11.504,199860.0,11.592,11.592,11.504,2316858.68,2316858.68,2316858.68,0.0,3
TQBR,2022-10-06,ИНАРКТИКА,AQUA,1688.0,12849297.0,546.5,530.0,562.0,541.5,552.0,541.5,23276.0,552.0,552.0,541.5,12849297.0,12849297.0,12849297.0,0.0,3
TQBR,2022-10-06,Арсагера,ARSA,7.0,3596.0,5.02,5.02,5.21,5.15,5.14,5.15,700.0,,5.11,5.15,0.0,504314.0,0.0,0.0,3
TQBR,2022-10-06,АстрЭнСб,ASSB,63.0,63097.5,0.7035,0.681,0.705,0.7045,0.6935,0.7045,91000.0,,0.6785,0.7045,0.0,505564.0,0.0,0.0,3
