BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-10-06,AMDRUB_TOM,AMDRUB_TOM,15.4,14.3,15.4,15.0675,65.0,658662.25,15.038
CNGD,2022-10-06,BYN_TODTOM,BYNRUBTODTOM,0.0135,0.0135,0.0135,0.0135,3.0,965.26,
CETS,2022-10-06,BYNRUB_TOD,BYNRUB_TOD,24.05,24.05,24.05,24.05,1.0,1178450.0,24.05
CETS,2022-10-06,BYNRUB_TOM,BYNRUB_TOM,24.69,23.865,25.15,24.93,454.0,98815525.0,24.273
CETS,2022-10-06,CNYRUB_TOM,CNYRUB_TOM,8.552,8.502,8.68,8.555,51191.0,70616662393.0,8.5891
CNGD,2022-10-06,CNYRUB_TOM,CNYRUB_TOM,8.57,8.49,8.677,8.555,8952.0,2735069327.21,
CETS,2022-10-06,EUR_TODTOM,EUR000TODTOM,-0.1099,-0.1099,0.025,-0.03,1544.0,36022730000.0,-0.0332
CNGD,2022-10-06,EUR_TODTOM,EUR000TODTOM,0.0,-0.05,0.032,-0.016,347.0,1229008319.59,
CETS,2022-10-06,EURRUB_TMS,EURRUB_TMS,58.5,57.0125,59.9975,59.09,2339.0,31134602.4,58.4413
CNGD,2022-10-06,EURRUB_TMS,EURRUB_TMS,58.5,58.5,58.5,58.5,7.0,381.43,
CETS,2022-10-06,EURUSD_TOD,EURUSD000TOD,0.96,0.95105,0.99096,0.96,830.0,2348629041.26,0.96626
CNGD,2022-10-06,EURUSD_TOD,EURUSD000TOD,1.00087,0.99096,1.00087,0.99096,826.0,7414260.78,
CETS,2022-10-06,EURUSD_TOM,EURUSD000TOM,0.98,0.947,0.98109,0.96691,4491.0,15658897835.16,0.96626
CNGD,2022-10-06,EURUSD_TOM,EURUSD000TOM,1.00087,0.9625,1.00087,0.978,839.0,5003018869.28,
CETS,2022-10-06,EURUSDTDTM,EURUSDTODTOM,-0.0011,-0.001298,0.001236,0.0,134.0,12962624777.9,-3.5e-05
CNGD,2022-10-06,EURUSDTDTM,EURUSDTODTOM,0.000199,0.000199,0.001217,0.001217,19.0,531408652.37,
CETS,2022-10-06,EURRUB_TOD,EUR_RUB__TOD,59.025,57.315,59.2825,58.0225,11074.0,31115971272.5,58.3529
CNGD,2022-10-06,EURRUB_TOD,EUR_RUB__TOD,59.0,58.3506,59.59,59.0,5259.0,259818010.62,
CETS,2022-10-06,EURRUB_TOM,EUR_RUB__TOM,58.3975,57.075,59.2375,59.0975,22333.0,65216152110.0,58.2248
CNGD,2022-10-06,EURRUB_TOM,EUR_RUB__TOM,57.8625,57.09,59.97,59.045,9396.0,312645531.95,
CETS,2022-10-06,GLD_TODTOM,GLDRUBTODTOM,0.5393,0.4494,0.5393,0.4494,8.0,311737837.0,0.4967
CNGD,2022-10-06,GLD_TODTOM,GLDRUBTODTOM,0.6742,-0.4045,1.7978,1.4382,114.0,20803656.6,
CETS,2022-10-06,GLDRUB_TOM,GLDRUB_TOM,3273.09,3273.08,3335.0,3335.0,2694.0,344593350.09,3304.34
CNGD,2022-10-06,HKD_TODTOM,HKDRUBTODTOM,0.0,-0.002121,0.002274,0.002274,876.0,692940392.14,
CETS,2022-10-06,HKDRUB_TOD,HKDRUB_TOD,7.8698,7.8698,7.8698,7.8698,1.0,118047.0,7.8698
CETS,2022-10-06,HKDRUB_TOM,HKDRUB_TOM,7.6444,7.61,7.68,7.675,1208.0,264731857.5,7.6481
CNGD,2022-10-06,HKDRUB_TOM,HKDRUB_TOM,7.6471,7.6066,7.68,7.6774,3140.0,38466554.42,
CNGD,2022-10-06,KZT_TODTOM,KZTRUBTODTOM,-0.02,-0.02,-0.02,-0.02,1.0,5054640.0,
CETS,2022-10-06,KZTRUB_TOM,KZTRUB_TOM,12.7125,12.68,12.9875,12.9175,836.0,510603445.75,12.7948
CNGD,2022-10-06,SLV_TODTOM,SLVRUBTODTOM,0.0018,0.0018,0.0018,0.0018,8.0,2370337.41,
CETS,2022-10-06,SLVRUB_TOM,SLVRUB_TOM,43.21,43.13,43.79,43.7,473.0,6139018.0,43.42
CNGD,2022-10-06,TRY_TODTOM,TRYRUBTODTOM,-0.000655,-0.000655,-0.000654,-0.000654,137.0,65723499.69,
CETS,2022-10-06,TRYRUB_TOM,TRYRUB_TOM,3.2197,3.2039,3.3039,3.28,442.0,123631256.0,3.2503
CNGD,2022-10-06,TRYRUB_TOM,TRYRUB_TOM,3.2218,3.1706,3.3039,3.2608,812.0,1954439.21,
CETS,2022-10-06,USDRUB_TOD,USD000000TOD,60.495,59.7,60.96,60.86,15414.0,57217910652.5,60.4199
CNGD,2022-10-06,USDRUB_TOD,USD000000TOD,60.5125,59.702,61.1177,60.6,54752.0,3035604385.24,
CETS,2022-10-06,USD_TODTOM,USD000TODTOM,-0.0401,-0.17,0.0169,0.0001,1829.0,145519074960.0,-0.0462
CNGD,2022-10-06,USD_TODTOM,USD000TODTOM,0.0,-0.1402,0.0366,-0.0165,19598.0,30784640056.29,
CETS,2022-10-06,USDRUB_TOM,USD000UTSTOM,60.7775,59.6425,60.97,60.9025,21232.0,56035710577.5,60.3833
CNGD,2022-10-06,USDRUB_TOM,USD000UTSTOM,60.4025,59.65,61.1177,60.9,81050.0,4807129305.81,
CETS,2022-10-06,USDCNY_TOM,USDCNY_TOM,7.015,6.9611,7.1,7.086,1495.0,5202273136.93,7.02983
CNGD,2022-10-06,USDCNY_TOM,USDCNY_TOM,7.0101,6.96115,7.08378,7.08,120.0,535562546.65,
CETS,2022-10-06,USDKZT_TOM,USDKZT_TOM,475.0,475.0,475.0,475.0,11.0,23878440.0,475.0
CNGD,2022-10-06,USDRUB_TDS,USDRUB_TDS,59.4043,59.4043,60.0,59.4043,6.0,35970198.32,
CETS,2022-10-06,USDRUB_TMS,USDRUB_TMS,59.8,59.65,60.98,60.89,4543.0,64942789.29,60.3534
CNGD,2022-10-06,USDRUB_TMS,USDRUB_TMS,60.1525,60.0,60.5875,60.5875,229.0,7847.5,
