BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-10-12,AMDRUB_TOM,AMDRUB_TOM,16.29,15.6025,16.5,16.2975,96.0,1347866.0,16.0843
CNGD,2022-10-12,BYN_TODTOM,BYNRUBTODTOM,0.0135,0.0135,0.0135,0.0135,11.0,3600485.56,
CETS,2022-10-12,BYNRUB_TOM,BYNRUB_TOM,24.85,24.81,25.15,25.0375,401.0,117007990.0,24.9644
CETS,2022-10-12,CNYRUB_TOD,CNY000000TOD,8.747,8.561,8.849,8.644,5875.0,12866314153.0,8.6792
CNGD,2022-10-12,CNYRUB_TOD,CNY000000TOD,8.9,8.683,8.9,8.683,2.0,801037918.66,
CETS,2022-10-12,CNY_TODTOM,CNYRUBTODTOM,0.001565,0.001565,0.001949,0.00177,1929.0,245215490079.0,0.001799
CNGD,2022-10-12,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.006186,0.005948,0.004078,3349.0,11871401759.27,
CETS,2022-10-12,CNYRUB_TOM,CNYRUB_TOM,8.699,8.558,8.854,8.683,79929.0,118303336996.0,8.6772
CNGD,2022-10-12,CNYRUB_TOM,CNYRUB_TOM,8.7,8.557,8.854,8.684,8595.0,2385660736.82,
CETS,2022-10-12,CNY_TOM1W,CNYRUB_TOM1W,0.0131,0.0131,0.0131,0.0131,1.0,30439927000.0,0.0131
CETS,2022-10-12,EUR_TODTOM,EUR000TODTOM,-0.73,-1.0728,0.02,0.02,890.0,22413893910.0,-0.7532
CNGD,2022-10-12,EUR_TODTOM,EUR000TODTOM,-0.7,-1.0,0.0691,-0.0171,268.0,3210177398.43,
CETS,2022-10-12,EURRUB_TMS,EURRUB_TMS,63.98,61.8025,64.4975,62.7475,2152.0,42473839.56,62.9527
CNGD,2022-10-12,EURRUB_TMS,EURRUB_TMS,62.46,62.27,62.46,62.27,2.0,54.19,
CETS,2022-10-12,EURUSD_TOD,EURUSD000TOD,1.00496,0.97,1.01565,0.98,1458.0,4663658046.8,0.98503
CNGD,2022-10-12,EURUSD_TOD,EURUSD000TOD,1.00679,0.981,1.00679,0.981,595.0,8219460.8,
CETS,2022-10-12,EURUSD_TOM,EURUSD000TOM,0.982,0.9692,1.009,0.97276,3428.0,12751316797.09,0.98152
CNGD,2022-10-12,EURUSD_TOM,EURUSD000TOM,1.00679,0.981,1.00679,0.981,597.0,758353296.8,
CETS,2022-10-12,EURUSDTDTM,EURUSDTODTOM,-0.009396,-0.014717,0.0,0.0,92.0,6763804518.03,-0.006461
CETS,2022-10-12,EURRUB_TOD,EUR_RUB__TOD,63.5,62.3525,65.8675,62.8,8346.0,24587891997.5,63.4116
CNGD,2022-10-12,EURRUB_TOD,EUR_RUB__TOD,65.4809,62.0706,65.491,63.11,5262.0,474194752.22,
CETS,2022-10-12,EURRUB_TOM,EUR_RUB__TOM,62.83,61.795,64.0775,62.75,24022.0,70639735617.5,62.6103
CNGD,2022-10-12,EURRUB_TOM,EUR_RUB__TOM,61.8,61.7875,65.491,62.7493,9605.0,790104297.4,
CETS,2022-10-12,GLD_TODTOM,GLDRUBTODTOM,0.5087,0.4625,0.5087,0.4625,3.0,91162341.6,0.4813
CNGD,2022-10-12,GLD_TODTOM,GLDRUBTODTOM,1.4798,-0.4162,1.8498,1.4798,77.0,10709328.77,
CETS,2022-10-12,GLDRUB_TOM,GLDRUB_TOM,3380.0,3345.01,3447.6,3405.02,2990.0,344853813.89,3375.23
CETS,2022-10-12,GLD_TOM1W,GLDRUB_TOM1W,3.2372,3.2372,3.2372,3.2372,1.0,168956945.0,3.2372
CNGD,2022-10-12,HKD_TODTOM,HKDRUBTODTOM,0.003338,-0.002121,0.0043,0.003521,716.0,633798901.96,
CETS,2022-10-12,HKDRUB_TOM,HKDRUB_TOM,7.8771,7.75,7.936,7.8044,1705.0,254044488.2,7.8477
CNGD,2022-10-12,HKDRUB_TOM,HKDRUB_TOM,7.8772,7.7394,7.9398,7.815,3985.0,54164327.33,
CNGD,2022-10-12,KZT_TODTOM,KZTRUBTODTOM,0.0061,0.0061,0.0061,0.0061,3.0,4028.64,
CETS,2022-10-12,KZTRUB_TOD,KZTRUB_TOD,12.86,12.86,12.86,12.86,1.0,2572.0,12.86
CETS,2022-10-12,KZTRUB_TOM,KZTRUB_TOM,13.595,13.31,13.595,13.49,722.0,388292442.0,13.4581
CNGD,2022-10-12,SLV_TODTOM,SLVRUBTODTOM,0.019,0.019,0.019,0.019,3.0,9251.89,
CETS,2022-10-12,SLVRUB_TOM,SLVRUB_TOM,43.59,43.59,43.93,43.76,438.0,8354290.0,43.76
CNGD,2022-10-12,TRY_TODTOM,TRYRUBTODTOM,0.001468,0.001,0.0019,0.001639,121.0,59140178.32,
CETS,2022-10-12,TRYRUB_TOM,TRYRUB_TOM,3.4312,3.4101,3.55,3.5002,473.0,38378837.1,3.4884
CNGD,2022-10-12,TRYRUB_TOM,TRYRUB_TOM,3.4933,3.4002,3.55,3.5005,1037.0,5404091.6,
CETS,2022-10-12,USDRUB_TOD,USD000000TOD,63.5,63.5,65.0975,63.7,23080.0,85927395525.0,64.1
CNGD,2022-10-12,USDRUB_TOD,USD000000TOD,64.8825,63.3254,65.5819,63.93,52700.0,6112823226.72,
CETS,2022-10-12,USD_TODTOM,USD000TODTOM,-0.1976,-0.5086,0.0125,0.0125,2839.0,129891047620.0,-0.2811
CNGD,2022-10-12,USD_TODTOM,USD000TODTOM,-0.36,-0.5053,0.02,-0.0174,18555.0,25718982427.66,
CETS,2022-10-12,USDRUB_TOM,USD000UTSTOM,64.3975,63.0075,64.9275,64.42,37780.0,105150540112.5,63.8257
CNGD,2022-10-12,USDRUB_TOM,USD000UTSTOM,63.93,63.01,65.5819,64.42,78629.0,5841376354.21,
