BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-10-12,РЖД-19 обл,RU000A0JQ7Z2,31.0,20758701.9,97.94,98.45,97.99,97.99,20.0,98.06,9.32,98.37,21170.0,98.06,98.06,97.99,20758701.9,20758701.9,20758701.9,2024-07-08,594.0,9.27,,,7.85,39.14,,2022-10-12,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-12,ДОМ.РФ14об,RU000A0JQAL8,4.0,46795.5,103.99,103.99,103.99,103.99,67.81,103.99,-22.29,103.99,45.0,,101.14,103.99,0.0,1793169.0,0.0,2023-05-15,34.0,-22.29,,,16.5,83.18,2022-11-15,2022-10-12,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-12,РЖД-23 обл,RU000A0JQRD9,58.0,664443.7,97.38,97.84,97.83,97.83,17.85,97.57,9.12,97.38,681.0,97.57,97.57,97.83,664443.7,664443.7,664443.7,2025-01-16,760.0,9.26,,,7.85,39.14,,2022-10-12,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-12,ГлДорога 3,RU000A0JR4U9,1.0,831.25,95.0,95.0,95.0,95.0,55.91,95.0,115.43,95.0,1.0,,90.2,95.0,0.0,322715600.31,0.0,2028-10-30,26.0,115.43,,,6.9,60.21,2022-11-07,2022-10-12,875.0,SUR,,,,,RUB,3
TQCB,2022-10-12,ЗСД 01,RU000A0JRJB8,1.0,2160.2,108.01,108.01,108.01,108.01,40.33,108.01,9.28,108.01,2.0,,,108.01,0.0,0.0,0.0,2031-05-13,2107.0,9.28,,,10.44,52.06,,2022-10-12,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-12,РЖД-32 обл,RU000A0JSGV0,102.0,4755056.6,100.01,100.82,100.54,100.55,26.04,100.61,9.29,100.02,4726.0,100.61,100.61,100.55,4755056.6,4755056.6,4755056.6,2032-06-25,259.0,9.18,,,9.9,49.36,2023-07-07,2022-10-12,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-12,ФСК РС-22,RU000A0JSQ58,1.0,1004.9,100.49,100.49,100.49,100.49,19.3,100.49,9.03,100.49,1.0,99.62,100.3,100.49,23977356.6,658976.9,23977356.6,2027-07-21,605.0,9.03,,,9.15,45.62,2024-07-24,2022-10-12,1000.0,SUR,,8.9207,,2024-07-31,RUB,3
TQCB,2022-10-12,Роснефть04,RU000A0JT940,39.0,583860.8,99.95,100.02,99.99,99.99,38.31,99.98,8.8,100.02,584.0,99.98,99.98,99.99,583860.8,583860.8,583860.8,2022-10-17,5.0,9.76,,,7.9,39.39,,2022-10-12,1000.0,SUR,,,6.7486,,RUB,3
TQCB,2022-10-12,Роснефть05,RU000A0JT965,48.0,1401901.8,99.97,100.01,99.97,99.97,38.31,99.99,10.73,99.98,1402.0,99.99,99.99,99.97,1401901.8,1401901.8,1401901.8,2022-10-17,5.0,8.8,,,7.9,39.39,,2022-10-12,1000.0,SUR,,,8.1562,,RUB,3
TQCB,2022-10-12,Башнефть06,RU000A0JTM28,27.0,196063.8,99.3,99.92,99.61,99.61,14.98,99.52,9.17,99.82,197.0,,99.91,99.61,0.0,1141977.6,0.0,2023-01-31,111.0,9.49,,,7.7,38.39,,2022-10-12,1000.0,SUR,,,8.8118,,RUB,3
