BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-09-05,АбрауДюрсо,ABRD,1195.0,16945515.0,195.0,190.5,198.0,193.0,194.0,193.0,87260.0,194.0,194.0,193.0,16945515.0,16945515.0,16945515.0,0.0,3
SMAL,2022-09-05,Система ао,AFKS,7.0,756.16,15.0,14.995,15.338,,14.992,15.338,50.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-05,Система ао,AFKS,28470.0,768397551.8,14.7,14.6,15.434,15.434,14.992,15.434,51252600.0,14.992,14.992,15.434,768397551.8,768397551.8,768397551.8,0.0,3
SMAL,2022-09-05,Аэрофлот,AFLT,4.0,123.92,31.84,30.18,31.84,,30.56,30.18,4.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-05,Аэрофлот,AFLT,21422.0,522710585.6,31.1,30.02,31.26,30.64,30.56,30.64,17103810.0,30.56,30.56,30.64,522710585.6,522710585.6,522710585.6,0.0,3
TQBR,2022-09-05,AGRO-гдр,AGRO,3805.0,54481117.6,928.0,922.6,947.4,941.0,934.2,941.0,58316.0,934.2,934.2,941.0,54481117.6,54481117.6,54481117.6,0.0,3
TQTF,2022-09-05,AKGD ETF,AKGD,902.0,8324906.69,78.47,76.05,79.9,79.57,79.27,79.58,104921.0,79.34,79.34,79.57,8324906.69,8324906.69,8324906.69,25396747.13,3
TQTF,2022-09-05,ETF AKMB,AKMB,8523.0,7614826.84,1.1868,1.185,1.1987,1.1945,1.1913,1.1948,6397820.0,1.1902,1.1902,1.1945,7614826.84,7614826.84,7614826.84,7465533.59,3
TQTF,2022-09-05,ETF AKME,AKME,397.0,561894.56,88.32,87.44,89.98,88.78,88.7,88.7,6368.0,88.24,88.24,88.78,561894.56,561894.56,561894.56,2912048.67,3
TQTF,2022-09-05,AKMM ETF,AKMM,53.0,963922.88,101.11,100.96,101.24,101.12,101.13,101.12,9534.0,101.1,101.1,101.12,963922.88,963922.88,963922.88,10926360.82,3
