BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-09-05,РЖД-19 обл,RU000A0JQ7Z2,33.0,15227733.6,99.4,99.93,99.4,99.41,12.04,99.66,8.37,99.82,15280.0,99.66,99.66,99.41,15227733.6,15227733.6,15227733.6,2024-07-08,632.0,8.2,,,7.85,39.14,,2022-09-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-05,РЖД-23 обл,RU000A0JQRD9,56.0,2234880.8,99.35,99.5,99.5,99.5,9.89,99.46,8.24,99.37,2247.0,99.46,99.46,99.5,2234880.8,2234880.8,2234880.8,2025-01-16,798.0,8.26,,,7.85,39.14,,2022-09-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-05,ОткрФКББ03,RU000A0JRZ74,7.0,1845888.9,74.72,78.35,74.72,74.72,0.01,78.18,10.74,77.0,2361.0,78.15,78.15,74.72,1876368.9,1876368.9,1876368.9,2025-07-16,1045.0,9.0,,,0.01,0.05,,2022-09-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-05,ВЭБ.РФ 21,RU000A0JS4Z7,1.0,1013.1,101.31,101.31,101.31,101.31,1.81,101.31,8.31,101.31,1.0,,101.86,101.31,0.0,504209.9,0.0,2032-02-17,176.0,8.31,,,10.99,54.8,2023-02-28,2022-09-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-05,РЖД-32 обл,RU000A0JSGV0,73.0,1709186.2,101.18,101.48,101.29,101.29,16.0,101.38,8.41,101.18,1686.0,101.38,101.38,101.29,1709186.2,1709186.2,1709186.2,2032-06-25,297.0,8.29,,,9.9,49.36,2023-07-07,2022-09-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-05,ФСК РС-22,RU000A0JSQ58,3.0,218195.0,101.0,101.5,101.5,101.5,10.03,101.4,8.43,101.0,215.0,101.41,101.3,101.5,2992548.8,1127523.4,2992548.8,2027-07-21,642.0,8.49,,,9.15,45.62,2024-07-24,2022-09-05,1000.0,SUR,,8.341,,2024-07-31,RUB,3
TQCB,2022-09-05,ГПБ 12,RU000A0JT6J5,1.0,9816.3,109.07,109.07,109.07,109.07,31.11,109.07,-61.44,109.07,9.0,,102.29,109.07,0.0,873574.7,0.0,2022-10-06,31.0,-61.44,,,7.52,37.5,,2022-09-05,1000.0,SUR,,,-88.6931,,RUB,3
TQCB,2022-09-05,РСХБ 17,RU000A0JT7M7,2.0,2007.5,99.85,100.9,100.9,100.38,21.0,100.38,-3.94,99.85,2.0,99.6,99.84,100.38,100677820.0,906513.6,100677820.0,2022-10-11,36.0,1.27,,,5.25,26.18,,2022-09-05,1000.0,SUR,,,-3.8975,,RUB,3
TQCB,2022-09-05,РСХБ 18,RU000A0JT874,3.0,4001.7,99.67,100.9,99.8,99.8,23.87,100.04,8.14,99.67,4.0,99.67,99.67,99.8,49660257.6,33932183.6,49660257.6,2022-10-13,38.0,5.67,,,6.05,30.17,,2022-09-05,1000.0,SUR,,,7.6502,,RUB,3
TQCB,2022-09-05,Роснефть04,RU000A0JT940,30.0,107988.7,99.91,100.0,100.0,100.0,30.3,99.99,7.93,100.0,108.0,,99.99,100.0,0.0,505935.8,0.0,2022-10-17,42.0,8.02,,,7.9,39.39,,2022-09-05,1000.0,SUR,,,7.4802,,RUB,3
TQCB,2022-09-05,Роснефть05,RU000A0JT965,76.0,1466513.7,99.89,100.06,100.0,99.95,30.3,99.97,7.93,99.89,1467.0,99.97,99.97,99.95,1466513.7,1466513.7,1466513.7,2022-10-17,42.0,8.21,,,7.9,39.39,,2022-09-05,1000.0,SUR,,,7.4802,,RUB,3
TQCB,2022-09-05,Башнефть06,RU000A0JTM28,18.0,201766.0,99.64,100.0,99.88,99.88,7.17,99.88,8.14,100.0,202.0,,99.71,99.88,0.0,1740943.8,0.0,2023-01-31,148.0,8.14,,,7.7,38.39,,2022-09-05,1000.0,SUR,,,7.8949,,RUB,3
TQCB,2022-09-05,Башнефть07,RU000A0JTM36,23.0,772104.2,99.81,100.0,100.0,100.0,7.73,99.88,8.44,99.85,773.0,99.88,99.88,100.0,772104.2,772104.2,772104.2,2023-01-31,148.0,8.76,,,8.3,41.39,,2022-09-05,1000.0,SUR,,,8.1795,,RUB,3
TQCB,2022-09-05,Башнефть08,RU000A0JTM44,9.0,407589.0,99.77,99.9,99.9,99.9,7.17,99.9,8.08,99.89,408.0,99.77,99.88,99.9,625578.6,504370.4,625578.6,2023-01-31,148.0,8.08,,,7.7,38.39,,2022-09-05,1000.0,SUR,,,7.8443,,RUB,3
TQCB,2022-09-05,Башнефть09,RU000A0JTM51,2.0,18100.8,100.56,100.56,100.56,100.56,7.73,100.56,6.96,100.56,18.0,,100.3,100.56,0.0,2049193.9,0.0,2023-01-31,148.0,6.96,,,8.3,41.39,,2022-09-05,1000.0,SUR,,,6.7717,,RUB,3
TQCB,2022-09-05,РусГидро07,RU000A0JTMG7,1.0,994.9,99.49,99.49,99.49,99.49,0.09,99.49,1.36,99.49,1.0,,,99.49,0.0,0.0,0.0,2023-02-02,150.0,1.36,,,0.1,0.5,,2022-09-05,1000.0,SUR,,,1.3475,,RUB,3
TQCB,2022-09-05,РусГидро08,RU000A0JTMK9,3.0,3934.8,98.05,98.49,98.05,98.27,0.09,98.37,5.05,98.47,4.0,,97.97,98.27,0.0,500639.5,0.0,2023-02-02,150.0,4.21,,,0.1,0.5,,2022-09-05,1000.0,SUR,,,4.9407,,RUB,3
TQCB,2022-09-05,Роснефть07,RU000A0JTS06,20.0,2670852.5,99.6,99.9,99.69,99.69,35.6,99.7,8.09,99.9,2679.0,99.7,99.7,99.69,2670852.5,2670852.5,2670852.5,2023-03-10,180.0,8.07,,,7.3,36.4,,2022-09-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-05,Роснефть08,RU000A0JTS22,15.0,331911.5,99.45,99.98,99.67,99.67,35.6,99.67,8.13,99.98,333.0,,99.68,99.67,0.0,517353.5,0.0,2023-03-10,180.0,8.13,,,7.3,36.4,,2022-09-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-05,МТС БО-01,RU000A0JTTA5,3.0,2995.8,99.86,99.86,99.86,99.86,29.56,99.86,6.87,99.86,3.0,,99.46,99.86,0.0,512235.4,0.0,2023-03-22,192.0,6.87,,,6.5,32.41,,2022-09-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-05,РЖД-28 обл,RU000A0JTU85,8.0,12708.2,97.75,97.76,97.76,97.76,29.81,97.76,8.54,97.76,13.0,,97.91,97.76,0.0,5032793.5,0.0,2028-03-21,532.0,8.54,,,6.8,33.91,2024-03-26,2022-09-05,1000.0,SUR,,8.4789,,2024-03-29,RUB,3
TQCB,2022-09-05,РСХБ 20,RU000A0JTVJ2,30.0,310358.3,103.47,103.87,103.5,103.5,57.0,103.8,8.23,103.84,299.0,,103.3,103.5,0.0,3397640.5,0.0,2023-04-11,206.0,7.7,,,14.25,71.05,,2022-09-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-05,Роснефть06,RU000A0JTYL2,16.0,84773.1,99.73,99.77,99.76,99.76,18.6,99.73,7.46,99.73,85.0,,99.26,99.76,0.0,535027.6,0.0,2023-05-30,261.0,7.5,,,7.0,34.9,,2022-09-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-05,Роснефть10,RU000A0JTYN8,2.0,2000.6,98.59,101.47,101.47,101.47,18.6,100.03,4.97,98.59,2.0,,99.44,101.47,0.0,520056.3,0.0,2023-05-30,261.0,7.06,,,7.0,34.9,,2022-09-05,1000.0,SUR,,,,,RUB,3
