BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-10-21,АбрауДюрсо,ABRD,320.0,3074745.0,181.5,177.5,182.0,180.0,179.0,180.0,17170.0,179.0,179.0,180.0,3074745.0,3074745.0,3074745.0,0.0,3
SMAL,2022-10-21,Система ао,AFKS,10.0,540.72,12.194,10.701,12.194,,11.689,11.775,48.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-21,Система ао,AFKS,9846.0,174830478.6,11.554,11.456,11.92,11.754,11.689,11.85,14956900.0,11.659,11.659,11.754,144048251.4,144048251.4,144048251.4,0.0,3
SMAL,2022-10-21,Аэрофлот,AFLT,5.0,406.1,23.82,23.54,24.68,,24.02,24.68,17.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-21,Аэрофлот,AFLT,9069.0,129440740.8,23.8,23.64,24.48,24.02,24.02,24.42,5388540.0,23.92,23.92,24.02,93912523.4,93912523.4,93912523.4,0.0,3
TQBR,2022-10-21,AGRO-гдр,AGRO,1484.0,17299441.2,798.6,792.2,801.6,799.8,797.6,799.8,21688.0,797.6,797.6,799.8,17299441.2,17299441.2,17299441.2,0.0,3
TQTF,2022-10-21,AKGD ETF,AKGD,410.0,987690.31,76.01,74.8,76.55,75.67,75.83,75.76,13035.0,75.77,75.77,75.67,987690.31,987690.31,987690.31,25291053.42,3
TQTF,2022-10-21,ETF AKMB,AKMB,7154.0,4486153.62,1.1822,1.1712,1.1887,1.173,1.1795,1.1725,3808006.0,1.1781,1.1781,1.173,4486153.62,4486153.62,4486153.62,7931046.27,3
TQTF,2022-10-21,ETF AKME,AKME,272.0,4491328.44,79.66,77.0,82.08,81.88,79.46,82.0,56719.0,79.18,79.18,81.88,4491328.44,4491328.44,4491328.44,3243573.95,3
TQTF,2022-10-21,AKMM ETF,AKMM,84.0,43003613.33,102.04,102.0,102.04,102.03,102.03,102.03,421481.0,102.03,102.03,102.03,43003613.33,43003613.33,43003613.33,21705624.6,3
TQTD,2022-10-21,AKQU ETF,AKQU,2.0,4293.22,81.58,81.58,82.69,82.69,82.56,82.69,52.0,5010.57,5014.21,82.69,3101541.58,1674745.29,3101541.58,16784.55,3
TQBR,2022-10-21,Акрон,AKRN,893.0,32325580.0,14650.0,14650.0,14932.0,14846.0,14822.0,14846.0,2181.0,14822.0,14822.0,14846.0,32325580.0,32325580.0,32325580.0,0.0,3
TQTF,2022-10-21,ETF AKSC,AKSC,22.0,15752.48,33.96,33.24,33.96,33.64,33.52,33.8,469.0,,34.14,33.64,0.0,563866.17,0.0,164742.04,3
TQTD,2022-10-21,AKVG ETF,AKVG,2.0,780.86,0.547,0.546,0.547,0.558,0.547,0.546,1430.0,,33.48,0.558,0.0,602940.68,0.0,3384.47,3
TQTF,2022-10-21,AKVG ETF,AKVG,23.0,5352.94,34.72,33.84,34.72,34.34,33.62,34.34,157.0,,33.48,34.34,0.0,602940.68,0.0,208151.05,3
SMAL,2022-10-21,АЛРОСА ао,ALRS,6.0,535.88,71.94,64.09,71.94,,65.33,65.38,8.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-21,АЛРОСА ао,ALRS,28923.0,611813295.0,66.35,64.5,66.35,65.32,65.33,65.85,9365650.0,65.24,65.24,65.32,511630836.0,511630836.0,511630836.0,0.0,3
TQBR,2022-10-21,АшинскийМЗ,AMEZ,1125.0,19086010.0,26.18,25.3,26.25,25.7,25.895,25.7,737100.0,25.895,25.895,25.7,19086010.0,19086010.0,19086010.0,0.0,3
TQTF,2022-10-21,AMRE ETF,AMRE,103.0,333022.2,67.3,66.5,67.9,67.4,66.8,67.5,4986.0,,67.0,67.4,0.0,500059.9,0.0,433412.67,3
TQTF,2022-10-21,AMRH ETF,AMRH,14.0,5440.18,106.3,101.5,106.3,101.5,102.64,101.5,53.0,,101.78,101.5,0.0,509280.06,0.0,500891.66,3
TQBR,2022-10-21,Аптеки36и6,APTK,2633.0,8121657.62,11.8,11.8,12.498,12.08,12.18,12.08,666800.0,12.18,12.18,12.08,8121657.62,8121657.62,8121657.62,0.0,3
TQBR,2022-10-21,ИНАРКТИКА,AQUA,2178.0,18297413.5,537.0,518.5,539.0,526.5,525.5,526.5,34830.0,525.5,525.5,526.5,18297413.5,18297413.5,18297413.5,0.0,3
TQBR,2022-10-21,Арсагера,ARSA,24.0,116000.0,5.07,5.07,5.16,5.12,5.11,5.14,22700.0,,5.06,5.12,0.0,506589.0,0.0,0.0,3
TQBR,2022-10-21,АстрЭнСб,ASSB,16.0,28524.5,0.685,0.685,0.7075,0.693,0.6955,0.693,41000.0,,0.6985,0.693,0.0,501393.0,0.0,0.0,3
TQBR,2022-10-21,Авангрд-ао,AVAN,60.0,123085.0,915.0,875.0,935.0,930.0,920.0,930.0,134.0,,920.0,930.0,0.0,500765.0,0.0,0.0,3
TQBR,2022-10-21,Башнефт ао,BANE,501.0,3496492.0,876.5,874.5,891.0,889.5,881.5,889.5,3967.0,881.5,881.5,889.5,3496492.0,3496492.0,3496492.0,0.0,3
TQBR,2022-10-21,Башнефт ап,BANEP,753.0,5012398.5,617.0,610.0,619.0,618.5,615.0,618.5,8152.0,615.0,615.0,618.5,5012398.5,5012398.5,5012398.5,0.0,3
TQTF,2022-10-21,BCSB ETF,BCSB,170.0,353242.86,10.546,10.4,10.546,10.426,10.442,10.492,33829.0,,10.464,10.426,0.0,579147.54,0.0,396370.62,3
TQBR,2022-10-21,Белуга ао,BELU,3767.0,75685020.0,2795.0,2721.0,2798.0,2776.0,2770.0,2776.0,27328.0,2770.0,2770.0,2776.0,75685020.0,75685020.0,75685020.0,0.0,3
TQBR,2022-10-21,БашИнСв ап,BISVP,19.0,114420.0,7.03,7.02,7.14,7.14,7.11,7.14,16100.0,,7.03,7.14,0.0,514783.0,0.0,0.0,3
TQBR,2022-10-21,Белон ао,BLNG,195.0,719604.5,8.62,8.305,8.67,8.59,8.515,8.555,84500.0,8.515,8.515,8.59,719604.5,719604.5,719604.5,0.0,3
TQTF,2022-10-21,BOND ETF,BOND,28.0,528098.0,1016.2,1016.2,1024.2,1024.0,1023.4,1023.0,516.0,,1023.4,1024.0,0.0,500410.0,0.0,2326503.36,3
TQBR,2022-10-21,БурЗолото,BRZL,201.0,675597.0,797.0,756.0,820.0,779.0,786.0,779.0,860.0,786.0,786.0,779.0,675597.0,675597.0,675597.0,0.0,3
SMAL,2022-10-21,БСП ао,BSPB,1.0,144.62,72.31,72.31,72.31,,88.12,72.31,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-21,БСП ао,BSPB,1103.0,6948626.1,88.59,87.41,89.1,88.29,88.12,88.29,78850.0,88.12,88.12,88.29,6948626.1,6948626.1,6948626.1,0.0,3
TQBR,2022-10-21,БСП ап,BSPBP,220.0,1870665.0,17.1,16.7,18.8,17.4,17.8,17.4,105000.0,17.8,17.8,17.4,1870665.0,1870665.0,1870665.0,0.0,3
SMAL,2022-10-21,МКБ ао,CBOM,1.0,40.29,5.756,5.756,5.756,,6.118,5.756,7.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-21,МКБ ао,CBOM,6773.0,399269008.4,6.156,6.052,6.192,6.161,6.118,6.177,65259300.0,6.113,6.113,6.161,364620525.9,364620525.9,364620525.9,0.0,3
TQBR,2022-10-21,РН-ЗапСиб,CHGZ,66.0,233496.0,33.2,32.6,33.2,33.2,33.0,33.2,7090.0,,33.0,33.2,0.0,503688.0,0.0,0.0,3
TQBR,2022-10-21,ЧКПЗ ао,CHKZ,7.0,51960.0,5800.0,5720.0,5820.0,5820.0,5780.0,5820.0,9.0,,5900.0,5820.0,0.0,500840.0,0.0,0.0,3
