BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-09-02,РЖД-19 обл,RU000A0JQ7Z2,11.0,10244146.6,99.69,99.88,99.88,99.88,11.4,99.69,8.07,99.69,10276.0,99.69,99.69,99.88,10244146.6,10244146.6,10244146.6,2024-07-08,635.0,8.19,,,7.85,39.14,,2022-09-02,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-02,ДОМ.РФ15об,RU000A0JQAM6,10.0,3195000.0,106.5,106.5,106.5,106.5,93.7,106.5,-85.37,106.5,3000.0,106.5,106.5,106.5,3195000.0,3195000.0,3195000.0,2028-09-15,13.0,-85.37,,,20.0,100.82,2022-09-15,2022-09-02,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-02,РЖД-23 обл,RU000A0JQRD9,74.0,12593025.0,98.91,99.46,99.35,99.35,9.25,99.29,8.32,98.91,12683.0,99.29,99.29,99.35,12593025.0,12593025.0,12593025.0,2025-01-16,801.0,8.35,,,7.85,39.14,,2022-09-02,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-02,ОткрФКББ03,RU000A0JRZ74,3.0,30480.0,75.0,77.0,77.0,76.2,0.01,76.2,9.57,75.0,40.0,,75.63,76.2,0.0,500703.3,0.0,2025-07-16,1048.0,9.97,,,0.01,0.05,,2022-09-02,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-02,ВЭБ.РФ 21,RU000A0JS4Z7,4.0,14521.6,103.49,103.79,103.49,103.49,0.9,103.73,3.65,103.79,14.0,,101.86,103.49,0.0,503196.8,0.0,2032-02-17,179.0,3.16,,,10.99,54.8,2023-02-28,2022-09-02,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-02,РЖД-32 обл,RU000A0JSGV0,46.0,416008.2,101.18,101.4,101.26,101.26,15.19,101.22,8.45,101.2,411.0,,101.37,101.26,0.0,1015755.0,0.0,2032-06-25,299.0,8.5,,,9.9,49.36,2023-07-07,2022-09-02,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-02,ВЭБ.РФ 18,RU000A0JT403,7.0,25552.8,94.24,98.5,98.5,98.5,32.36,98.28,8.65,94.24,26.0,,95.29,98.5,0.0,500297.0,0.0,2032-09-17,691.0,8.78,,,7.67,38.24,2024-09-27,2022-09-02,1000.0,SUR,,8.5695,,2024-10-01,RUB,3
TQCB,2022-09-02,РСХБ 17,RU000A0JT7M7,2.0,392371.2,99.84,99.84,99.84,99.84,20.57,99.84,6.95,99.84,393.0,99.83,99.83,99.84,1057195.4,1003325.4,1057195.4,2022-10-11,39.0,6.95,,,5.25,26.18,,2022-09-02,1000.0,SUR,,,6.2246,,RUB,3
TQCB,2022-09-02,РСХБ 18,RU000A0JT874,2.0,4990.5,99.66,99.91,99.91,99.81,23.37,99.81,6.97,99.66,5.0,,99.67,99.81,0.0,33928181.9,0.0,2022-10-13,41.0,7.98,,,6.05,30.17,,2022-09-02,1000.0,SUR,,,6.2658,,RUB,3
TQCB,2022-09-02,Роснефть04,RU000A0JT940,23.0,380938.6,99.91,100.1,100.08,100.08,29.65,99.91,7.21,100.01,381.0,,100.0,100.08,0.0,501004.5,0.0,2022-10-17,45.0,8.76,,,7.9,39.39,,2022-09-02,1000.0,SUR,,,6.5213,,RUB,3
TQCB,2022-09-02,Роснефть05,RU000A0JT965,61.0,3501546.2,99.81,99.98,99.94,99.94,29.65,99.92,8.48,99.81,3503.0,99.96,99.96,99.94,3501546.2,3501546.2,3501546.2,2022-10-17,45.0,8.66,,,7.9,39.39,,2022-09-02,1000.0,SUR,,,7.633,,RUB,3
TQCB,2022-09-02,Башнефть06,RU000A0JTM28,13.0,51913.9,99.74,100.24,99.75,99.75,6.54,99.83,8.48,100.16,52.0,,99.69,99.75,0.0,1539177.8,0.0,2023-01-31,151.0,8.27,,,7.7,38.39,,2022-09-02,1000.0,SUR,,,8.113,,RUB,3
TQCB,2022-09-02,Башнефть07,RU000A0JTM36,3.0,17976.8,99.67,100.0,99.99,99.99,7.05,99.87,8.47,99.67,18.0,99.72,99.81,99.99,1941538.9,889317.9,1941538.9,2023-01-31,151.0,8.79,,,8.3,41.39,,2022-09-02,1000.0,SUR,,,8.0987,,RUB,3
TQCB,2022-09-02,Башнефть08,RU000A0JTM44,18.0,217989.6,99.3,99.89,99.89,99.68,6.54,99.54,8.11,99.34,219.0,,99.47,99.68,0.0,551059.1,0.0,2023-01-31,151.0,9.04,,,7.7,38.39,,2022-09-02,1000.0,SUR,,,7.7653,,RUB,3
TQCB,2022-09-02,Башнефть09,RU000A0JTM51,5.0,93559.7,99.8,101.53,100.56,100.56,7.05,100.6,6.97,99.8,93.0,,100.3,100.56,0.0,2031093.1,0.0,2023-01-31,151.0,6.86,,,8.3,41.39,,2022-09-02,1000.0,SUR,,,6.6935,,RUB,3
TQCB,2022-09-02,РусГидро08,RU000A0JTMK9,3.0,7877.6,97.62,98.6,98.58,98.58,0.08,98.47,3.64,97.62,8.0,,97.97,98.58,0.0,500617.4,0.0,2023-02-02,153.0,3.93,,,0.1,0.5,,2022-09-02,1000.0,SUR,,,3.5353,,RUB,3
TQCB,2022-09-02,Роснефть07,RU000A0JTS06,17.0,440328.1,99.38,99.7,99.7,99.7,35.0,99.62,8.07,99.7,442.0,,99.59,99.7,0.0,573658.1,0.0,2023-03-10,183.0,8.24,,,7.3,36.4,,2022-09-02,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-02,Роснефть08,RU000A0JTS22,32.0,71651205.3,99.2,100.0,99.7,99.7,35.0,99.7,8.07,99.2,71867.0,99.7,99.7,99.7,71651205.3,71651205.3,71651205.3,2023-03-10,183.0,8.07,,,7.3,36.4,,2022-09-02,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-02,РЖД-28 обл,RU000A0JTU85,8.0,16618.3,97.75,97.76,97.75,97.75,29.25,97.75,8.54,97.75,17.0,,97.91,97.75,0.0,5020085.3,0.0,2028-03-21,535.0,8.54,,,6.8,33.91,2024-03-26,2022-09-02,1000.0,SUR,,8.4501,,2024-03-29,RUB,3
TQCB,2022-09-02,РСХБ 20,RU000A0JTVJ2,15.0,62296.8,103.78,103.9,103.87,103.87,55.83,103.83,7.61,103.8,60.0,,103.25,103.87,0.0,3087282.2,0.0,2023-04-11,209.0,7.68,,,14.25,71.05,,2022-09-02,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-02,Роснефть06,RU000A0JTYL2,7.0,9982.0,99.79,99.87,99.8,99.81,18.03,99.82,7.4,99.85,10.0,,99.11,99.81,0.0,544099.2,0.0,2023-05-30,264.0,7.37,,,7.0,34.9,,2022-09-02,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-02,РСХБ 21,RU000A0JU1Q8,4.0,24560.0,98.24,98.24,98.24,98.24,6.78,98.24,7.77,98.24,25.0,,97.92,98.24,0.0,511144.9,0.0,2023-07-18,314.0,7.77,,,5.5,27.42,,2022-09-02,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-02,ВТБ БО-43,RU000A0JU773,20.0,177197.2,101.88,106.5,102.44,102.44,15.02,105.47,6.46,106.49,168.0,,103.66,102.44,0.0,526573.5,0.0,2023-09-29,374.0,3.49,,,8.7,21.69,,2022-09-02,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-02,ГПБ БО-07,RU000A0JU7Y9,3.0,10017.0,100.17,100.17,100.17,100.17,29.52,100.17,8.08,100.17,10.0,,100.07,100.17,0.0,569397.1,0.0,2023-10-22,394.0,8.08,,,8.1,40.61,,2022-09-02,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-02,ОткрФКБ9,RU000A0JU872,2.0,1831.8,91.59,91.59,91.59,91.59,3.21,91.59,8.81,91.59,2.0,,87.95,91.59,0.0,503980.0,0.0,2023-11-11,432.0,8.81,,,1.0,5.04,,2022-09-02,1000.0,SUR,,,,,RUB,3
