BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-09-02,АбрауДюрсо,ABRD,437.0,4740225.0,195.0,191.5,195.0,194.5,193.5,194.5,24470.0,193.5,193.5,194.5,4740225.0,4740225.0,4740225.0,0.0,3
SMAL,2022-09-02,Система ао,AFKS,2.0,75.0,14.999,14.999,14.999,,14.55,14.999,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-02,Система ао,AFKS,11933.0,271942874.2,14.5,14.37,14.65,14.65,14.55,14.65,18690200.0,14.55,14.55,14.65,271942874.2,271942874.2,271942874.2,0.0,3
SMAL,2022-09-02,Аэрофлот,AFLT,8.0,791.72,29.0,29.0,30.84,,30.2,30.6,27.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-02,Аэрофлот,AFLT,40205.0,1014352013.2,28.86,28.58,31.1,30.96,30.2,30.96,33598730.0,30.2,30.2,30.96,1014352013.2,1014352013.2,1014352013.2,0.0,3
TQBR,2022-09-02,AGRO-гдр,AGRO,4625.0,68050413.6,908.6,891.8,929.0,922.0,913.4,922.0,74495.0,913.4,913.4,922.0,68050413.6,68050413.6,68050413.6,0.0,3
TQTF,2022-09-02,AKGD ETF,AKGD,622.0,9644685.95,77.49,77.0,78.47,78.29,78.07,78.3,123469.0,78.11,78.11,78.29,9644685.95,9644685.95,9644685.95,24878048.36,3
TQTF,2022-09-02,ETF AKMB,AKMB,6413.0,28583416.08,1.185,1.1806,1.1944,1.1856,1.1928,1.1868,23959811.0,1.193,1.193,1.1856,28583416.08,28583416.08,28583416.08,6986154.72,3
TQTF,2022-09-02,ETF AKME,AKME,379.0,1001193.4,87.44,87.02,88.54,88.28,87.78,88.3,11423.0,87.64,87.64,88.28,1001193.4,1001193.4,1001193.4,2878074.53,3
TQTF,2022-09-02,AKMM ETF,AKMM,50.0,3715686.87,101.2,101.01,101.2,101.11,101.11,101.11,36749.0,101.11,101.11,101.11,3715686.87,3715686.87,3715686.87,11126657.32,3
TQTD,2022-09-02,AKQU ETF,AKQU,1.0,524.28,87.38,87.38,87.38,87.38,87.38,87.38,6.0,5275.56,5226.96,87.38,3212813.05,1181292.82,3212813.05,30010.01,3
TQBR,2022-09-02,Акрон,AKRN,665.0,23222968.0,17770.0,17550.0,17770.0,17562.0,17634.0,17562.0,1317.0,17634.0,17634.0,17562.0,23222968.0,23222968.0,23222968.0,0.0,3
TQTF,2022-09-02,ETF AKSC,AKSC,38.0,76980.46,37.58,36.2,38.0,37.54,37.34,37.56,2065.0,,37.26,37.54,0.0,809488.94,0.0,43872.8,3
TQTF,2022-09-02,AKVG ETF,AKVG,65.0,27400.62,37.28,34.0,40.76,38.84,38.14,38.82,716.0,,39.3,38.84,0.0,520206.37,0.0,182166.84,3
SMAL,2022-09-02,АЛРОСА ао,ALRS,11.0,1322.18,72.6,72.55,74.49,,73.57,74.49,18.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-02,АЛРОСА ао,ALRS,22458.0,491357964.4,72.44,72.2,74.28,74.22,73.57,74.22,6679230.0,73.57,73.57,74.22,491357964.4,491357964.4,491357964.4,0.0,3
TQBR,2022-09-02,АшинскийМЗ,AMEZ,798.0,8467516.5,24.5,24.21,24.795,24.64,24.48,24.64,345900.0,24.48,24.48,24.64,8467516.5,8467516.5,8467516.5,0.0,3
TQTF,2022-09-02,AMRE ETF,AMRE,224.0,188872.4,78.0,77.4,78.7,78.0,78.3,77.9,2412.0,,77.3,78.0,0.0,500114.8,0.0,492065.49,3
TQTF,2022-09-02,AMRH ETF,AMRH,8.0,1302.72,99.64,99.64,100.4,100.32,100.2,100.4,13.0,,99.66,100.32,0.0,516196.28,0.0,104181.21,3
TQBR,2022-09-02,Аптеки36и6,APTK,1533.0,2207606.12,12.316,12.22,12.352,12.28,12.294,12.28,179560.0,12.294,12.294,12.28,2207606.12,2207606.12,2207606.12,0.0,3
TQBR,2022-09-02,ИНАРКТИКА,AQUA,4686.0,51266957.0,621.0,620.5,639.5,635.5,632.0,635.5,81132.0,632.0,632.0,635.5,51266957.0,51266957.0,51266957.0,0.0,3
TQBR,2022-09-02,Арсагера,ARSA,46.0,329195.0,6.31,6.22,6.32,6.31,6.27,6.31,52500.0,,6.26,6.31,0.0,501747.0,0.0,0.0,3
TQBR,2022-09-02,АстрЭнСб,ASSB,29.0,55312.5,0.738,0.738,0.7585,0.7485,0.7475,0.7485,74000.0,,0.742,0.7485,0.0,502965.0,0.0,0.0,3
TQBR,2022-09-02,Авангрд-ао,AVAN,18.0,26405.0,880.0,875.0,885.0,875.0,880.0,875.0,30.0,,880.0,875.0,0.0,500575.0,0.0,0.0,3
TQBR,2022-09-02,Башнефт ао,BANE,2950.0,38594036.5,1076.0,1059.0,1130.0,1090.0,1099.5,1090.0,35105.0,1099.5,1099.5,1090.0,38594036.5,38594036.5,38594036.5,0.0,3
TQBR,2022-09-02,Башнефт ап,BANEP,3996.0,68394995.0,740.5,735.5,758.0,745.0,748.0,745.0,91411.0,748.0,748.0,745.0,68394995.0,68394995.0,68394995.0,0.0,3
TQTF,2022-09-02,BCSB ETF,BCSB,131.0,422339.99,10.148,10.082,10.148,10.088,10.11,10.088,41772.0,,10.108,10.088,0.0,503062.34,0.0,1190001.46,3
TQBR,2022-09-02,Белуга ао,BELU,2386.0,55404291.0,3000.0,2994.0,3049.0,3038.0,3027.0,3038.0,18303.0,3027.0,3027.0,3038.0,55404291.0,55404291.0,55404291.0,0.0,3
TQBR,2022-09-02,БашИнСв ап,BISVP,80.0,157118.0,8.04,7.79,8.04,7.85,7.86,7.87,20000.0,,7.96,7.85,0.0,762445.0,0.0,0.0,3
TQBR,2022-09-02,Белон ао,BLNG,320.0,1543484.0,10.875,10.805,10.995,10.82,10.885,10.82,141800.0,10.885,10.885,10.82,1543484.0,1543484.0,1543484.0,0.0,3
TQTF,2022-09-02,BOND ETF,BOND,42.0,515512.2,1006.2,1004.0,1007.8,1007.8,1006.8,1007.8,512.0,1006.8,1006.8,1007.8,515512.2,515512.2,515512.2,6670895.47,3
TQBR,2022-09-02,БурЗолото,BRZL,265.0,964315.0,863.0,852.0,890.0,856.0,870.0,856.0,1108.0,870.0,870.0,856.0,964315.0,964315.0,964315.0,0.0,3
SMAL,2022-09-02,БСП ао,BSPB,2.0,1162.2,94.71,94.71,98.99,,95.96,98.99,12.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-02,БСП ао,BSPB,15227.0,202726278.9,91.71,91.02,100.23,98.05,95.96,98.05,2112630.0,95.96,95.96,98.05,202726278.9,202726278.9,202726278.9,0.0,3
TQBR,2022-09-02,БСП ап,BSPBP,116.0,1395380.0,14.95,14.95,15.95,15.4,15.55,15.4,89600.0,15.55,15.55,15.4,1395380.0,1395380.0,1395380.0,0.0,3
TQBR,2022-09-02,МКБ ао,CBOM,7169.0,544840221.9,5.601,5.546,5.805,5.799,5.67,5.799,96084800.0,5.67,5.67,5.799,544840221.9,544840221.9,544840221.9,0.0,3
TQBR,2022-09-02,РН-ЗапСиб,CHGZ,44.0,147286.0,38.2,37.8,38.6,38.4,38.4,38.4,3840.0,,38.4,38.4,0.0,509158.0,0.0,0.0,3
TQBR,2022-09-02,ЧКПЗ ао,CHKZ,57.0,636340.0,6300.0,6240.0,6600.0,6260.0,6500.0,6240.0,98.0,6500.0,6500.0,6260.0,636340.0,636340.0,636340.0,0.0,3
TQBR,2022-09-02,СевСт-ао,CHMF,23002.0,610306043.8,744.8,738.6,774.4,774.4,757.0,774.4,806247.0,757.0,757.0,774.4,610306043.8,610306043.8,610306043.8,0.0,3
TQBR,2022-09-02,ЧМК ао,CHMK,170.0,1549675.0,3945.0,3855.0,3960.0,3905.0,3895.0,3905.0,398.0,3895.0,3895.0,3905.0,1549675.0,1549675.0,1549675.0,0.0,3
