BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-10-10,АбрауДюрсо,ABRD,425.0,4205950.0,162.0,161.5,170.0,168.5,166.5,168.5,25230.0,166.5,166.5,168.5,4205950.0,4205950.0,4205950.0,0.0,3
SMAL,2022-10-10,Система ао,AFKS,10.0,452.46,10.264,10.0,11.391,,10.233,11.176,42.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-10,Система ао,AFKS,20681.0,367910331.6,9.999,9.525,10.66,10.544,10.233,10.582,35951800.0,10.22,10.22,10.544,350369866.8,350369866.8,350369866.8,0.0,3
SMAL,2022-10-10,Аэрофлот,AFLT,5.0,177.12,22.26,20.08,23.4,,22.76,20.08,8.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-10,Аэрофлот,AFLT,16053.0,164439848.0,21.9,21.44,23.28,23.02,22.76,23.2,7224260.0,22.72,22.72,23.02,149636589.4,149636589.4,149636589.4,0.0,3
TQBR,2022-10-10,AGRO-гдр,AGRO,5948.0,46339267.6,706.0,700.4,791.6,784.2,763.4,784.2,60704.0,763.4,763.4,784.2,46339267.6,46339267.6,46339267.6,0.0,3
TQTF,2022-10-10,AKGD ETF,AKGD,729.0,3274717.34,78.33,76.82,79.16,78.01,77.88,78.21,42055.0,77.87,77.87,78.01,3274717.34,3274717.34,3274717.34,27536771.3,3
TQTF,2022-10-10,ETF AKMB,AKMB,9977.0,9398311.96,1.1615,1.1615,1.18,1.1715,1.171,1.1716,8007023.0,1.1738,1.1738,1.1715,9398311.96,9398311.96,9398311.96,7999360.56,3
TQTF,2022-10-10,ETF AKME,AKME,294.0,501850.78,74.26,73.02,78.76,76.46,74.94,76.46,6619.0,75.82,75.82,76.46,501850.78,501850.78,501850.78,3223118.69,3
TQTF,2022-10-10,AKMM ETF,AKMM,64.0,30671434.53,101.76,101.76,101.95,101.82,101.82,101.82,301232.0,101.82,101.82,101.82,30671434.53,30671434.53,30671434.53,16800482.86,3
TQTD,2022-10-10,AKQU ETF,AKQU,3.0,2165.37,80.11,80.11,82.51,80.2,80.2,82.51,27.0,4677.22,4762.28,80.2,7511610.87,2762123.11,7511610.87,16719.74,3
TQBR,2022-10-10,Акрон,AKRN,1467.0,49805020.0,13780.0,13118.0,14200.0,13990.0,13672.0,13990.0,3643.0,13672.0,13672.0,13990.0,49805020.0,49805020.0,49805020.0,0.0,3
TQTD,2022-10-10,ETF AKSC,AKSC,19.0,80421.4,0.546,0.545,0.559,0.563,0.552,0.559,147550.0,33.8,33.8,0.563,8188095.88,8188095.88,8188095.88,793.26,3
