BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-07-14,AMDRUB_TOM,AMDRUB_TOM,16.455,16.455,17.0,16.99,66.0,598191.0,16.9459
CNGD,2022-07-14,BYN_TODTOM,BYNRUBTODTOM,0.0124,0.0124,0.0124,0.0124,1.0,45397.2,
CETS,2022-07-14,BYNRUB_TOD,BYNRUB_TOD,22.7,22.6175,22.7,22.6175,3.0,1517777.5,22.6534
CETS,2022-07-14,BYNRUB_TOM,BYNRUB_TOM,22.62,22.41,23.05,22.9,175.0,55502932.5,22.7378
CETS,2022-07-14,CNYRUB_TOD,CNY000000TOD,8.7475,8.5399,8.773,8.6584,2094.0,3426885737.4,8.6312
CNGD,2022-07-14,CNYRUB_TOD,CNY000000TOD,8.7,8.7,8.7,8.7,1.0,1115747203.5,
CETS,2022-07-14,CNY_TODTOM,CNYRUBTODTOM,0.002221,0.002101,0.00225,0.002223,211.0,142691991668.9,0.002209
CNGD,2022-07-14,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.0037,0.0048,0.003821,1950.0,5592098462.29,
CETS,2022-07-14,CNYRUB_TOM,CNYRUB_TOM,8.7,8.5415,8.739,8.6563,28574.0,25096368948.0,8.6359
CNGD,2022-07-14,CNYRUB_TOM,CNYRUB_TOM,8.7041,8.542,8.7397,8.657,8314.0,548890706.19,
CETS,2022-07-14,CNY_TOM1W,CNYRUB_TOM1W,0.0153,0.0153,0.0153,0.0153,1.0,4366029000.0,0.0153
CETS,2022-07-14,EUR_TODTOM,EUR000TODTOM,0.002,0.002,0.0164,0.0155,909.0,52299425430.0,0.0145
CNGD,2022-07-14,EUR_TODTOM,EUR000TODTOM,0.0,-0.0186,0.0921,0.0129,882.0,21754844682.54,
CETS,2022-07-14,EURRUB_TMS,EURRUB_TMS,58.525,57.8225,58.9875,58.9875,3096.0,33034630.77,58.4739
CNGD,2022-07-14,EURRUB_TMS,EURRUB_TMS,58.63,58.6,58.63,58.6,2.0,17.58,
CETS,2022-07-14,EURUSD_TOD,EURUSD000TOD,1.00126,0.99815,1.006,0.99815,375.0,896926769.18,1.00207
CNGD,2022-07-14,EURUSD_TOD,EURUSD000TOD,1.02273,1.0017,1.02273,1.0017,1133.0,22768133.18,
CETS,2022-07-14,EURUSD_TOM,EURUSD000TOM,1.0068,0.9965,1.00715,1.00715,4426.0,15164564465.92,1.00153
