BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-07-13,РЖД-19 обл,RU000A0JQ7Z2,190.0,4180080.7,98.25,98.54,98.3,98.3,0.43,98.35,8.99,98.25,4250.0,98.35,98.35,98.3,4180080.7,4180080.7,4180080.7,2024-07-08,686.0,8.96,,,7.85,39.14,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,ВЭБ.РФ 21,RU000A0JS4Z7,4.0,1243133.5,101.15,101.15,101.15,101.15,40.35,101.15,9.23,101.15,1229.0,101.13,101.14,101.15,1743474.2,1453423.5,1743474.2,2032-02-17,221.0,9.23,,,10.99,54.8,2023-02-28,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,МСП Банк 2,RU000A0JS603,2.0,583537.5,99.75,99.75,99.75,99.75,26.2,99.75,9.69,99.75,585.0,99.75,99.75,99.75,2186415.0,2186415.0,2186415.0,2022-08-11,29.0,9.69,,,6.25,31.16,,2022-07-13,1000.0,SUR,,,8.9614,,RUB,3
TQCB,2022-07-13,РЖД-32 обл,RU000A0JSGV0,74.0,2140231.4,100.01,100.88,100.88,100.88,1.36,100.62,9.14,100.02,2127.0,100.62,100.62,100.88,2140231.4,2140231.4,2140231.4,2032-06-25,350.0,9.43,,,9.9,49.36,2023-07-07,2022-07-13,1000.0,SUR,,,,2022-07-13,RUB,3
TQCB,2022-07-13,ФСК РС-22,RU000A0JSQ58,4.0,303002.0,100.0,100.1,100.1,100.1,50.17,100.0,7.98,100.0,303.0,100.01,100.02,100.1,914126.6,883137.3,914126.6,2027-07-21,14.0,10.91,,,10.9,54.35,2022-07-27,2022-07-13,1000.0,SUR,,4.9562,,2022-08-03,RUB,3
TQCB,2022-07-13,ВЭБ.РФ 18,RU000A0JT403,1.0,976.9,97.69,97.69,97.69,97.69,21.64,97.69,9.03,97.69,1.0,,92.91,97.69,0.0,554693.9,0.0,2032-09-17,741.0,9.03,,,7.67,38.24,2024-09-27,2022-07-13,1000.0,SUR,,8.9741,,2024-10-01,RUB,3
TQCB,2022-07-13,ВЭБ.РФ 19,RU000A0JT6B2,4.0,579706.4,96.5,96.69,96.5,96.5,19.88,96.62,9.95,96.63,600.0,,96.45,96.5,0.0,885436.1,0.0,2032-09-23,592.0,9.87,,,7.48,37.3,2024-04-04,2022-07-13,1000.0,SUR,,9.8767,,2024-04-08,RUB,3
TQCB,2022-07-13,РСХБ 17,RU000A0JT7M7,1.0,9925.0,99.25,99.25,99.25,99.25,13.23,99.25,8.54,99.25,10.0,,98.91,99.25,0.0,504416.0,0.0,2022-10-11,90.0,8.54,,,5.25,26.18,,2022-07-13,1000.0,SUR,,,8.1847,,RUB,3
TQCB,2022-07-13,Роснефть04,RU000A0JT940,26.0,238657.5,99.73,100.09,99.84,99.84,18.61,99.86,8.63,100.09,239.0,,99.87,99.84,0.0,500373.4,0.0,2022-10-17,96.0,8.55,,,7.9,39.39,,2022-07-13,1000.0,SUR,,,8.2827,,RUB,3
TQCB,2022-07-13,Роснефть05,RU000A0JT965,81.0,1268364.7,99.65,99.82,99.73,99.73,18.61,99.71,9.09,99.81,1272.0,99.71,99.71,99.73,1268364.7,1268364.7,1268364.7,2022-10-17,96.0,9.17,,,7.9,39.39,,2022-07-13,1000.0,SUR,,,8.7033,,RUB,3
TQCB,2022-07-13,Башнефть06,RU000A0JTM28,1.0,1993.0,99.65,99.65,99.65,99.65,34.18,99.65,8.52,99.65,2.0,,99.83,99.65,0.0,516095.6,0.0,2023-01-31,195.0,8.52,,,7.7,38.39,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,Башнефть07,RU000A0JTM36,6.0,31941.7,99.8,100.0,99.98,99.98,24.41,99.82,5.9,100.0,32.0,99.77,99.77,99.98,1279085.4,1272097.5,1279085.4,2023-01-31,20.0,9.13,,,5.5,27.42,2022-08-02,2022-07-13,1000.0,SUR,,4.3033,,2022-08-08,RUB,3
TQCB,2022-07-13,Башнефть08,RU000A0JTM44,2.0,3975.0,99.26,99.49,99.49,99.49,34.18,99.38,8.84,99.26,4.0,,99.23,99.49,0.0,509028.1,0.0,2023-01-31,195.0,9.06,,,7.7,38.39,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,РусГидро08,RU000A0JTMK9,5.0,7717.6,96.0,96.71,96.61,96.51,0.44,96.47,6.5,96.71,8.0,,95.47,96.51,0.0,508844.0,0.0,2023-02-02,204.0,6.78,,,0.1,0.5,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,Роснефть07,RU000A0JTS06,22.0,84305.8,98.94,99.66,99.05,99.05,24.8,99.18,8.99,99.66,85.0,,98.91,99.05,0.0,1583619.0,0.0,2023-03-10,234.0,8.77,,,7.3,36.4,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,Роснефть08,RU000A0JTS22,15.0,425377.3,98.91,99.45,99.4,99.39,24.8,99.39,8.4,99.45,428.0,,99.34,99.39,0.0,501660.6,0.0,2023-03-10,234.0,8.42,,,7.3,36.4,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,МТС БО-01,RU000A0JTTA5,3.0,11834.5,98.62,98.63,98.62,98.62,19.95,98.62,8.77,98.63,12.0,98.23,98.26,98.62,1739654.1,796856.6,1739654.1,2023-03-22,246.0,8.77,,,6.5,32.41,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,РЖД-28 обл,RU000A0JTU85,20.0,41651.7,96.65,96.93,96.93,96.93,19.75,96.86,8.96,96.92,43.0,,96.5,96.93,0.0,10068643.6,0.0,2028-03-21,586.0,9.01,,,6.8,33.91,2024-03-26,2022-07-13,1000.0,SUR,,8.9066,,2024-03-29,RUB,3
TQCB,2022-07-13,РСХБ 20,RU000A0JTVJ2,5.0,216142.1,103.41,103.65,103.41,103.41,35.92,103.42,9.55,103.65,209.0,103.57,103.57,103.41,629686.2,616212.4,629686.2,2023-04-11,260.0,9.54,,,14.25,71.05,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,Роснефть06,RU000A0JTYL2,5.0,11892.0,99.0,99.3,99.3,99.11,8.25,99.1,7.98,99.0,12.0,,97.73,99.11,0.0,554140.2,0.0,2023-05-30,315.0,8.23,,,7.0,34.9,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,Роснефть10,RU000A0JTYN8,3.0,15998.1,99.98,100.0,99.99,99.99,8.25,99.99,7.12,100.0,16.0,,98.68,99.99,0.0,556538.4,0.0,2023-05-30,315.0,7.12,,,7.0,34.9,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,ВТБ БО-43,RU000A0JU773,48.0,514526.9,98.0,99.86,99.85,99.85,2.86,98.76,9.13,99.5,521.0,98.76,98.76,99.85,514526.9,514526.9,514526.9,2023-09-29,424.0,10.16,,,8.7,21.69,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,ИРКУТ БО-4,RU000A0JUA45,2.0,11913.6,99.28,99.28,99.28,99.28,16.03,99.28,9.81,99.28,12.0,,99.23,99.28,0.0,504078.0,0.0,2023-11-06,458.0,9.81,,,9.0,44.88,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,РСХБ 23,RU000A0JUAD7,8.0,25689.3,97.45,101.01,101.01,101.0,14.96,98.81,8.28,98.02,26.0,,97.5,101.0,0.0,517726.2,0.0,2023-11-10,462.0,10.16,,,8.95,44.63,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQIR,2022-07-13,РСГ-ФинБ01,RU000A0JUAG0,4.0,7860.6,98.25,98.26,98.25,98.26,14.84,98.26,15.41,98.26,8.0,,96.63,98.26,0.0,580733.1,0.0,2025-11-11,125.0,15.37,,,9.5,47.37,2022-11-15,2022-07-13,1000.0,SUR,,15.0299,,2022-11-17,RUB,3
TQCB,2022-07-13,РЖД-30 обл,RU000A0JUAH8,2.0,28688.7,95.62,95.63,95.63,95.63,10.54,95.63,9.05,95.62,30.0,94.98,94.98,95.63,17422596.3,12178751.8,17422596.3,2028-11-07,794.0,9.05,,,6.75,33.66,2024-11-12,2022-07-13,1000.0,SUR,,9.0106,,2024-11-15,RUB,3
TQCB,2022-07-13,РоснефтьБ6,RU000A0JUCR3,3.0,4119.5,102.98,102.99,102.98,102.98,9.86,102.99,4.68,102.99,4.0,101.46,101.2,102.98,698034.4,535349.6,698034.4,2023-12-11,152.0,4.65,,,12.0,59.84,2022-12-12,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,РоснефтьБ7,RU000A0JUFV8,4.0,5190775.1,100.15,100.21,100.21,100.21,40.34,100.15,6.47,100.15,5183.0,100.15,100.15,100.21,5865758.8,5865758.8,5865758.8,2024-02-06,27.0,7.34,,,9.5,47.37,2022-08-09,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,АИЖК2014А3,RU000A0JUJ87,1.0,191.53,96.03,96.03,96.03,96.03,1.49,96.03,39.44,96.03,1.0,,,96.03,0.0,0.0,0.0,2046-06-11,60.0,39.44,,,8.5,4.27,2022-09-11,2022-07-13,199.45,SUR,,,,,RUB,3
TQCB,2022-07-13,Росбн14ИП,RU000A0JUJG1,2.0,721.7,103.1,103.1,103.1,103.1,1.84,103.1,8.82,103.1,2.0,,,103.1,0.0,0.0,0.0,2024-03-27,332.0,8.82,,,12.0,10.59,,2022-07-13,350.0,SUR,,,,,RUB,3
TQCB,2022-07-13,ГПБ БО-08,RU000A0JUMH3,48.0,1099110.5,94.74,96.98,95.5,95.5,9.29,95.08,9.55,96.98,1156.0,95.08,95.08,95.5,1099110.5,1099110.5,1099110.5,2024-05-23,644.0,9.82,,,6.65,33.52,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,АшинМЗ БО1,RU000A0JUQC5,15.0,218977.7,90.2,90.5,90.5,90.5,7.88,90.49,41.82,90.5,242.0,,90.48,90.5,0.0,538326.7,0.0,2024-06-17,159.0,41.86,,,12.5,62.33,2022-12-19,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,ПЕРЕСВЕТБ2,RU000A0JUT85,1.0,291.9,29.19,29.19,29.19,29.19,26.03,29.19,10.73,29.19,1.0,,,29.19,0.0,0.0,0.0,2034-08-04,4405.0,10.73,,,0.51,87.58,,2022-07-13,1000.0,SUR,,,20.0581,,RUB,3
TQCB,2022-07-13,ГПБ БО-10,RU000A0JUV08,3.0,12994.7,99.95,99.96,99.95,99.96,17.92,99.96,6.29,99.96,13.0,99.27,99.28,99.96,1723310.1,1556681.0,1723310.1,2024-09-26,75.0,6.24,,,6.0,30.25,2022-09-26,2022-07-13,1000.0,SUR,,6.0459,,2022-09-28,RUB,3
TQCB,2022-07-13,Росбн15ИП,RU000A0JUW23,2.0,10327.5,102.0,102.0,102.0,102.0,0.55,102.0,10.55,102.0,18.0,,,102.0,0.0,0.0,0.0,2024-10-10,423.0,10.55,,,11.92,16.9,,2022-07-13,562.5,SUR,,,,,RUB,3
TQCB,2022-07-13,РСХБ БО13,RU000A0JUW31,1.0,2997.3,99.91,99.91,99.91,99.91,2.43,99.91,8.05,99.91,3.0,,99.17,99.91,0.0,535538.6,0.0,2024-09-27,79.0,8.05,,,7.4,18.45,2022-09-30,2022-07-13,1000.0,SUR,,7.5531,,2022-10-04,RUB,3
TQCB,2022-07-13,РСХБ БО14,RU000A0JUW72,1.0,2989.5,99.65,99.65,99.65,99.65,1.82,99.65,9.31,99.65,3.0,99.26,99.47,99.65,2289931.8,1208606.8,2289931.8,2024-09-30,82.0,9.31,,,7.4,18.45,2022-10-03,2022-07-13,1000.0,SUR,,8.9663,,2022-10-05,RUB,3
TQCB,2022-07-13,РоснфтБО3,RU000A0JV1X3,21.0,459969.4,99.26,102.5,102.5,102.5,10.56,102.44,8.38,101.22,449.0,,102.25,102.5,0.0,500000.7,0.0,2024-11-28,792.0,8.41,,,9.4,46.87,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,РоснфтБО9,RU000A0JV219,1.0,3064.5,102.15,102.15,102.15,102.15,10.56,102.15,8.55,102.15,3.0,,100.15,102.15,0.0,6420621.6,0.0,2024-11-28,792.0,8.55,,,9.4,46.87,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,ВТБ БО-30,RU000A0JV3Q3,17.0,31772.8,98.47,99.81,99.41,99.41,5.41,99.29,8.38,99.74,32.0,,101.29,99.41,0.0,507483.7,0.0,2024-12-13,412.0,8.5,,,7.6,18.95,2023-09-15,2022-07-13,1000.0,SUR,,8.2843,,2023-09-19,RUB,3
TQCB,2022-07-13,ВЭБлизБ04,RU000A0JV8D0,5.0,5015.8,99.54,101.0,101.0,100.83,46.57,100.32,8.99,99.54,5.0,,100.07,100.83,0.0,502332.3,0.0,2025-01-31,196.0,10.31,,,10.69,53.3,2023-02-03,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,ГТЛК БО-04,RU000A0JVA10,15.0,44733.1,96.81,97.46,96.81,97.01,7.43,97.25,11.42,97.45,46.0,,97.0,97.01,0.0,552928.1,0.0,2025-03-06,403.0,10.97,,,7.98,19.9,2023-09-07,2022-07-13,1000.0,SUR,,11.2612,,2023-09-12,RUB,3
TQCB,2022-07-13,РусГидро09,RU000A0JVD25,7.0,38764.3,98.42,99.85,99.24,99.24,17.47,99.4,8.71,99.01,39.0,,99.04,99.24,0.0,680435.9,0.0,2025-04-15,272.0,8.48,,,7.5,37.4,2023-04-18,2022-07-13,1000.0,SUR,,8.5831,,2023-04-21,RUB,3
TQCB,2022-07-13,РостелБО-1,RU000A0JVFC6,7.0,20063.1,94.54,95.71,94.54,94.54,11.1,95.54,9.61,95.71,21.0,,,94.54,0.0,0.0,0.0,2025-05-16,944.0,9.17,,,7.5,37.4,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,ТрансФБО39,RU000A0JVHH1,1.0,4351.0,87.02,87.02,87.02,87.02,8.15,87.02,14.61,87.02,5.0,,83.16,87.02,0.0,509750.0,0.0,2025-06-04,943.0,14.61,,,8.5,42.38,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,ПЕРЕСВЕТБ3,RU000A0JVM32,1.0,387.8,38.78,38.78,38.78,38.78,26.65,38.78,,38.78,1.0,,,38.78,0.0,0.0,0.0,2035-06-21,,0.0,,,0.51,92.72,,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,Оренб35003,RU000A0JVM81,34.0,287383.98,108.1,111.79,109.73,108.66,1.38,108.61,8.8,111.79,441.0,,109.01,108.66,0.0,508188.6,0.0,2025-07-03,641.0,9.43,,,14.0,20.94,,2022-07-13,600.0,SUR,,,,,RUB,3
TQCB,2022-07-13,РСХБ 24,RU000A0JVN56,27.0,1183690.7,99.61,104.99,100.0,100.0,52.67,100.06,11.69,104.88,1183.0,100.06,100.06,100.0,1183690.7,1183690.7,1183690.7,2025-07-11,88.0,11.43,,,21.6,53.85,2022-10-14,2022-07-13,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-13,Новсиб 7об,RU000A0JVUD3,5.0,254.96,100.83,103.08,102.01,102.01,0.33,101.98,3.81,100.83,5.0,,100.83,102.01,0.0,1256702.87,0.0,2022-10-10,89.0,3.94,,,12.16,1.82,,2022-07-13,50.0,SUR,,,3.7134,,RUB,3
TQCB,2022-07-13,СистемБ1P1,RU000A0JVUK8,60.0,453488.8,105.17,107.97,105.69,105.57,46.11,105.71,8.84,105.83,429.0,,105.68,105.57,0.0,503044.3,0.0,2025-09-30,251.0,8.81,,,17.0,84.77,2023-04-04,2022-07-13,1000.0,SUR,,8.7101,,2023-04-07,RUB,3
