BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-07-13,AMDRUB_TOM,AMDRUB_TOM,17.4,15.6125,17.4,16.9975,154.0,919138.0,16.6511
CNGD,2022-07-13,BYN_TODTOM,BYNRUBTODTOM,0.0123,0.0123,0.0123,0.0123,2.0,45035.85,
CETS,2022-07-13,BYNRUB_TOM,BYNRUB_TOM,22.83,22.5,23.37,23.2,132.0,20735200.0,22.6862
CETS,2022-07-13,CNYRUB_TOD,CNY000000TOD,8.8501,8.6501,8.8503,8.75,2115.0,3354097725.2,8.7695
CETS,2022-07-13,CNY_TODTOM,CNYRUBTODTOM,0.002152,0.002152,0.0023,0.002177,291.0,151602375997.0,0.002257
CNGD,2022-07-13,CNY_TODTOM,CNYRUBTODTOM,0.004236,-0.0038,0.0048,0.003873,1912.0,5208993025.22,
CETS,2022-07-13,CNYRUB_TOM,CNYRUB_TOM,8.86,8.6202,8.895,8.7052,34769.0,35507419045.8,8.7194
CNGD,2022-07-13,CNYRUB_TOM,CNYRUB_TOM,8.85,8.6229,8.88,8.7197,8322.0,2339651862.99,
CETS,2022-07-13,EUR_TODTOM,EUR000TODTOM,0.0133,0.0133,0.0159,0.0135,956.0,35722555940.0,0.0149
CNGD,2022-07-13,EUR_TODTOM,EUR000TODTOM,0.0153,-0.0188,0.0933,0.0132,864.0,36949191232.65,
CETS,2022-07-13,EURRUB_TMS,EURRUB_TMS,59.5,58.2025,59.95,59.28,2614.0,29577643.21,58.9574
CETS,2022-07-13,EURUSD_TOD,EURUSD000TOD,1.00839,0.99891,1.01299,1.0126,327.0,861347024.24,1.00732
CNGD,2022-07-13,EURUSD_TOD,EURUSD000TOD,1.01003,0.99002,1.01003,1.01003,1158.0,424756924.45,
CETS,2022-07-13,EURUSD_TOM,EURUSD000TOM,1.00868,0.9987,1.01498,1.013,6668.0,22815927023.46,1.00693
CNGD,2022-07-13,EURUSD_TOM,EURUSD000TOM,1.01003,0.99002,1.01003,1.007,1162.0,3563240088.1,
CETS,2022-07-13,EURUSDTDTM,EURUSDTODTOM,1.4e-05,-6e-05,2e-05,-6e-05,32.0,26159839147.79,1.3e-05
CNGD,2022-07-13,EURUSDTDTM,EURUSDTODTOM,1.4e-05,-0.000319,0.000486,0.000486,5.0,4631062394.16,
CETS,2022-07-13,EURRUB_TOD,EUR_RUB__TOD,59.8075,58.205,59.8075,59.1,7834.0,18969352587.5,58.8955
CNGD,2022-07-13,EURRUB_TOD,EUR_RUB__TOD,58.782,57.618,59.66,59.45,6882.0,1309036905.0,
CETS,2022-07-13,EURRUB_TOM,EUR_RUB__TOM,59.75,58.2,59.75,59.0975,34170.0,80045494257.5,58.8844
CNGD,2022-07-13,EURRUB_TOM,EUR_RUB__TOM,59.465,57.618,59.79,59.1025,14293.0,3804935917.84,
CETS,2022-07-13,GBP_TODTOM,GBPRUBTODTOM,0.0,0.0,0.0,0.0,2.0,13929500.0,
CNGD,2022-07-13,GBP_TODTOM,GBPRUBTODTOM,-0.0359,-0.0359,0.0339,0.0305,46.0,13558392.33,
CNGD,2022-07-13,GBPRUB_TOD,GBPRUB_TOD,72.0,72.0,72.72,72.72,631.0,5368610.88,
CETS,2022-07-13,GBPRUB_TOM,GBPRUB_TOM,70.28,69.61,71.3,71.0,141.0,60195190.0,70.4037
CNGD,2022-07-13,GBPRUB_TOM,GBPRUB_TOM,74.435,68.755,74.435,72.55,1088.0,9246137.15,
CNGD,2022-07-13,GBPUSDTDTM,GBPUSDTODTOM,-3.3e-05,-3.3e-05,-3.3e-05,-3.3e-05,1.0,981023.69,
CETS,2022-07-13,GLD_TODTOM,GLDRUBTODTOM,0.6075,0.6075,0.6075,0.6075,2.0,47526258.0,0.6075
CNGD,2022-07-13,GLD_TODTOM,GLDRUBTODTOM,-0.3906,-0.3906,1.3886,1.3886,56.0,8287307.71,
CETS,2022-07-13,GLDRUB_TOM,GLDRUB_TOM,3215.0,3050.4,3232.27,3114.99,3280.0,210332131.8,3104.4
CETS,2022-07-13,GLD_TOM1W,GLDRUB_TOM1W,4.2527,4.2527,4.2527,4.2527,1.0,158603120.0,4.2527
CNGD,2022-07-13,HKD_TODTOM,HKDRUBTODTOM,0.003961,-0.002271,0.0045,-0.002271,297.0,304491950.32,
CETS,2022-07-13,HKDRUB_TOD,HKDRUB_TOD,8.56,8.56,8.56,8.56,2.0,119840.0,8.56
CNGD,2022-07-13,HKDRUB_TOD,HKDRUB_TOD,8.4,8.4,8.6,8.6,2.0,168043.0,
CETS,2022-07-13,HKDRUB_TOM,HKDRUB_TOM,8.22,8.1003,8.29,8.22,816.0,56581948.7,8.2301
CNGD,2022-07-13,HKDRUB_TOM,HKDRUB_TOM,8.2828,8.1011,8.3,8.2398,4337.0,17324878.86,
CETS,2022-07-13,JPYRUB_TOM,JPYRUB_TOM,44.51,43.5,45.25,44.85,172.0,153326947.3,44.7801
CNGD,2022-07-13,JPYRUB_TOM,JPYRUB_TOM,43.0,42.6553,45.6025,44.9872,556.0,4513192.21,
CNGD,2022-07-13,KZT_TODTOM,KZTRUBTODTOM,-0.005,-0.005,-0.005,-0.005,1.0,3820801.42,
CETS,2022-07-13,KZTRUB_TOM,KZTRUB_TOM,13.18,12.22,13.18,12.85,743.0,209383417.0,12.4717
CNGD,2022-07-13,SLV_TODTOM,SLVRUBTODTOM,0.021,0.021,0.021,0.021,2.0,344448.72,
