BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-10-31,АбрауДюрсо,ABRD,408.0,2544685.0,180.0,178.0,181.0,181.0,180.0,181.0,14120.0,180.0,180.0,181.0,2544685.0,2544685.0,2544685.0,0.0,3
SMAL,2022-10-31,Система ао,AFKS,12.0,252.07,12.4,12.025,13.98,,12.762,12.025,20.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-31,Система ао,AFKS,9541.0,191889203.2,12.735,12.673,12.89,12.727,12.762,12.77,15036100.0,12.765,12.765,12.727,171729595.5,171729595.5,171729595.5,0.0,3
SMAL,2022-10-31,Аэрофлот,AFLT,3.0,78.2,26.98,25.6,26.98,,25.64,25.6,3.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-31,Аэрофлот,AFLT,9645.0,148440099.6,25.62,25.22,25.84,25.56,25.64,25.36,5789980.0,25.68,25.68,25.56,119525307.4,119525307.4,119525307.4,0.0,3
TQBR,2022-10-31,AGRO-гдр,AGRO,5477.0,37121621.6,845.2,833.4,850.0,841.4,841.2,841.4,44132.0,841.2,841.2,841.4,37121621.6,37121621.6,37121621.6,0.0,3
TQTF,2022-10-31,AKGD ETF,AKGD,475.0,331582.37,76.64,76.01,77.0,76.72,76.74,76.51,4328.0,,76.1,76.72,0.0,764843.23,0.0,20792173.56,3
TQTF,2022-10-31,ETF AKMB,AKMB,8690.0,7533080.52,1.1885,1.1823,1.1984,1.1895,1.1923,1.1909,6333697.0,1.1894,1.1894,1.1895,7533080.52,7533080.52,7533080.52,7774279.12,3
TQTF,2022-10-31,ETF AKME,AKME,518.0,5219383.4,86.72,85.32,90.72,85.56,87.04,85.42,59939.0,87.08,87.08,85.56,5219383.4,5219383.4,5219383.4,3274818.54,3
TQTF,2022-10-31,AKMM ETF,AKMM,103.0,127195677.52,102.18,102.17,102.3,102.2,102.2,102.2,1244582.0,102.2,102.2,102.2,127195677.52,127195677.52,127195677.52,25721697.23,3
TQBR,2022-10-31,Акрон,AKRN,990.0,59751720.0,16268.0,15800.0,16268.0,16000.0,15922.0,16000.0,3753.0,15922.0,15922.0,16000.0,59751720.0,59751720.0,59751720.0,0.0,3
TQTF,2022-10-31,ETF AKSC,AKSC,81.0,23591.72,35.94,35.32,36.64,36.32,36.28,36.44,651.0,,34.56,36.32,0.0,519024.45,0.0,165085.36,3
