BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-09-16,AMDRUB_TOM,AMDRUB_TOM,14.9975,14.7775,14.9975,14.8,58.0,314760.75,14.8472
CNGD,2022-09-16,BYN_TODTOM,BYNRUBTODTOM,0.0387,0.0387,0.0387,0.0387,6.0,10766020.09,
CETS,2022-09-16,BYNRUB_TOD,BYNRUB_TOD,23.73,23.705,23.73,23.705,2.0,474350.0,23.7175
CETS,2022-09-16,BYNRUB_TOM,BYNRUB_TOM,23.705,23.65,23.7925,23.7825,374.0,130282940.0,23.7223
CETS,2022-09-16,CNYRUB_TOD,CNY000000TOD,8.572,8.52,8.583,8.535,1731.0,3216075884.0,8.5472
CNGD,2022-09-16,CNYRUB_TOD,CNY000000TOD,8.559,8.559,8.57,8.57,3.0,1175082844.0,
CETS,2022-09-16,CNY_TODTOM,CNYRUBTODTOM,0.005008,0.005008,0.00545,0.005252,725.0,229770519022.3,0.005392
CNGD,2022-09-16,CNY_TODTOM,CNYRUBTODTOM,0.00541,-0.0109,0.014104,0.011988,2833.0,16685334248.31,
CETS,2022-09-16,CNYRUB_TOM,CNYRUB_TOM,8.571,8.522,8.58,8.546,31494.0,40376804208.0,8.547
CNGD,2022-09-16,CNYRUB_TOM,CNYRUB_TOM,8.569,8.522,8.586,8.549,7073.0,2040828453.44,
CETS,2022-09-16,CNY_TOM1W,CNYRUB_TOM1W,0.01205,0.012,0.01205,0.012,2.0,42961185000.0,0.012025
CETS,2022-09-16,EUR_TODTOM,EUR000TODTOM,-0.0493,-0.3465,-0.0001,-0.0001,658.0,58251649610.0,-0.0642
CNGD,2022-09-16,EUR_TODTOM,EUR000TODTOM,0.0,-0.2,0.0987,-0.0494,675.0,3892891312.61,
CETS,2022-09-16,EURRUB_TMS,EURRUB_TMS,60.1575,59.7025,60.3975,59.92,1435.0,25246973.08,59.9735
CNGD,2022-09-16,EURRUB_TMS,EURRUB_TMS,59.85,59.85,59.85,59.85,6.0,208.87,
CETS,2022-09-16,EURUSD_TOD,EURUSD000TOD,1.00195,0.9953,1.00393,0.99855,237.0,723986451.59,0.99818
CNGD,2022-09-16,EURUSD_TOD,EURUSD000TOD,1.01082,0.99081,1.01082,1.01082,1325.0,14535630.14,
CETS,2022-09-16,EURUSD_TOM,EURUSD000TOM,1.00325,0.995,1.00325,0.9971,3381.0,15953713785.45,0.99786
CNGD,2022-09-16,EURUSD_TOM,EURUSD000TOM,1.01082,0.99081,1.01082,0.996,1328.0,608647895.81,
CETS,2022-09-16,EURUSDTDTM,EURUSDTODTOM,-0.001,-0.00493,-0.000706,-0.00492,86.0,18340060789.22,-0.001814
CNGD,2022-09-16,EURUSDTDTM,EURUSDTODTOM,-0.0007,-0.0015,0.001316,0.001316,22.0,23261624583.43,
CETS,2022-09-16,EURRUB_TOD,EUR_RUB__TOD,60.15,59.75,60.5875,60.1625,6186.0,14786821225.0,60.0114
CNGD,2022-09-16,EURRUB_TOD,EUR_RUB__TOD,59.7825,59.4124,60.6808,60.6733,6034.0,72581918.44,
CETS,2022-09-16,EURRUB_TOM,EUR_RUB__TOM,59.7825,59.6925,60.205,59.8125,14714.0,40169705635.0,59.9073
CNGD,2022-09-16,EURRUB_TOM,EUR_RUB__TOM,60.18,59.4124,60.6808,60.03,9518.0,901573817.43,
CNGD,2022-09-16,GBP_TODTOM,GBPRUBTODTOM,-0.1,-0.1,0.1042,0.1042,40.0,8030294.36,
CNGD,2022-09-16,GBPRUB_TOD,GBPRUB_TOD,68.6826,68.0025,71.0,68.6826,561.0,5253801.18,
CETS,2022-09-16,GBPRUB_TOM,GBPRUB_TOM,70.0175,69.0,71.99,70.1975,156.0,83459922.5,69.8994
CNGD,2022-09-16,GBPRUB_TOM,GBPRUB_TOM,69.49,68.0025,71.5775,69.9975,740.0,5721419.06,
CETS,2022-09-16,GLD_TODTOM,GLDRUBTODTOM,1.333,1.333,1.3334,1.3334,2.0,175283942.6,1.3332
CNGD,2022-09-16,GLD_TODTOM,GLDRUBTODTOM,2.1335,-1.2001,5.3337,5.3337,70.0,13905380.58,
CETS,2022-09-16,GLDRUB_TOM,GLDRUB_TOM,3245.01,3210.0,3248.0,3223.05,3029.0,114998966.55,3222.79
CNGD,2022-09-16,HKD_TODTOM,HKDRUBTODTOM,0.0,-0.006417,0.0127,0.010917,738.0,674828839.21,
CETS,2022-09-16,HKDRUB_TOM,HKDRUB_TOM,7.7845,7.73,7.8199,7.7687,1415.0,302600434.4,7.7481
CNGD,2022-09-16,HKDRUB_TOM,HKDRUB_TOM,7.8189,7.7302,7.8296,7.7605,3332.0,49155796.09,
CNGD,2022-09-16,KZT_TODTOM,KZTRUBTODTOM,0.0177,0.0177,0.0177,0.0177,1.0,5069.88,
CETS,2022-09-16,KZTRUB_TOM,KZTRUB_TOM,12.74,12.445,12.76,12.65,479.0,205033156.75,12.6406
CNGD,2022-09-16,KZTRUB_TOM,KZTRUB_TOM,12.63,12.63,12.63,12.63,1.0,26396700.0,
CNGD,2022-09-16,SLV_TODTOM,SLVRUBTODTOM,0.0553,0.0553,0.0553,0.0553,2.0,8461.92,
CETS,2022-09-16,SLVRUB_TOM,SLVRUB_TOM,42.8,42.0,43.0,42.5,769.0,10233019.0,42.62
CNGD,2022-09-16,TRY_TODTOM,TRYRUBTODTOM,0.004341,0.0035,0.0054,0.004589,132.0,52729854.94,
CETS,2022-09-16,TRYRUB_TOM,TRYRUB_TOM,3.3105,3.28,3.315,3.31,387.0,197039192.7,3.2987
CNGD,2022-09-16,TRYRUB_TOM,TRYRUB_TOM,3.3148,3.2815,3.3148,3.3046,997.0,481291776.88,
CETS,2022-09-16,USDRUB_TOD,USD000000TOD,59.9475,59.8,60.275,60.1325,12407.0,51382399695.0,60.0201
CNGD,2022-09-16,USDRUB_TOD,USD000000TOD,59.8,59.3852,60.6707,60.145,72339.0,3131415602.27,
CETS,2022-09-16,USD_TODTOM,USD000TODTOM,0.0007,0.0,0.0359,0.03,1384.0,152640632980.0,0.0333
CNGD,2022-09-16,USD_TODTOM,USD000TODTOM,0.0,-0.074,0.1049,-0.0493,20738.0,33915803510.56,
CETS,2022-09-16,USDRUB_TOM,USD000UTSTOM,60.02,59.805,60.31,60.275,31151.0,94505348807.5,60.0666
CNGD,2022-09-16,USDRUB_TOM,USD000UTSTOM,60.195,59.3852,60.6707,60.12,104916.0,5808507621.35,
CNGD,2022-09-16,USDCNYTDTM,USDCNYTODTOM,-0.005751,-0.005751,0.009201,0.002588,62.0,11431338.09,
CETS,2022-09-16,USDCNY_TOD,USDCNY_TOD,6.9787,6.9787,7.0122,7.0122,5.0,1016087.95,6.99691
CETS,2022-09-16,USDCNY_TOM,USDCNY_TOM,7.01,6.98501,7.05,7.03,3086.0,14660816098.17,7.02523
CNGD,2022-09-16,USDCNY_TOM,USDCNY_TOM,6.98004,6.98004,7.049,7.03101,108.0,6713011.56,
CETS,2022-09-16,USDKZT_TOM,USDKZT_TOM,482.0,472.0,482.0,472.0,40.0,14633099.7,480.27
CETS,2022-09-16,USDRUB_TMS,USDRUB_TMS,59.7525,59.7525,60.3,60.2975,3083.0,44924448.74,60.0665
CNGD,2022-09-16,USDRUB_TMS,USDRUB_TMS,60.06,59.98,60.1,60.1,24.0,346.58,
CETS,2022-09-16,UZSRUB_TOD,UZSRUB_TOD,56.25,56.25,56.25,56.25,2.0,11250.0,56.25
