BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-10-19,AMDRUB_TOM,AMDRUB_TOM,15.5,15.5,16.2,15.7225,102.0,2098366.25,15.8248
CNGD,2022-10-19,BYN_TODTOM,BYNRUBTODTOM,0.0134,0.0134,0.0134,0.0134,11.0,2845191.09,
CETS,2022-10-19,BYNRUB_TOD,BYNRUB_TOD,24.45,24.45,24.74,24.74,7.0,28918690.0,24.6957
CETS,2022-10-19,BYNRUB_TOM,BYNRUB_TOM,24.6775,24.4175,24.85,24.825,655.0,355761562.5,24.6509
CETS,2022-10-19,CNYRUB_TOD,CNY000000TOD,8.515,8.456,8.529,8.468,2224.0,4454997010.0,8.4885
CNGD,2022-10-19,CNYRUB_TOD,CNY000000TOD,8.52,8.4141,8.5911,8.499,9572.0,282938599.6,
CETS,2022-10-19,CNY_TODTOM,CNYRUBTODTOM,1.7e-05,1.7e-05,0.001643,0.0013,763.0,145918129242.2,0.001573
CNGD,2022-10-19,CNY_TODTOM,CNYRUBTODTOM,0.00156,-0.006064,0.00583,0.004018,3122.0,18908173948.31,
CETS,2022-10-19,CNYRUB_TMS,CNYRUB_TMS,8.24,8.2201,8.24,8.2201,6.0,11271.66,8.2278
CETS,2022-10-19,CNYRUB_TOM,CNYRUB_TOM,8.512,8.407,8.525,8.462,38801.0,56423211906.0,8.4586
CNGD,2022-10-19,CNYRUB_TOM,CNYRUB_TOM,8.508,8.407,8.5911,8.462,15361.0,29616194326.17,
CETS,2022-10-19,CNY_TOM1W,CNYRUB_TOM1W,0.012244,0.01115,0.012244,0.01115,2.0,32390129800.0,0.011236
CETS,2022-10-19,EUR_TODTOM,EUR000TODTOM,0.009,-0.3,0.0749,0.0154,758.0,23469258260.0,-0.0382
CNGD,2022-10-19,EUR_TODTOM,EUR000TODTOM,-0.0748,-0.0748,0.0333,0.0287,118.0,3430748.25,
CETS,2022-10-19,EURRUB_TMS,EURRUB_TMS,60.505,59.5025,61.0975,60.96,1480.0,21500568.66,60.3669
CETS,2022-10-19,EURUSD_TOD,EURUSD000TOD,0.98153,0.96903,0.98317,0.972,1143.0,3198878260.86,0.97451
CNGD,2022-10-19,EURUSD_TOD,EURUSD000TOD,0.98979,0.9702,0.98979,0.97999,757.0,7385531.82,
CETS,2022-10-19,EURUSD_TOM,EURUSD000TOM,0.979,0.96911,0.98382,0.97701,4699.0,16573945813.55,0.97701
CNGD,2022-10-19,EURUSD_TOM,EURUSD000TOM,0.983,0.9702,0.98979,0.973,762.0,1278039529.42,
CETS,2022-10-19,EURUSDTDTM,EURUSDTODTOM,0.0,-0.0006,0.0,0.0,282.0,8806893941.25,-0.000182
CETS,2022-10-19,EURRUB_TOD,EUR_RUB__TOD,60.71,59.5275,60.865,59.6,10732.0,24308280362.5,60.2066
CNGD,2022-10-19,EURRUB_TOD,EUR_RUB__TOD,61.2742,60.0534,61.3954,60.1,4606.0,54422164.17,
CETS,2022-10-19,EURRUB_TOM,EUR_RUB__TOM,60.8775,59.445,60.8775,60.38,14834.0,42914874235.0,60.1188
CNGD,2022-10-19,EURRUB_TOM,EUR_RUB__TOM,60.4175,59.45,61.41,60.3575,7133.0,842503511.69,
CETS,2022-10-19,GLD_TODTOM,GLDRUBTODTOM,0.496,0.4509,0.496,0.4509,4.0,144850939.2,0.4755
CNGD,2022-10-19,GLD_TODTOM,GLDRUBTODTOM,0.6764,-0.4058,1.8036,1.4429,65.0,14241986.51,
CETS,2022-10-19,GLDRUB_TOM,GLDRUB_TOM,3225.0,3225.0,3304.66,3272.0,1763.0,52926576.85,3270.3
CETS,2022-10-19,GLD_TOM1W,GLDRUB_TOM1W,3.1563,3.1563,3.1563,3.1563,1.0,164737380.0,3.1563
CNGD,2022-10-19,HKD_TODTOM,HKDRUBTODTOM,0.003252,-0.005268,0.0042,0.003478,721.0,632951493.34,
CETS,2022-10-19,HKDRUB_TOD,HKDRUB_TOD,7.8,7.8,7.8,7.8,1.0,39000.0,7.8
CNGD,2022-10-19,HKDRUB_TOD,HKDRUB_TOD,7.8,7.8,7.8,7.8,98.0,25443.6,
