BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-07-29,AMDRUB_TOM,AMDRUB_TOM,16.75,15.5,16.8975,15.7,226.0,3662863.25,16.4697
CNGD,2022-07-29,BYN_TODTOM,BYNRUBTODTOM,0.0388,0.0388,0.0388,0.0388,1.0,47513.2,
CETS,2022-07-29,BYNRUB_TOM,BYNRUB_TOM,23.4125,23.2,23.98,23.75,343.0,55551145.0,23.5087
CETS,2022-07-29,CNYRUB_TOD,CNY000000TOD,9.17,9.0796,9.205,9.2,2562.0,6030137123.0,9.1455
CETS,2022-07-29,CNY_TODTOM,CNYRUBTODTOM,0.006,0.006,0.0097,0.0065,349.0,105945278805.0,0.006762
CNGD,2022-07-29,CNY_TODTOM,CNYRUBTODTOM,3.3e-05,-0.0116,0.015,0.01202,2384.0,8252152015.49,
CETS,2022-07-29,CNYRUB_TOM,CNYRUB_TOM,9.1251,9.0802,9.3661,9.3299,53739.0,59674633070.5,9.2298
CNGD,2022-07-29,CNYRUB_TOM,CNYRUB_TOM,9.148,9.0801,9.385,9.325,12237.0,3052745320.13,
CETS,2022-07-29,CNY_TOM2W,CNYRUB_TOM2W,0.0295,0.0295,0.0295,0.0295,1.0,18340134000.0,0.0295
CETS,2022-07-29,EUR_TODTOM,EUR000TODTOM,0.04,0.04,0.06,0.0406,918.0,43745354550.0,0.0447
CNGD,2022-07-29,EUR_TODTOM,EUR000TODTOM,0.0,-0.0507,0.2871,0.0383,818.0,7332677737.59,
CETS,2022-07-29,EURRUB_TMS,EURRUB_TMS,61.0125,61.0125,63.8,62.4,3724.0,48328717.37,62.6526
CETS,2022-07-29,EURUSD_TOD,EURUSD000TOD,1.02034,1.0128,1.02593,1.0214,600.0,1764972288.17,1.01862
CNGD,2022-07-29,EURUSD_TOD,EURUSD000TOD,1.03119,1.01078,1.03119,1.03119,1156.0,12723184.08,
CETS,2022-07-29,EURUSD_TOM,EURUSD000TOM,1.019,1.01,1.025,1.01337,6928.0,25927106687.94,1.01864
CNGD,2022-07-29,EURUSD_TOM,EURUSD000TOM,1.03119,1.01078,1.03119,1.03119,1156.0,12723184.08,
CETS,2022-07-29,EURUSDTDTM,EURUSDTODTOM,0.0,0.0,0.000373,0.0003,78.0,42592692445.71,0.000175
CNGD,2022-07-29,EURUSDTDTM,EURUSDTODTOM,0.00012,-0.000834,0.001335,0.001335,16.0,1836969509.59,
CETS,2022-07-29,EURRUB_TOD,EUR_RUB__TOD,62.25,61.725,63.6975,62.6925,10559.0,24613448540.0,62.4528
CNGD,2022-07-29,EURRUB_TOD,EUR_RUB__TOD,62.0,61.765,63.4987,62.87,6926.0,4791635725.18,
CETS,2022-07-29,EURRUB_TOM,EUR_RUB__TOM,61.5075,61.5075,63.715,62.47,23372.0,63723621227.5,62.5707
CNGD,2022-07-29,EURRUB_TOM,EUR_RUB__TOM,61.9,61.765,63.715,62.4875,16202.0,645760771.51,
CNGD,2022-07-29,GBP_TODTOM,GBPRUBTODTOM,-0.1172,-0.1172,0.0988,0.0973,46.0,24187099.42,
CNGD,2022-07-29,GBPRUB_TOD,GBPRUB_TOD,76.0,76.0,76.76,76.76,619.0,5917013.44,
CETS,2022-07-29,GBPRUB_TOM,GBPRUB_TOM,74.6975,74.595,76.0,75.97,188.0,94405027.5,75.4034
CNGD,2022-07-29,GBPRUB_TOM,GBPRUB_TOM,73.77,73.77,79.925,74.7725,1203.0,15681011.08,
CETS,2022-07-29,GLD_TODTOM,GLDRUBTODTOM,1.3859,1.3859,1.3859,1.3859,2.0,87720152.0,1.3859
CNGD,2022-07-29,GLD_TODTOM,GLDRUBTODTOM,4.435,-1.2474,4.435,4.435,60.0,9038930.02,
CETS,2022-07-29,GLDRUB_TOM,GLDRUB_TOM,3398.0,3320.57,3429.99,3428.0,6416.0,649074176.27,3372.74
CNGD,2022-07-29,HKD_TODTOM,HKDRUBTODTOM,1.9e-05,-0.006719,0.0133,0.0133,497.0,552057554.17,
CETS,2022-07-29,HKDRUB_TOD,HKDRUB_TOD,8.49,8.4499,8.49,8.4499,3.0,33919.8,8.48
CETS,2022-07-29,HKDRUB_TOM,HKDRUB_TOM,8.1697,8.132,8.3898,8.291,3097.0,553264501.9,8.2211
CNGD,2022-07-29,HKDRUB_TOM,HKDRUB_TOM,8.1952,8.082,8.3898,8.3,5837.0,115242340.01,
CNGD,2022-07-29,JPY_TODTOM,JPYRUBTODTOM,0.0,0.0,0.0,0.0,2.0,233623.84,
CETS,2022-07-29,JPYRUB_TOM,JPYRUB_TOM,45.9999,44.0,46.9,44.85,243.0,212282139.6,44.8989
CNGD,2022-07-29,JPYRUB_TOM,JPYRUB_TOM,44.0588,43.613,47.0,44.8,483.0,4887622.98,
CNGD,2022-07-29,KZT_TODTOM,KZTRUBTODTOM,0.0,0.0,0.0,0.0,2.0,383600.42,
CETS,2022-07-29,KZTRUB_TOM,KZTRUB_TOM,12.88,12.71,13.29,13.2,635.0,157937909.5,12.9795
CNGD,2022-07-29,SLV_TODTOM,SLVRUBTODTOM,0.0654,0.0654,0.0654,0.0654,1.0,9957.9,
CETS,2022-07-29,SLVRUB_TOM,SLVRUB_TOM,50.44,48.0,51.5,49.56,1729.0,36437370.0,49.91
CNGD,2022-07-29,TRY_TODTOM,TRYRUBTODTOM,3.5e-05,3.5e-05,0.0055,0.0055,147.0,57904568.67,
CETS,2022-07-29,TRYRUB_TOM,TRYRUB_TOM,3.3831,3.3831,3.5099,3.4737,734.0,39416560.9,3.4579
CNGD,2022-07-29,TRYRUB_TOM,TRYRUB_TOM,3.383,3.3705,3.5117,3.4738,1710.0,5959325.21,
CETS,2022-07-29,USDRUB_TOD,USD000000TOD,61.07,60.485,62.245,61.8075,31548.0,85724389280.0,61.3094
CNGD,2022-07-29,USDRUB_TOD,USD000000TOD,60.2031,60.2031,62.2085,61.6,68725.0,10663138933.67,
CETS,2022-07-29,USD_TODTOM,USD000TODTOM,0.0424,0.0357,0.0675,0.06,2353.0,238081341270.0,0.0406
CNGD,2022-07-29,USD_TODTOM,USD000TODTOM,0.0,-0.0749,0.2037,0.0798,22335.0,7923209465.09,
CETS,2022-07-29,USDRUB_TOM,USD000UTSTOM,60.8525,60.525,62.2725,61.62,57483.0,117555118750.0,61.4068
CNGD,2022-07-29,USDRUB_TOM,USD000UTSTOM,60.9342,60.525,62.28,61.62,132622.0,12748306959.38,
CNGD,2022-07-29,USDCNYTDTM,USDCNYTODTOM,-0.00546,-0.00546,0.002457,0.002457,21.0,7041926.54,
CETS,2022-07-29,USDCNY_TOD,USDCNY_TOD,6.664,6.60001,6.6685,6.60001,32.0,62608970.6,6.66176
CETS,2022-07-29,USDCNY_TOM,USDCNY_TOM,6.635,6.62,6.7,6.62,11014.0,34627550048.66,6.65362
CNGD,2022-07-29,USDCNY_TOM,USDCNY_TOM,6.68,6.68,6.6925,6.69,9.0,2602297018.1,
CETS,2022-07-29,USDKZT_TOM,USDKZT_TOM,473.7,472.9,474.05,472.9,70.0,65871102.52,473.73
CETS,2022-07-29,USDRUB_TMS,USDRUB_TMS,61.0,60.51,62.4,61.5675,9741.0,109175514.35,61.5295
CNGD,2022-07-29,USDRUB_TMS,USDRUB_TMS,61.7,61.45,61.7,61.59,17.0,160.21,
