BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-06-30,РЖД-19 обл,RU000A0JQ7Z2,143.0,2330425.3,97.99,98.5,98.39,98.39,36.78,98.3,8.94,98.5,2369.0,98.37,98.37,98.39,2330425.3,2330425.3,2330425.3,2024-07-08,672.0,8.99,,,7.85,39.14,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ДОМ.РФ14об,RU000A0JQAL8,1.0,97760.0,104.0,104.0,104.0,104.0,20.79,104.0,5.6,104.0,94.0,,103.83,104.0,0.0,608440.0,0.0,2023-05-15,138.0,5.6,,,16.5,83.18,2022-11-15,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ДОМ.РФ15об,RU000A0JQAM6,1.0,1155.0,115.5,115.5,115.5,115.5,65.96,115.5,-35.93,115.5,1.0,,113.14,115.5,0.0,528385.0,0.0,2028-09-15,77.0,-35.93,,,22.5,113.42,2022-09-15,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,РЖД-23 обл,RU000A0JQRD9,47.0,10377167.1,96.9,97.09,96.99,96.99,34.63,97.05,9.41,97.08,10693.0,97.05,97.05,96.99,10377167.1,10377167.1,10377167.1,2025-01-16,831.0,9.38,,,7.85,39.14,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ЗСД 01,RU000A0JRJB8,1.0,4200.4,105.01,105.01,105.01,105.01,10.58,105.01,9.82,105.01,4.0,,,105.01,0.0,0.0,0.0,2031-05-13,2194.0,9.82,,,10.44,52.06,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ВЭБ.РФ 21,RU000A0JS4Z7,4.0,27191.6,100.51,101.0,101.0,101.0,36.43,100.71,9.58,100.51,27.0,,101.2,101.0,0.0,506452561.4,0.0,2032-02-17,234.0,10.05,,,10.99,54.8,2023-02-28,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,МСП Банк 2,RU000A0JS603,2.0,3925.8,97.66,99.6,97.66,97.66,23.97,98.15,30.55,99.6,4.0,99.53,99.55,97.66,2567972.8,1760976.8,2567972.8,2022-08-11,42.0,24.99,,,6.25,31.16,,2022-06-30,1000.0,SUR,,,26.4169,,RUB,3
TQCB,2022-06-30,ЕАБР11,RU000A0JS934,1.0,9730.0,97.3,97.3,97.3,97.3,30.81,97.3,10.31,97.3,10.0,,96.75,97.3,0.0,2063746.8,0.0,2025-01-24,374.0,10.31,,,7.35,36.65,2023-07-28,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,РЖД-32 обл,RU000A0JSGV0,22.0,126622.6,99.91,100.74,100.66,100.66,50.05,100.49,9.42,99.91,126.0,,100.69,100.66,0.0,507495.4,0.0,2032-06-25,346.0,9.61,,,10.5,52.36,2023-07-07,2022-06-30,1000.0,SUR,,-11.689,,2022-07-13,RUB,3
TQCB,2022-06-30,ФСК РС-22,RU000A0JSQ58,5.0,531189.3,99.01,100.08,100.04,100.04,46.29,100.04,10.33,99.01,531.0,99.89,99.86,100.04,780117.2,604126.8,780117.2,2027-07-21,27.0,10.33,,,10.9,54.35,2022-07-27,2022-06-30,1000.0,SUR,,7.8972,,2022-08-03,RUB,3
TQCB,2022-06-30,ВЭБ.РФ 18,RU000A0JT403,1.0,24197.5,96.79,96.79,96.79,96.79,18.91,96.79,9.49,96.79,25.0,,92.46,96.79,0.0,502972.0,0.0,2032-09-17,754.0,9.49,,,7.67,38.24,2024-09-27,2022-06-30,1000.0,SUR,,9.4347,,2024-10-01,RUB,3
TQCB,2022-06-30,ВЭБ.РФ 19,RU000A0JT6B2,1.0,284604.0,96.15,96.15,96.15,96.15,17.21,96.15,10.15,96.15,296.0,96.2,96.2,96.15,1072597.0,1037022.3,1072597.0,2032-09-23,605.0,10.15,,,7.48,37.3,2024-04-04,2022-06-30,1000.0,SUR,,10.0693,,2024-04-08,RUB,3
TQCB,2022-06-30,ГПБ 12,RU000A0JT6J5,1.0,8998.2,99.98,99.98,99.98,99.98,17.31,99.98,7.68,99.98,9.0,,98.93,99.98,0.0,547073.1,0.0,2022-10-06,98.0,7.68,,,7.52,37.5,,2022-06-30,1000.0,SUR,,,7.3918,,RUB,3
TQCB,2022-06-30,РСХБ 18,RU000A0JT874,2.0,19794.0,98.97,98.97,98.97,98.97,12.76,98.97,9.98,98.97,20.0,,98.71,98.97,0.0,520183.8,0.0,2022-10-13,105.0,9.98,,,6.05,30.17,,2022-06-30,1000.0,SUR,,,9.5483,,RUB,3
TQCB,2022-06-30,Роснефть04,RU000A0JT940,41.0,471915.1,99.53,99.75,99.56,99.56,15.8,99.56,9.58,99.59,474.0,,99.57,99.56,0.0,510817.4,0.0,2022-10-17,109.0,9.58,,,7.9,39.39,,2022-06-30,1000.0,SUR,,,9.1923,,RUB,3
TQCB,2022-06-30,Роснефть05,RU000A0JT965,77.0,647309.9,99.38,99.76,99.65,99.65,15.8,99.59,9.26,99.54,650.0,99.59,99.59,99.65,647309.9,647309.9,647309.9,2022-10-17,109.0,9.47,,,7.9,39.39,,2022-06-30,1000.0,SUR,,,8.8865,,RUB,3
TQCB,2022-06-30,МЕТАЛИНВ 2,RU000A0JTLJ3,2.0,9999.0,99.99,99.99,99.99,99.99,32.07,99.99,7.8,99.99,10.0,,98.3,99.99,0.0,63390805.0,0.0,2023-01-27,204.0,7.8,,,7.65,38.15,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,Башнефть06,RU000A0JTM28,19.0,91047.4,98.3,99.44,98.8,98.8,31.43,98.96,10.07,99.44,92.0,,99.11,98.8,0.0,3516268.3,0.0,2023-01-31,208.0,9.77,,,7.7,38.39,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,Башнефть07,RU000A0JTM36,4.0,7988.4,99.62,100.0,100.0,100.0,22.45,99.86,5.51,99.62,8.0,99.62,99.61,100.0,598720.8,547879.5,598720.8,2023-01-31,33.0,7.17,,,5.5,27.42,2022-08-02,2022-06-30,1000.0,SUR,,4.5182,,2022-08-08,RUB,3
TQCB,2022-06-30,Башнефть08,RU000A0JTM44,26.0,74578.8,99.16,99.5,99.49,99.49,31.43,99.44,8.77,99.16,75.0,,99.24,99.49,0.0,585495.2,0.0,2023-01-31,208.0,8.87,,,7.7,38.39,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,Башнефть09,RU000A0JTM51,1.0,996.3,99.63,99.63,99.63,99.63,22.45,99.63,9.96,99.63,1.0,,98.71,99.63,0.0,19831671.3,0.0,2023-01-31,33.0,9.96,,,5.5,27.42,2022-08-02,2022-06-30,1000.0,SUR,,8.1399,,2022-08-08,RUB,3
TQCB,2022-06-30,РусГидро08,RU000A0JTMK9,2.0,8703.6,96.58,97.72,97.72,97.72,0.4,96.71,4.08,96.58,9.0,,94.97,97.72,0.0,501428.0,0.0,2023-02-02,217.0,5.92,,,0.1,0.5,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,Роснефть07,RU000A0JTS06,10.0,504260.5,98.39,98.9,98.75,98.75,22.2,98.87,9.39,98.39,510.0,98.87,98.87,98.75,504260.5,504260.5,504260.5,2023-03-10,247.0,9.2,,,7.3,36.4,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,Роснефть08,RU000A0JTS22,8.0,23742.4,98.23,98.99,98.98,98.99,22.2,98.93,9.02,98.93,24.0,,98.65,98.99,0.0,571184.8,0.0,2023-03-10,247.0,9.1,,,7.3,36.4,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,МТС БО-01,RU000A0JTTA5,10.0,22576.4,98.06,98.32,98.32,98.31,17.63,98.16,9.12,98.21,23.0,,97.56,98.31,0.0,945394.5,0.0,2023-03-22,259.0,9.37,,,6.5,32.41,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,РЖД-28 обл,RU000A0JTU85,17.0,542283.3,96.2,98.0,96.48,96.48,17.33,96.49,9.23,98.0,562.0,96.49,96.49,96.48,542283.3,542283.3,542283.3,2028-03-21,599.0,9.22,,,6.8,33.91,2024-03-26,2022-06-30,1000.0,SUR,,9.1698,,2024-03-29,RUB,3
TQCB,2022-06-30,РСХБ 20,RU000A0JTVJ2,4.0,9307.1,102.78,106.98,103.2,103.2,30.84,103.41,10.06,106.98,9.0,,103.26,103.2,0.0,526617.4,0.0,2023-04-11,273.0,9.77,,,14.25,71.05,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,Роснефть06,RU000A0JTYL2,36.0,283751.8,94.47,98.76,98.1,98.1,5.75,96.19,9.42,97.47,295.0,,97.54,98.1,0.0,2351660.6,0.0,2023-05-30,328.0,11.83,,,7.0,34.9,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ВТБ БО-43,RU000A0JU773,10.0,114017.0,99.4,100.98,99.94,99.94,12.58,100.9,9.04,99.4,113.0,,100.07,99.94,0.0,698481.9,0.0,2023-09-29,432.0,8.17,,,5.1,12.72,,2022-06-30,1000.0,SUR,,165.4828,,2022-07-05,RUB,3
TQCB,2022-06-30,ИРКУТ БО-4,RU000A0JUA45,3.0,694025.0,97.75,97.75,97.75,97.75,12.82,97.75,11.11,97.75,710.0,97.75,97.75,97.75,1988267.9,1734104.9,1988267.9,2023-11-06,471.0,11.11,,,9.0,44.88,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,РСХБ 23,RU000A0JUAD7,4.0,6832.0,97.57,97.67,97.57,97.57,11.77,97.6,11.2,97.67,7.0,,96.23,97.57,0.0,512905.2,0.0,2023-11-10,475.0,11.17,,,8.95,44.63,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQIR,2022-06-30,РСГ-ФинБ01,RU000A0JUAG0,2.0,6880.8,98.29,98.3,98.3,98.3,11.45,98.3,14.73,98.29,7.0,,93.5,98.3,0.0,505819.9,0.0,2025-11-11,138.0,14.73,,,9.5,47.37,2022-11-15,2022-06-30,1000.0,SUR,,14.4056,,2022-11-17,RUB,3
TQCB,2022-06-30,РЖД-30 обл,RU000A0JUAH8,9.0,19133890.3,94.75,95.11,94.75,94.77,8.14,95.0,9.48,95.11,20141.0,95.0,95.0,94.77,19618037.6,19529956.9,19618037.6,2028-11-07,807.0,9.35,,,6.75,33.66,2024-11-12,2022-06-30,1000.0,SUR,,9.4336,,2024-11-15,RUB,3
TQCB,2022-06-30,ВертолетБ2,RU000A0JUAT3,2.0,3846.8,96.17,96.17,96.17,96.17,8.63,96.17,10.82,96.17,4.0,,95.22,96.17,0.0,567523.9,0.0,2023-11-16,484.0,10.82,,,7.5,37.4,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,РоснефтьБ1,RU000A0JUFU0,1.0,999.1,99.91,99.91,99.91,99.91,36.96,99.91,10.44,99.91,1.0,100.04,100.1,99.91,3303381.2,1669734.1,3303381.2,2024-02-06,40.0,10.44,,,9.5,47.37,2022-08-09,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,РоснефтьБ7,RU000A0JUFV8,6.0,80008.6,100.0,100.28,100.28,100.01,36.96,100.01,6.81,100.0,80.0,100.06,100.11,100.01,1465879.7,506554.4,1465879.7,2024-02-06,40.0,9.44,,,9.5,47.37,2022-08-09,2022-06-30,1000.0,SUR,,,,,RUB,3
TQRD,2022-06-30,ВейлФин1,RU000A0JUHV4,3.0,1059.5,8.15,8.15,8.15,8.15,,8.15,,8.15,13.0,,,8.15,0.0,0.0,0.0,2023-03-08,,0.0,,,10.0,49.86,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ГПБ БО-08,RU000A0JUMH3,61.0,2073527.7,92.02,95.5,94.74,94.74,6.92,94.81,9.98,95.47,2187.0,94.81,94.81,94.74,2073527.7,2073527.7,2073527.7,2024-05-23,657.0,9.94,,,6.65,33.52,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ГПБ БО-09,RU000A0JUQ39,1.0,2808.0,93.6,93.6,93.6,93.6,0.46,93.6,9.45,93.6,3.0,,92.59,93.6,0.0,634246.4,0.0,2024-06-27,697.0,9.45,,,5.65,28.33,2024-06-27,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,АшинМЗ БО1,RU000A0JUQC5,26.0,193736.5,90.53,91.11,91.0,90.99,3.42,90.96,37.93,91.11,213.0,,90.99,90.99,0.0,566856.6,0.0,2024-06-17,172.0,38.05,,,12.5,62.33,2022-12-19,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,АльфаБО-13,RU000A0JUU90,1.0,981.6,98.16,98.16,98.16,98.16,22.86,98.16,18.34,98.16,1.0,,98.14,98.16,0.0,514255.2,0.0,2029-08-30,70.0,18.34,,,7.45,37.15,2022-09-08,2022-06-30,1000.0,SUR,,17.0336,,2022-09-12,RUB,3
TQCB,2022-06-30,ГПБ БО-10,RU000A0JUV08,10.0,1563245.6,99.11,99.77,99.65,99.65,15.78,99.19,7.59,99.11,1576.0,99.19,99.19,99.65,1563245.6,1563245.6,1563245.6,2024-09-26,88.0,9.66,,,6.0,30.25,2022-09-26,2022-06-30,1000.0,SUR,,7.3289,,2022-09-28,RUB,3
TQCB,2022-06-30,РСХБ БО13,RU000A0JUW31,2.0,12931.9,99.45,99.79,99.45,99.48,18.25,99.48,10.02,99.79,13.0,,98.97,99.48,0.0,646252.7,0.0,2024-09-27,90.0,9.88,,,7.4,18.45,2022-09-30,2022-06-30,1000.0,SUR,,17.5587,,2022-10-04,RUB,3
TQCB,2022-06-30,РСХБ БО14,RU000A0JUW72,1.0,29829.0,99.43,99.43,99.43,99.43,17.64,99.43,10.02,99.43,30.0,99.41,99.41,99.43,5180131.5,5170230.3,5180131.5,2024-09-30,93.0,10.02,,,7.4,18.45,2022-10-03,2022-06-30,1000.0,SUR,,9.6996,,2022-10-05,RUB,3
TQCB,2022-06-30,РоснфтБО3,RU000A0JV1X3,8.0,69924.7,99.33,100.46,100.45,100.45,7.21,99.89,9.39,99.33,70.0,,100.0,100.45,0.0,6604185.7,0.0,2024-11-28,804.0,9.67,,,9.4,46.87,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,РоснфтБО9,RU000A0JV219,8.0,72666.6,99.77,102.5,99.85,99.85,7.21,100.93,9.69,99.89,72.0,,100.1,99.85,0.0,200482168.4,0.0,2024-11-28,805.0,9.16,,,9.4,46.87,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ВТБ БО-30,RU000A0JV3Q3,3.0,3940.2,98.32,98.7,98.32,98.32,2.71,98.51,9.4,98.7,4.0,,104.51,98.32,0.0,501659.6,0.0,2024-12-13,425.0,9.22,,,7.6,18.95,2023-09-15,2022-06-30,1000.0,SUR,,9.2899,,2023-09-19,RUB,3
TQCB,2022-06-30,РСХБ БО15,RU000A0JV3R1,2.0,4020.0,100.5,100.5,100.5,100.5,3.51,100.5,9.63,100.5,4.0,,,100.5,0.0,0.0,0.0,2024-12-13,338.0,9.63,,,9.85,24.56,2023-06-16,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ВЭБлизБ04,RU000A0JV8D0,5.0,4920.2,97.0,100.01,97.0,98.4,42.76,98.4,16.77,100.01,5.0,,100.09,98.4,0.0,507451.0,0.0,2025-01-31,209.0,13.99,,,10.69,53.3,2023-02-03,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ГТЛК БО-04,RU000A0JVA10,29.0,469294.1,95.79,97.0,96.99,96.99,4.59,96.17,11.15,96.99,488.0,,96.68,96.99,0.0,1228808.6,0.0,2025-03-06,416.0,11.98,,,7.98,19.9,2023-09-07,2022-06-30,1000.0,SUR,,10.9976,,2023-09-12,RUB,3
TQCB,2022-06-30,РусГидро09,RU000A0JVD25,7.0,102719.7,97.81,98.45,98.45,98.44,14.79,97.83,9.77,97.81,105.0,,98.07,98.44,0.0,1100331.0,0.0,2025-04-15,285.0,10.65,,,7.5,37.4,2023-04-18,2022-06-30,1000.0,SUR,,9.6315,,2023-04-21,RUB,3
TQCB,2022-06-30,РостелБО-1,RU000A0JVFC6,1.0,973.5,97.35,97.35,97.35,97.35,8.42,97.35,8.38,97.35,1.0,,,97.35,0.0,0.0,0.0,2025-05-16,958.0,8.38,,,7.5,37.4,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,Оренб35003,RU000A0JVM81,61.0,325453.6,105.48,106.22,105.77,105.77,25.78,105.67,10.05,106.22,385.0,,105.76,105.77,0.0,510209.52,0.0,2025-07-03,484.0,10.13,,,14.0,27.92,,2022-06-30,800.0,SUR,,,,,RUB,3
TQCB,2022-06-30,РСХБ 24,RU000A0JVN56,13.0,906714.5,100.2,103.0,100.2,100.22,44.98,102.11,16.86,102.4,888.0,102.11,102.11,100.22,906714.5,906714.5,906714.5,2025-07-11,15.0,-27.04,,,21.6,53.85,2022-07-15,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,РСХБ 26,RU000A0JVN98,1.0,5125.0,102.5,102.5,102.5,102.5,36.69,102.5,-26.25,102.5,5.0,,,102.5,0.0,0.0,0.0,2025-07-15,19.0,-26.25,,,18.6,46.37,2022-07-19,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,Новсиб 7об,RU000A0JVUD3,21.0,6959.37,100.25,102.44,101.95,101.95,0.12,100.86,5.15,101.0,138.0,,101.83,101.95,0.0,512528.95,0.0,2022-10-10,102.0,9.3,,,12.16,1.82,,2022-06-30,50.0,SUR,,,5.0065,,RUB,3
TQCB,2022-06-30,СистемБ1P1,RU000A0JVUK8,43.0,415903.2,103.95,104.45,104.45,104.45,40.05,104.24,10.95,104.43,399.0,,104.27,104.45,0.0,516144.7,0.0,2025-09-30,264.0,11.25,,,17.0,84.77,2023-04-04,2022-06-30,1000.0,SUR,,10.7967,,2023-04-07,RUB,3
TQCB,2022-06-30,РОСНАНО 6,RU000A0JVVA7,52.0,440922.3,98.74,100.07,100.05,100.05,26.37,99.76,12.52,99.66,442.0,,99.75,100.05,0.0,533646.4,0.0,2022-10-13,105.0,13.64,,,12.5,62.33,,2022-06-30,1000.0,SUR,,,11.885,,RUB,3
TQCB,2022-06-30,РЖД БО-02,RU000A0JVW71,1.0,2985.9,99.53,99.53,99.53,99.53,13.81,99.53,8.93,99.53,3.0,,98.84,99.53,0.0,526825.5,0.0,2025-10-16,112.0,8.93,,,7.2,35.9,2022-10-20,2022-06-30,1000.0,SUR,,8.3203,,2022-10-27,RUB,3
TQCB,2022-06-30,ГТЛК БО-05,RU000A0JVWD9,32.0,72948.3,97.21,103.0,100.0,100.0,20.79,99.93,11.45,103.0,73.0,,100.7,100.0,0.0,500470.6,0.0,2025-10-17,442.0,11.52,,,11.0,27.42,2023-10-20,2022-06-30,1000.0,SUR,,11.3117,,2023-10-25,RUB,3
TQCB,2022-06-30,ГТЛК БО-06,RU000A0JVWJ6,26.0,110369.8,96.69,99.49,97.8,98.15,12.44,98.54,14.89,99.47,112.0,,98.94,98.15,0.0,818231.9,0.0,2025-10-20,114.0,12.17,,,6.88,17.15,2022-10-24,2022-06-30,1000.0,SUR,,14.3577,,2022-10-27,RUB,3
TQCB,2022-06-30,РЕСОЛизБ04,RU000A0JVXS5,5.0,9011.2,63.01,101.9,101.5,101.5,26.08,90.11,12.61,101.9,10.0,,,101.5,0.0,0.0,0.0,2025-10-30,126.0,57.92,,,17.0,84.77,2022-11-03,2022-06-30,1000.0,SUR,,-68.1143,,2022-07-13,RUB,3
TQCB,2022-06-30,ПКТ 01,RU000A0JW0S4,4.0,34684.4,83.86,85.42,83.89,83.89,2.19,84.6,11.0,85.42,41.0,,84.24,83.89,0.0,537442.1,0.0,2025-12-09,1159.0,10.71,,,5.0,24.93,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,РОСНАНО 7,RU000A0JW1G7,113.0,2473665.4,100.0,100.2,100.2,100.2,4.54,100.15,12.64,100.09,2470.0,100.15,100.15,100.2,2473665.4,2473665.4,2473665.4,2022-12-16,169.0,12.76,,,12.75,63.58,,2022-06-30,1000.0,SUR,,,12.1599,,RUB,3
TQCB,2022-06-30,ТомскОб 55,RU000A0JW1K9,13.0,18184.9,100.26,101.47,100.91,100.91,0.68,101.03,9.2,100.95,72.0,,100.39,100.91,0.0,503933.6,0.0,2023-06-19,341.0,9.06,,,9.9,6.17,,2022-06-30,250.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ГТЛК БО-07,RU000A0JW1P8,12.0,269576.8,96.56,98.31,96.58,97.17,1.7,96.62,15.33,97.51,279.0,,97.67,97.17,0.0,639715.0,0.0,2025-12-16,171.0,15.23,,,6.89,17.18,2022-12-20,2022-06-30,1000.0,SUR,,14.9668,,2022-12-23,RUB,3
TQCB,2022-06-30,РЖД БО-07,RU000A0JWC82,5.0,8575.7,94.48,96.94,96.94,96.94,19.53,95.29,8.91,94.87,9.0,,94.2,96.94,0.0,1033388.7,0.0,2026-03-25,1183.0,9.48,,,7.75,38.64,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ТМК БО-5,RU000A0JWCM0,10.0,46579499.4,98.99,99.0,99.0,99.0,15.14,99.0,10.64,98.99,47050.0,99.0,99.0,99.0,46579499.4,46579499.4,46579499.4,2026-04-01,97.0,10.64,,,6.5,32.41,2022-10-05,2022-06-30,1000.0,SUR,,9.8031,,2022-10-12,RUB,3
TQCB,2022-06-30,ОДК 02,RU000A0JWDA3,1.0,6874.0,98.2,98.2,98.2,98.2,20.49,98.2,11.49,98.2,7.0,,98.77,98.2,0.0,965951.4,0.0,2023-04-17,283.0,11.49,,,8.8,43.88,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,РУСАЛБрБ01,RU000A0JWDN6,12.0,27012.6,67.8,73.63,70.94,70.95,0.02,69.26,9.55,70.21,39.0,,69.68,70.95,0.0,504467.6,0.0,2026-04-07,1377.0,10.25,,,0.01,0.05,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ИКС5ФинБО6,RU000A0JWG05,7.0,45740.6,99.35,100.08,99.64,99.64,14.58,99.44,9.76,99.4,46.0,99.59,99.6,99.64,1949044.9,1924192.7,1949044.9,2023-04-27,119.0,10.44,,,8.45,42.13,2022-10-27,2022-06-30,1000.0,SUR,,9.359,,2022-10-31,RUB,3
TQCB,2022-06-30,БашнфтБО8,RU000A0JWGD0,35.0,432892.2,100.0,102.12,102.12,102.12,17.02,100.91,10.26,101.51,429.0,,101.01,102.12,0.0,503051.1,0.0,2026-04-29,904.0,10.78,,,10.9,54.35,2025-04-30,2022-06-30,1000.0,SUR,,10.1891,,2025-05-07,RUB,3
TQCB,2022-06-30,ПочтаРосБ2,RU000A0JWGV2,3.0,13650.0,105.0,105.0,105.0,105.0,15.44,105.0,10.14,105.0,13.0,,100.17,105.0,0.0,10371334.0,0.0,2026-05-07,1166.0,10.14,,,11.5,57.34,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,RUS-26,RU000A0JWHA4,2.0,97957338.4,106.3,107.0,107.0,107.0,44550.0917,106.4045,2.82,106.3,9.0,,100.6979,107.0,0.0,272224370.16,0.0,2026-05-27,,2.98,,,4.75,4750.0,,2022-06-30,200000.0,SUR,,,,,USD,3
TQCB,2022-06-30,ЯрОбл 2016,RU000A0JWHN7,42.0,163735.04,99.76,100.57,100.3,100.3,4.49,100.08,9.78,100.57,409.0,,100.42,100.3,0.0,548314.96,0.0,2023-05-19,202.0,10.21,,,10.0,9.97,,2022-06-30,400.0,SUR,,,,,RUB,3
TQCB,2022-06-30,РЖД БО-17,RU000A0JWHU2,3.0,9606.4,103.99,108.83,107.0,107.0,11.06,106.74,8.89,108.83,9.0,,102.49,107.0,0.0,500167.4,0.0,2041-04-26,2243.0,8.93,,,9.85,49.12,2031-05-09,2022-06-30,1000.0,SUR,,8.8752,,2031-05-14,RUB,3
TQCB,2022-06-30,Новсиб 8об,RU000A0JWHW8,1.0,3045.0,101.5,101.5,101.5,101.5,11.16,101.5,8.79,101.5,5.0,,98.77,101.5,0.0,510830.28,0.0,2026-05-28,639.0,8.79,,,9.7,14.35,,2022-06-30,600.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ОДК 01,RU000A0JWK74,6.0,30842.5,102.55,102.86,102.86,102.86,7.95,102.81,10.09,102.86,30.0,,105.95,102.86,0.0,1325479.0,0.0,2026-06-10,1207.0,10.11,,,10.75,53.6,,2022-06-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-30,ТрнфБО1P1,RU000A0JWK90,18.0,2313832.5,100.41,100.8,100.8,100.8,7.32,100.73,9.16,100.47,2297.0,100.73,100.73,100.8,2313832.5,2313832.5,2313832.5,2023-06-02,328.0,9.24,,,9.9,49.36,,2022-06-30,1000.0,SUR,,,,,RUB,3
