BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-30,АбрауДюрсо,ABRD,646.0,5592035.0,176.0,170.5,176.0,172.0,172.5,172.0,32400.0,172.5,172.5,172.0,5592035.0,5592035.0,5592035.0,0.0,3
SMAL,2022-06-30,Система ао,AFKS,7.0,535.09,14.005,13.293,14.568,,14.384,14.568,39.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-30,Система ао,AFKS,28458.0,915307672.7,14.878,13.714,15.045,14.5,14.384,14.5,63653500.0,14.38,14.38,14.5,915307672.7,915307672.7,915307672.7,0.0,3
SMAL,2022-06-30,Аэрофлот,AFLT,3.0,156.52,26.28,25.74,26.28,,26.86,25.74,6.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-30,Аэрофлот,AFLT,21024.0,345352146.6,28.0,26.12,28.42,26.68,26.86,26.68,12857310.0,26.86,26.86,26.68,345352146.6,345352146.6,345352146.6,0.0,3
TQBR,2022-06-30,AGRO-гдр,AGRO,11361.0,82504134.0,899.0,846.0,925.0,863.8,875.6,863.8,94226.0,875.6,875.6,863.8,82504134.0,82504134.0,82504134.0,0.0,3
TQTF,2022-06-30,AKGD ETF,AKGD,375.0,6405034.91,72.2,71.5,73.84,73.37,73.04,72.03,87134.0,73.51,73.51,73.37,6405034.91,6405034.91,6405034.91,4786924.21,3
TQTF,2022-06-30,ETF AKMB,AKMB,4928.0,7572758.61,1.1529,1.1421,1.1644,1.1529,1.1522,1.1556,6538357.0,1.1582,1.1582,1.1529,7572758.61,7572758.61,7572758.61,7454378.55,3
TQTF,2022-06-30,ETF AKME,AKME,454.0,3619481.24,86.38,81.0,88.0,82.72,85.44,82.7,42370.0,85.42,85.42,82.72,3619481.24,3619481.24,3619481.24,6105687.17,3
TQTD,2022-06-30,AKQU ETF,AKQU,16.0,101015.8,83.88,83.88,83.92,83.9,83.9,83.88,1204.0,4292.16,4292.16,83.9,5167766.29,5167766.29,5167766.29,33492.9,3
TQBR,2022-06-30,Акрон,AKRN,8513.0,308680136.0,18894.0,17150.0,19288.0,18182.0,18320.0,18182.0,16849.0,18320.0,18320.0,18182.0,308680136.0,308680136.0,308680136.0,0.0,3
TQTF,2022-06-30,ETF AKSC,AKSC,30.0,5698.82,35.04,30.6,35.04,30.62,31.22,30.62,183.0,,36.28,30.62,0.0,527931.21,0.0,46936.65,3
TQTF,2022-06-30,AKVG ETF,AKVG,38.0,3929.66,31.84,30.78,33.0,31.04,31.8,31.16,126.0,,36.66,31.04,0.0,525905.75,0.0,34066.67,3
SMAL,2022-06-30,АЛРОСА ао,ALRS,22.0,2609.33,70.51,68.0,70.51,,68.98,69.49,38.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-30,АЛРОСА ао,ALRS,30154.0,679360349.0,71.3,67.51,72.0,67.7,68.98,67.7,9856330.0,68.93,68.93,67.7,679360349.0,679360349.0,679360349.0,0.0,3
TQTD,2022-06-30,AMCC ETF,AMCC,1.0,84.5,0.845,0.845,0.845,0.85,0.842,0.845,100.0,43.1,43.1,0.85,570168.75,570168.75,570168.75,430.77,3
TQTF,2022-06-30,AMCC ETF,AMCC,86.0,565845.9,43.0,42.6,45.2,43.5,43.1,43.6,13130.0,43.1,43.1,43.5,570168.75,570168.75,570168.75,22037.16,3
TQTD,2022-06-30,AMDG ETF,AMDG,1.0,2529.38,1.246,1.246,1.246,1.267,1.253,1.246,2030.0,,65.0,1.267,0.0,501175.62,0.0,695.53,3
TQTF,2022-06-30,AMDG ETF,AMDG,61.0,108314.1,64.6,62.6,66.9,64.8,64.1,64.9,1677.0,,65.0,64.8,0.0,501175.62,0.0,35581.78,3
