BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CNGD,2022-06-30,BYN_TODTOM,BYNRUBTODTOM,0.0112,0.0112,0.0112,0.0112,6.0,229647.12,
CETS,2022-06-30,BYNRUB_TOM,BYNRUB_TOM,21.1,20.425,21.1,20.5625,161.0,46270002.5,20.7303
CETS,2022-06-30,CNYRUB_TOD,CNY000000TOD,8.2,7.9168,8.332,8.28,2081.0,2893581321.1,8.1509
CNGD,2022-06-30,CNYRUB_TOD,CNY000000TOD,8.2,8.2,8.2,8.2,1.0,110429400.0,
CETS,2022-06-30,CNY_TODTOM,CNYRUBTODTOM,0.001701,0.001701,0.004413,0.003247,282.0,114203431337.9,0.002265
CNGD,2022-06-30,CNY_TODTOM,CNYRUBTODTOM,3e-05,-0.0035,0.004546,0.004255,1814.0,4414130868.09,
CETS,2022-06-30,CNYRUB_TOM,CNYRUB_TOM,8.2102,7.912,8.489,7.9901,32597.0,34676764632.6,8.2542
CNGD,2022-06-30,CNYRUB_TOM,CNYRUB_TOM,8.228,7.9122,8.4896,8.0,12633.0,475615452.78,
CETS,2022-06-30,CNY_TOM1W,CNYRUB_TOM1W,0.0133,0.0133,0.0133,0.0133,1.0,6549736000.0,0.0133
CETS,2022-06-30,EUR_TODTOM,EUR000TODTOM,-0.0089,-0.0089,0.04,0.0165,1014.0,42471419460.0,0.0085
CNGD,2022-06-30,EUR_TODTOM,EUR000TODTOM,0.0,-0.0175,0.0681,0.0231,1014.0,50008874567.56,
CETS,2022-06-30,EURRUB_TMS,EURRUB_TMS,55.7525,53.55,55.995,54.0,2720.0,28453287.98,54.539
CNGD,2022-06-30,EURRUB_TMS,EURRUB_TMS,54.5,54.5,54.5,54.5,1.0,24.53,
CETS,2022-06-30,EURUSD_TOD,EURUSD000TOD,1.0475,1.03401,1.054,1.036,619.0,1243450946.59,1.04327
CNGD,2022-06-30,EURUSD_TOD,EURUSD000TOD,1.0385,1.02812,1.04889,1.0385,1847.0,29503728.7,
CETS,2022-06-30,EURUSD_TOM,EURUSD000TOM,1.04547,1.035,1.0541,1.04406,7586.0,24763976749.66,1.04114
CNGD,2022-06-30,EURUSD_TOM,EURUSD000TOM,1.0385,1.02812,1.04889,1.0385,1848.0,48220138.79,
CETS,2022-06-30,EURUSDTDTM,EURUSDTODTOM,-0.0003,-0.0003,0.000149,8.9e-05,42.0,21087571337.18,-0.000162
CNGD,2022-06-30,EURUSDTDTM,EURUSDTODTOM,0.000503,-0.000331,0.000503,7.9e-05,77.0,2446886128.61,
CETS,2022-06-30,EURRUB_TOD,EUR_RUB__TOD,55.895,53.85,56.025,54.4025,10984.0,24944389770.0,54.6633
CNGD,2022-06-30,EURRUB_TOD,EUR_RUB__TOD,55.53,53.5417,55.53,54.6309,9344.0,1514210539.41,
CETS,2022-06-30,EURRUB_TOM,EUR_RUB__TOM,55.85,53.5075,55.9975,53.6875,19402.0,47704906727.5,54.4814
CNGD,2022-06-30,EURRUB_TOM,EUR_RUB__TOM,55.9875,53.5075,55.9875,53.8,18606.0,2441750147.67,
CETS,2022-06-30,GBP_TODTOM,GBPRUBTODTOM,-0.001,-0.001,-0.001,-0.001,1.0,13311360.0,-0.001
CNGD,2022-06-30,GBP_TODTOM,GBPRUBTODTOM,-0.015,-0.021,0.0346,0.0346,49.0,23516831.26,
CETS,2022-06-30,GBPRUB_TOD,GBPRUB_TOD,65.0,65.0,67.0,67.0,11.0,6851872.5,65.8834
CNGD,2022-06-30,GBPRUB_TOD,GBPRUB_TOD,65.65,65.0,65.65,65.65,724.0,15507766.95,
CETS,2022-06-30,GBPRUB_TOM,GBPRUB_TOM,66.7,63.2025,67.72,65.4,653.0,317172115.0,65.7761
CNGD,2022-06-30,GBPRUB_TOM,GBPRUB_TOM,65.2075,63.2325,69.0625,64.195,1582.0,55086368.87,
CNGD,2022-06-30,GBPUSDTDTM,GBPUSDTODTOM,0.000172,0.000172,0.000172,0.000172,1.0,128.41,
CETS,2022-06-30,GLD_TODTOM,GLDRUBTODTOM,0.5014,0.5014,0.5014,0.5014,1.0,152536735.0,0.5014
