BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-09-09,АбрауДюрсо,ABRD,507.0,6034540.0,194.0,191.5,196.0,192.5,192.5,192.5,31340.0,192.5,192.5,192.5,6034540.0,6034540.0,6034540.0,0.0,3
SMAL,2022-09-09,Система ао,AFKS,15.0,738.94,14.7,11.11,15.059,,14.876,15.059,60.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-09,Система ао,AFKS,7384.0,165316523.3,14.799,14.73,15.07,15.01,14.876,15.01,11112600.0,14.876,14.876,15.01,165316523.3,165316523.3,165316523.3,0.0,3
SMAL,2022-09-09,Аэрофлот,AFLT,1.0,32.84,32.84,32.84,32.84,,30.58,32.84,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-09,Аэрофлот,AFLT,6924.0,123164921.6,30.58,30.38,30.82,30.6,30.58,30.6,4027050.0,30.58,30.58,30.6,123164921.6,123164921.6,123164921.6,0.0,3
TQBR,2022-09-09,AGRO-гдр,AGRO,2641.0,40819233.0,916.0,909.2,935.0,927.0,923.6,927.0,44199.0,923.6,923.6,927.0,40819233.0,40819233.0,40819233.0,0.0,3
TQTF,2022-09-09,AKGD ETF,AKGD,402.0,2118844.41,79.0,78.61,79.7,79.41,79.23,79.54,26722.0,79.29,79.29,79.41,2118844.41,2118844.41,2118844.41,25495101.18,3
TQTF,2022-09-09,ETF AKMB,AKMB,6222.0,7647486.73,1.1908,1.1868,1.196,1.1904,1.1907,1.1898,6423060.0,1.1906,1.1906,1.1904,7647486.73,7647486.73,7647486.73,7141083.77,3
TQTF,2022-09-09,ETF AKME,AKME,343.0,1656455.22,85.86,84.82,87.04,85.96,85.82,85.94,19365.0,85.54,85.54,85.96,1656455.22,1656455.22,1656455.22,3101788.73,3
TQTF,2022-09-09,AKMM ETF,AKMM,37.0,19094498.26,101.29,101.22,101.29,101.25,101.25,101.25,188588.0,101.25,101.25,101.25,19094498.26,19094498.26,19094498.26,11048890.22,3
TQTD,2022-09-09,AKQU ETF,AKQU,5.0,45751.14,89.01,89.01,89.01,89.01,89.01,89.01,514.0,5360.41,5376.47,89.01,4336574.41,3758151.41,4336574.41,23261.53,3
TQBR,2022-09-09,Акрон,AKRN,1326.0,33119806.0,17500.0,17500.0,17920.0,17840.0,17826.0,17840.0,1858.0,17826.0,17826.0,17840.0,33119806.0,33119806.0,33119806.0,0.0,3
TQTF,2022-09-09,ETF AKSC,AKSC,30.0,9663.52,37.52,36.62,38.26,37.56,37.68,37.54,258.0,,37.08,37.56,0.0,1016535.52,0.0,43810.2,3
TQTD,2022-09-09,AKVG ETF,AKVG,2.0,129.9,0.65,0.649,0.65,0.645,0.641,0.649,200.0,,39.06,0.645,0.0,509305.28,0.0,2996.48,3
TQTF,2022-09-09,AKVG ETF,AKVG,48.0,8886.1,39.34,38.56,39.34,39.22,38.98,39.22,228.0,,39.06,39.22,0.0,509305.28,0.0,182188.91,3
SMAL,2022-09-09,АЛРОСА ао,ALRS,14.0,1910.89,72.5,72.5,77.26,,74.07,77.24,25.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-09,АЛРОСА ао,ALRS,46398.0,1186612370.9,71.8,71.58,75.7,75.19,74.07,75.19,16020170.0,74.07,74.07,75.19,1186612370.9,1186612370.9,1186612370.9,0.0,3
TQBR,2022-09-09,АшинскийМЗ,AMEZ,2482.0,38203010.5,27.995,26.55,27.995,26.975,27.085,26.975,1410400.0,27.085,27.085,26.975,38203010.5,38203010.5,38203010.5,0.0,3
TQTF,2022-09-09,AMRE ETF,AMRE,217.0,154770.2,76.3,75.1,77.2,76.1,76.7,76.1,2018.0,,76.3,76.1,0.0,739912.7,0.0,515531.37,3
TQTF,2022-09-09,AMRH ETF,AMRH,15.0,124417.2,100.64,100.62,102.02,101.98,101.98,101.98,1220.0,,100.28,101.98,0.0,1144206.22,0.0,243208.93,3
SMAL,2022-09-09,Аптеки36и6,APTK,3.0,57.94,12.0,11.38,12.0,,12.64,11.38,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-09,Аптеки36и6,APTK,2117.0,2794362.9,12.732,12.53,12.898,12.592,12.64,12.592,221060.0,12.64,12.64,12.592,2794362.9,2794362.9,2794362.9,0.0,3
TQBR,2022-09-09,ИНАРКТИКА,AQUA,1828.0,16448892.5,638.5,630.0,644.5,637.0,637.5,637.0,25805.0,637.5,637.5,637.0,16448892.5,16448892.5,16448892.5,0.0,3
TQBR,2022-09-09,Арсагера,ARSA,34.0,130711.0,5.98,5.98,6.05,6.05,6.02,6.05,21700.0,,6.01,6.05,0.0,504433.0,0.0,0.0,3
TQBR,2022-09-09,АстрЭнСб,ASSB,30.0,85698.5,0.7415,0.735,0.7565,0.7445,0.739,0.7445,116000.0,,0.7525,0.7445,0.0,516218.5,0.0,0.0,3
TQBR,2022-09-09,Авангрд-ао,AVAN,19.0,55580.0,885.0,875.0,885.0,875.0,880.0,875.0,63.0,,880.0,875.0,0.0,504690.0,0.0,0.0,3
TQBR,2022-09-09,Башнефт ао,BANE,467.0,5620466.0,1062.5,1055.0,1086.5,1074.5,1072.0,1074.5,5242.0,1072.0,1072.0,1074.5,5620466.0,5620466.0,5620466.0,0.0,3
TQBR,2022-09-09,Башнефт ап,BANEP,1091.0,16505480.0,734.0,730.0,739.0,734.0,734.0,734.0,22493.0,734.0,734.0,734.0,16505480.0,16505480.0,16505480.0,0.0,3
TQTF,2022-09-09,BCSB ETF,BCSB,157.0,253394.69,10.336,10.298,10.348,10.298,10.302,10.298,24596.0,,10.28,10.298,0.0,752455.76,0.0,1210953.75,3
TQBR,2022-09-09,Белуга ао,BELU,4913.0,48050489.0,2998.0,2963.0,3034.0,2999.0,3009.0,2999.0,15969.0,3009.0,3009.0,2999.0,48050489.0,48050489.0,48050489.0,0.0,3
SMAL,2022-09-09,БашИнСв ап,BISVP,1.0,9.14,9.14,9.14,9.14,,7.66,9.14,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-09,БашИнСв ап,BISVP,55.0,115627.0,7.6,7.51,7.84,7.69,7.66,7.69,15100.0,,7.6,7.69,0.0,510864.0,0.0,0.0,3
TQBR,2022-09-09,Белон ао,BLNG,330.0,1774292.5,10.96,10.65,11.14,10.785,10.81,10.745,164100.0,10.81,10.81,10.785,1774292.5,1774292.5,1774292.5,0.0,3
TQTF,2022-09-09,BOND ETF,BOND,28.0,477613.2,1011.0,1010.6,1014.6,1014.6,1014.0,1014.6,471.0,,1013.8,1014.6,0.0,507913.2,0.0,4923466.71,3
TQBR,2022-09-09,БурЗолото,BRZL,144.0,695698.0,875.0,841.0,881.0,866.0,867.0,858.0,802.0,867.0,867.0,866.0,695698.0,695698.0,695698.0,0.0,3
SMAL,2022-09-09,БСП ао,BSPB,1.0,462.35,92.47,92.47,92.47,,95.31,92.47,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-09,БСП ао,BSPB,2442.0,25273368.0,94.05,94.05,96.53,95.02,95.31,95.02,265160.0,95.31,95.31,95.02,25273368.0,25273368.0,25273368.0,0.0,3
SMAL,2022-09-09,БСП ап,BSPBP,1.0,213.0,14.2,14.2,14.2,,15.25,14.2,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-09,БСП ап,BSPBP,60.0,444970.0,15.1,14.95,15.5,15.2,15.25,15.2,29200.0,,15.2,15.2,0.0,545075.0,0.0,0.0,3
SMAL,2022-09-09,МКБ ао,CBOM,2.0,649.84,4.714,4.714,5.501,,5.975,5.501,126.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-09,МКБ ао,CBOM,8314.0,501152919.9,5.95,5.914,6.039,6.011,5.975,6.011,83870400.0,5.975,5.975,6.011,501152919.9,501152919.9,501152919.9,0.0,3
TQBR,2022-09-09,РН-ЗапСиб,CHGZ,131.0,492934.0,40.8,39.2,41.6,40.8,40.0,40.8,12320.0,,40.0,40.8,0.0,513334.0,0.0,0.0,3
TQBR,2022-09-09,ЧКПЗ ао,CHKZ,22.0,200560.0,5920.0,5840.0,6000.0,5840.0,5900.0,5840.0,34.0,,5900.0,5840.0,0.0,507400.0,0.0,0.0,3
TQBR,2022-09-09,СевСт-ао,CHMF,17544.0,380389414.6,780.2,773.2,783.0,782.8,777.8,782.8,489103.0,777.8,777.8,782.8,380389414.6,380389414.6,380389414.6,0.0,3
TQBR,2022-09-09,ЧМК ао,CHMK,327.0,3682070.0,3950.0,3900.0,4130.0,3975.0,4005.0,3975.0,919.0,4005.0,4005.0,3975.0,3682070.0,3682070.0,3682070.0,0.0,3
TQBR,2022-09-09,CIAN-адр,CIAN,3440.0,44039501.4,485.0,460.4,485.0,461.6,464.8,461.6,94731.0,464.8,464.8,461.6,44039501.4,44039501.4,44039501.4,0.0,3
TQBR,2022-09-09,Телеграф,CNTL,287.0,2005130.0,10.34,10.12,10.58,10.26,10.38,10.26,193200.0,10.38,10.38,10.26,2005130.0,2005130.0,2005130.0,0.0,3
TQBR,2022-09-09,Телеграф-п,CNTLP,786.0,4459838.0,7.18,7.1,7.62,7.22,7.34,7.22,607200.0,7.34,7.34,7.22,4459838.0,4459838.0,4459838.0,0.0,3
TQPI,2022-09-09,ДагСб ао,DASB,537.0,2645273.1,0.1511,0.151,0.1532,0.1518,0.1519,0.1517,17418000.0,0.1519,0.1519,0.1518,2645273.1,2645273.1,2645273.1,0.0,3
TQBR,2022-09-09,ЗаводДИОД,DIOD,302.0,1593864.0,7.71,7.61,8.1,7.86,7.9,7.86,201800.0,7.9,7.9,7.86,1593864.0,1593864.0,1593864.0,0.0,3
TQTF,2022-09-09,ETF DIVD,DIVD,128.0,784700.2,801.0,798.4,812.8,812.2,800.8,812.2,980.0,800.8,800.8,812.2,784700.2,784700.2,784700.2,955147.82,3
SMAL,2022-09-09,ДетскийМир,DSKY,3.0,270.22,93.98,81.02,95.22,,83.2,95.22,3.0,,,,0.0,0.0,0.0,0.0,3
