BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-07,АбрауДюрсо,ABRD,341.0,4973410.0,170.0,168.0,170.0,169.5,169.0,170.0,29410.0,169.0,169.0,169.5,4973410.0,4973410.0,4973410.0,0.0,3
SMAL,2022-06-07,Система ао,AFKS,1.0,24.0,12.002,12.002,12.002,,12.285,12.002,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-07,Система ао,AFKS,10173.0,201412571.5,12.47,12.08,12.504,12.47,12.285,12.47,16395000.0,12.285,12.285,12.47,201412571.5,201412571.5,201412571.5,0.0,3
SMAL,2022-06-07,Аэрофлот,AFLT,7.0,1032.12,25.5,25.5,28.0,,26.66,27.5,38.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-07,Аэрофлот,AFLT,22741.0,497833277.2,25.9,25.24,28.0,27.2,26.66,27.2,18667200.0,26.66,26.66,27.2,497833277.2,497833277.2,497833277.2,0.0,3
TQBR,2022-06-07,AGRO-гдр,AGRO,15723.0,138981704.4,806.0,798.2,850.0,830.2,819.2,830.2,169676.0,819.2,819.2,830.2,138981704.4,138981704.4,138981704.4,0.0,3
TQTF,2022-06-07,AKGD ETF,AKGD,299.0,2682371.56,83.4,81.29,85.8,82.67,82.55,82.64,32495.0,82.55,82.55,82.67,2682371.56,2682371.56,2682371.56,4618435.06,3
TQTF,2022-06-07,ETF AKMB,AKMB,4486.0,19471644.23,1.0928,1.0928,1.1199,1.1168,1.1157,1.1115,17458281.0,1.1153,1.1153,1.1168,19471644.23,19471644.23,19471644.23,4643513.83,3
TQTF,2022-06-07,ETF AKME,AKME,204.0,1661239.06,86.5,84.9,86.5,86.18,85.82,86.26,19366.0,85.78,85.78,86.18,1661239.06,1661239.06,1661239.06,5262425.89,3
TQTD,2022-06-07,AKQU ETF,AKQU,12.0,94688.91,92.87,92.87,95.37,93.25,93.2,93.25,1016.0,5695.26,5695.26,93.25,5786382.47,5786382.47,5786382.47,16174.6,3
TQBR,2022-06-07,Акрон,AKRN,2129.0,69847226.0,15546.0,14512.0,15546.0,15312.0,15024.0,15312.0,4649.0,15024.0,15024.0,15312.0,69847226.0,69847226.0,69847226.0,0.0,3
TQTF,2022-06-07,ETF AKSC,AKSC,39.0,84290.28,42.5,40.08,43.54,42.72,42.52,42.7,1982.0,,44.1,42.72,0.0,527171.74,0.0,40088.2,3
TQTD,2022-06-07,AKVG ETF,AKVG,1.0,65.5,0.655,0.655,0.655,0.646,0.647,0.655,100.0,,40.64,0.646,0.0,516384.37,0.0,480.24,3
TQTF,2022-06-07,AKVG ETF,AKVG,28.0,42814.66,37.14,37.14,41.96,39.48,39.54,39.48,1084.0,,40.64,39.48,0.0,516384.37,0.0,29347.14,3
SMAL,2022-06-07,АЛРОСА ао,ALRS,24.0,3163.34,70.7,69.52,71.99,,70.36,71.5,45.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-07,АЛРОСА ао,ALRS,11637.0,260289223.0,71.18,69.18,71.42,71.05,70.36,71.05,3699600.0,70.36,70.36,71.05,260289223.0,260289223.0,260289223.0,0.0,3
TQBR,2022-06-07,АшинскийМЗ,AMEZ,618.0,7080198.0,20.71,19.71,20.71,19.775,19.945,19.775,355000.0,19.945,19.945,19.775,7080198.0,7080198.0,7080198.0,0.0,3
TQTF,2022-06-07,AMRH ETF,AMRH,12.0,2282.24,94.9,92.16,95.68,95.68,95.1,95.68,24.0,,90.18,95.68,0.0,714575.14,0.0,15367.84,3
TQBR,2022-06-07,Аптеки36и6,APTK,6025.0,17217489.32,12.32,12.1,12.98,12.26,12.46,12.26,1381770.0,12.46,12.46,12.26,17217489.32,17217489.32,17217489.32,0.0,3
TQBR,2022-06-07,ИНАРКТИКА,AQUA,1061.0,11235652.5,500.5,485.0,504.0,488.0,497.0,488.0,22617.0,497.0,497.0,488.0,11235652.5,11235652.5,11235652.5,0.0,3
TQBR,2022-06-07,Арсагера,ARSA,175.0,543584.0,5.55,5.42,6.05,5.6,5.69,5.6,95500.0,5.69,5.69,5.6,543584.0,543584.0,543584.0,0.0,3
