BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-09-21,АбрауДюрсо,ABRD,1744.0,20667225.0,169.5,151.5,187.0,178.0,176.0,178.0,117510.0,176.0,176.0,178.0,20667225.0,20667225.0,20667225.0,0.0,3
SMAL,2022-09-21,Система ао,AFKS,12.0,217.28,13.5,13.0,15.545,,12.727,13.575,16.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-21,Система ао,AFKS,26565.0,558152486.6,12.159,12.05,13.469,12.55,12.727,12.619,43855500.0,12.735,12.735,12.55,519000173.0,519000173.0,519000173.0,0.0,3
SMAL,2022-09-21,Аэрофлот,AFLT,13.0,1102.02,26.74,24.02,30.36,,26.16,24.02,38.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-21,Аэрофлот,AFLT,26639.0,349641833.8,25.26,25.16,26.84,26.2,26.16,26.22,13365410.0,26.16,26.16,26.2,325651279.2,325651279.2,325651279.2,0.0,3
TQBR,2022-09-21,AGRO-гдр,AGRO,12542.0,130707903.4,750.0,690.0,790.0,786.0,760.4,786.0,171306.0,763.0,763.0,786.0,130707903.4,130707903.4,130707903.4,0.0,3
TQTF,2022-09-21,AKGD ETF,AKGD,846.0,9935277.9,76.47,75.22,78.86,76.81,76.72,76.47,129426.0,76.76,76.76,76.81,9935277.9,9935277.9,9935277.9,25737580.9,3
TQTF,2022-09-21,ETF AKMB,AKMB,7790.0,15963311.83,1.1999,1.1338,1.2025,1.1659,1.1697,1.1679,13731766.0,1.1625,1.1625,1.1659,15963311.83,15963311.83,15963311.83,7332778.08,3
TQTF,2022-09-21,ETF AKME,AKME,608.0,15806940.48,80.22,68.72,81.76,76.66,75.48,76.4,209575.0,75.42,75.42,76.66,15806940.48,15806940.48,15806940.48,3211918.46,3
TQTF,2022-09-21,AKMM ETF,AKMM,96.0,28164919.3,101.5,101.38,103.27,101.41,101.4,101.41,277750.0,101.4,101.4,101.41,28164919.3,28164919.3,28164919.3,15211512.72,3
TQBR,2022-09-21,Акрон,AKRN,2118.0,83657470.0,15722.0,14252.0,16652.0,16222.0,15884.0,16222.0,5267.0,15884.0,15884.0,16222.0,83657470.0,83657470.0,83657470.0,0.0,3
TQTF,2022-09-21,ETF AKSC,AKSC,16.0,3066.58,36.08,35.2,36.42,35.78,36.34,35.2,85.0,,36.34,35.78,0.0,500073.22,0.0,43081.85,3
TQTF,2022-09-21,AKVG ETF,AKVG,29.0,23525.56,36.42,35.84,36.92,36.28,36.24,36.06,651.0,,38.36,36.28,0.0,501420.17,0.0,178655.09,3
SMAL,2022-09-21,АЛРОСА ао,ALRS,8.0,1012.14,70.0,65.02,70.0,,68.08,65.02,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-21,АЛРОСА ао,ALRS,66177.0,956358463.9,66.2,65.1,70.63,66.7,68.08,66.94,14040350.0,68.16,68.16,66.7,910116963.9,910116963.9,910116963.9,0.0,3
TQBR,2022-09-21,АшинскийМЗ,AMEZ,6084.0,93322608.5,24.0,21.5,28.5,26.91,26.64,26.91,3503400.0,26.64,26.64,26.91,93322608.5,93322608.5,93322608.5,0.0,3
TQTF,2022-09-21,AMRE ETF,AMRE,251.0,236842.0,46.0,46.0,74.6,67.5,67.6,67.2,3506.0,,71.7,67.5,0.0,1218738.0,0.0,597560.4,3
TQTF,2022-09-21,AMRH ETF,AMRH,5.0,898.06,100.08,99.18,100.08,99.18,99.78,99.18,9.0,103.18,103.3,99.18,4997455.32,870547.74,4997455.32,462138.52,3
SMAL,2022-09-21,Аптеки36и6,APTK,2.0,26.5,13.246,13.246,13.25,,12.086,13.25,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-21,Аптеки36и6,APTK,2427.0,6527235.96,12.142,11.0,12.546,12.38,12.086,12.38,540050.0,12.086,12.086,12.38,6527235.96,6527235.96,6527235.96,0.0,3
TQBR,2022-09-21,ИНАРКТИКА,AQUA,7824.0,65085525.5,527.0,486.0,649.5,611.0,605.0,611.0,107613.0,605.0,605.0,611.0,65085525.5,65085525.5,65085525.5,0.0,3
TQBR,2022-09-21,Арсагера,ARSA,46.0,83793.0,5.76,5.65,6.01,5.76,5.82,5.8,14400.0,,5.9,5.76,0.0,505909.0,0.0,0.0,3
TQBR,2022-09-21,АстрЭнСб,ASSB,100.0,263571.5,0.7065,0.7,0.7555,0.7285,0.7125,0.7285,370000.0,,0.7185,0.7285,0.0,606967.0,0.0,0.0,3
TQBR,2022-09-21,Авангрд-ао,AVAN,64.0,149085.0,855.0,830.0,870.0,840.0,850.0,830.0,175.0,,865.0,840.0,0.0,522765.0,0.0,0.0,3
TQBR,2022-09-21,Башнефт ао,BANE,1471.0,17323837.5,888.0,859.0,991.0,951.5,944.5,951.5,18339.0,944.5,944.5,951.5,17323837.5,17323837.5,17323837.5,0.0,3
TQBR,2022-09-21,Башнефт ап,BANEP,7285.0,123126376.0,608.0,581.0,649.5,626.0,624.5,626.0,197087.0,624.5,624.5,626.0,123126376.0,123126376.0,123126376.0,0.0,3
TQTF,2022-09-21,BCSB ETF,BCSB,197.0,585469.64,10.042,9.702,10.278,10.08,9.958,10.278,58788.0,9.954,9.954,10.08,575198.9,575198.9,575198.9,427006.21,3
TQBR,2022-09-21,Белуга ао,BELU,9209.0,163289292.0,2650.0,2436.0,2988.0,2788.0,2772.0,2788.0,58913.0,2772.0,2772.0,2788.0,163289292.0,163289292.0,163289292.0,0.0,3
TQBR,2022-09-21,БашИнСв ап,BISVP,94.0,563455.0,7.31,7.01,7.4,7.11,7.18,7.1,78500.0,7.18,7.18,7.11,563455.0,563455.0,563455.0,0.0,3
TQBR,2022-09-21,Белон ао,BLNG,2053.0,13490655.5,9.68,9.32,11.825,10.825,10.825,10.825,1246300.0,10.825,10.825,10.825,13490655.5,13490655.5,13490655.5,0.0,3
TQTF,2022-09-21,BOND ETF,BOND,124.0,1397825.6,1012.2,988.4,1012.2,999.2,996.4,993.6,1403.0,996.4,996.4,999.2,1367024.0,1367024.0,1367024.0,3703582.87,3
