BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-06-10,BYNRUB_TOD,BYNRUB_TOD,23.11,23.11,23.1375,23.1375,2.0,1226205.0,23.1359
CETS,2022-06-10,BYNRUB_TOM,BYNRUB_TOM,23.36,22.8,23.48,23.05,124.0,18113580.0,22.9868
CETS,2022-06-10,CHF_TODTOM,CHFRUBTODTOM,0.0888,0.07,0.0888,0.07,4.0,24591850.0,0.0807
CNGD,2022-06-10,CHF_TODTOM,CHFRUBTODTOM,0.1278,0.0,0.1339,0.1295,282.0,378710160.0,
CETS,2022-06-10,CHFRUB_TOD,CHFRUB_TOD,62.7,59.5,62.7,59.5,4.0,420200.0,60.0286
CETS,2022-06-10,CHFRUB_TOM,CHFRUB_TOM,61.4,60.0,61.7775,60.5425,735.0,184887772.5,60.8985
CNGD,2022-06-10,CHFRUB_TOM,CHFRUB_TOM,61.395,60.0,62.385,60.42,1666.0,22861048.22,
CETS,2022-06-10,CNYRUB_TOD,CNY000000TOD,9.1149,8.89,9.1971,8.9649,1755.0,2362790070.6,9.0086
CETS,2022-06-10,CNY_TODTOM,CNYRUBTODTOM,0.010614,0.010614,0.0185,0.016,167.0,68531482917.6,0.015217
CNGD,2022-06-10,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.008799,0.02145,0.018977,1326.0,1845243202.96,
CETS,2022-06-10,CNYRUB_TOM,CNYRUB_TOM,9.109,8.529,9.199,8.777,24996.0,19070185647.5,8.8506
CNGD,2022-06-10,CNYRUB_TOM,CNYRUB_TOM,9.1,8.5205,9.1977,8.7729,19573.0,1834154198.06,
CETS,2022-06-10,EUR_TODTOM,EUR000TODTOM,0.06,0.0501,0.0948,0.073,868.0,48500185410.0,0.0857
CNGD,2022-06-10,EUR_TODTOM,EUR000TODTOM,0.084,-0.0904,0.1365,0.0556,1014.0,18008814407.79,
CETS,2022-06-10,EURRUB_TMS,EURRUB_TMS,63.2975,59.4,63.2975,60.5975,3896.0,32857391.66,60.8056
CETS,2022-06-10,EURUSD_TOD,EURUSD000TOD,1.058,1.04999,1.06497,1.05,1371.0,3713314939.95,1.05502
CNGD,2022-06-10,EURUSD_TOD,EURUSD000TOD,1.05656,1.046,1.06858,1.058,1933.0,31268249.9,
CETS,2022-06-10,EURUSD_TOM,EURUSD000TOM,1.05836,1.0485,1.06129,1.05838,9952.0,28734263319.03,1.05508
CNGD,2022-06-10,EURUSD_TOM,EURUSD000TOM,1.05656,1.046,1.06858,1.058,1933.0,31268249.9,
CETS,2022-06-10,EURUSDTDTM,EURUSDTODTOM,-8e-05,-0.00125,-8e-05,-0.00125,31.0,16049233555.17,-0.000596
CNGD,2022-06-10,EURUSDTDTM,EURUSDTODTOM,-0.001517,-0.001517,0.002217,0.000525,27.0,910149.83,
CETS,2022-06-10,EURRUB_TOD,EUR_RUB__TOD,62.65,59.155,63.4475,59.67,10074.0,27272555867.5,61.1392
CNGD,2022-06-10,EURRUB_TOD,EUR_RUB__TOD,62.9685,61.484,63.5088,63.4306,9494.0,340089662.68,
CETS,2022-06-10,EURRUB_TOM,EUR_RUB__TOM,62.9375,59.2475,63.725,60.1,30778.0,66689093212.5,60.8653
CNGD,2022-06-10,EURRUB_TOM,EUR_RUB__TOM,62.9,59.2375,63.5088,60.36,35070.0,4115988016.54,
CETS,2022-06-10,GBP_TODTOM,GBPRUBTODTOM,-0.054,-0.054,-0.054,-0.054,1.0,7765040.0,-0.054
CNGD,2022-06-10,GBP_TODTOM,GBPRUBTODTOM,-0.0206,-0.0539,0.1639,0.1618,56.0,37733673.92,
CETS,2022-06-10,GBPRUB_TOD,GBPRUB_TOD,76.395,74.01,77.75,77.75,72.0,65784940.0,75.7891
CNGD,2022-06-10,GBPRUB_TOD,GBPRUB_TOD,77.8,77.8,78.578,78.578,650.0,9921253.5,
CETS,2022-06-10,GBPRUB_TOM,GBPRUB_TOM,78.9975,73.605,78.9975,73.99,581.0,152895585.0,75.2069
CNGD,2022-06-10,GBPRUB_TOM,GBPRUB_TOM,79.79,72.3525,80.1075,75.32,2078.0,25613793.3,
CNGD,2022-06-10,GBPUSDTDTM,GBPUSDTODTOM,0.0005,0.0005,0.000715,0.000715,2.0,228.3,
CETS,2022-06-10,GBPUSD_TOM,GBPUSD_TOM,1.34,1.34,1.34,1.34,1.0,2347257.9,1.34
CNGD,2022-06-10,GLD_TODTOM,GLDRUBTODTOM,6.7866,6.7866,6.7866,6.7866,46.0,3596021.74,
CETS,2022-06-10,GLDRUB_TOM,GLDRUB_TOM,3358.0,3170.0,3358.0,3347.17,6069.0,276942702.62,3274.02
CNGD,2022-06-10,HKD_TODTOM,HKDRUBTODTOM,0.019614,0.0155,0.0205,0.015985,132.0,31954399.92,
CETS,2022-06-10,HKDRUB_TOD,HKDRUB_TOD,9.4,9.4,9.4,9.4,1.0,9400.0,9.4
CETS,2022-06-10,HKDRUB_TOM,HKDRUB_TOM,9.27,9.1011,9.6222,9.2,765.0,30718864.3,9.3827
CNGD,2022-06-10,HKDRUB_TOM,HKDRUB_TOM,9.7,8.9086,9.7,9.1411,1876.0,16978982.59,
CNGD,2022-06-10,JPY_TODTOM,JPYRUBTODTOM,0.0817,0.0817,0.0817,0.0817,1.0,96322.2,
CETS,2022-06-10,JPYRUB_TOM,JPYRUB_TOM,48.5,48.5,51.0,50.0,164.0,70888234.4,50.0623
CNGD,2022-06-10,JPYRUB_TOM,JPYRUB_TOM,49.05,49.0,51.6128,49.75,815.0,5791728.79,
CETS,2022-06-10,KZTRUB_TOM,KZTRUB_TOM,13.3475,13.005,14.2975,13.32,692.0,222329533.0,13.3905
CNGD,2022-06-10,SLV_TODTOM,SLVRUBTODTOM,0.1054,0.1054,0.1054,0.1054,5.0,695760.59,
CETS,2022-06-10,SLVRUB_TOM,SLVRUB_TOM,49.56,49.53,51.49,50.59,611.0,5626236.0,50.55
CNGD,2022-06-10,TRY_TODTOM,TRYRUBTODTOM,6e-06,6e-06,0.0077,0.007206,130.0,40156984.5,
CNGD,2022-06-10,TRYRUB_TOD,TRYRUB_TOD,3.55,3.55,3.55,3.55,1.0,17750000.0,
