BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-10,АбрауДюрсо,ABRD,263.0,1921230.0,168.0,167.5,168.5,168.0,168.0,168.0,11440.0,168.0,168.0,168.0,1921230.0,1921230.0,1921230.0,0.0,3
SMAL,2022-06-10,Система ао,AFKS,1.0,13.4,13.399,13.399,13.399,,12.43,13.399,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-10,Система ао,AFKS,12346.0,349169459.6,12.345,12.224,12.6,12.45,12.43,12.45,28090200.0,12.43,12.43,12.45,349169459.6,349169459.6,349169459.6,0.0,3
SMAL,2022-06-10,Аэрофлот,AFLT,2.0,240.42,26.38,26.38,26.98,,26.36,26.98,9.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-10,Аэрофлот,AFLT,6267.0,78170040.2,26.36,26.1,26.58,26.3,26.36,26.3,2965990.0,26.36,26.36,26.3,78170040.2,78170040.2,78170040.2,0.0,3
TQBR,2022-06-10,AGRO-гдр,AGRO,8228.0,77507248.0,810.0,796.6,830.0,811.8,811.0,811.8,95581.0,811.0,811.0,811.8,77507248.0,77507248.0,77507248.0,0.0,3
TQTF,2022-06-10,AKGD ETF,AKGD,543.0,3649970.22,79.81,75.1,79.81,78.53,77.84,78.29,46913.0,77.8,77.8,78.53,3649970.22,3649970.22,3649970.22,4634526.61,3
TQTF,2022-06-10,ETF AKMB,AKMB,6699.0,4867247.15,1.1385,1.1301,1.1555,1.1414,1.1447,1.1408,4242362.0,1.1473,1.1473,1.1414,4867247.15,4867247.15,4867247.15,5418752.32,3
TQTF,2022-06-10,ETF AKME,AKME,191.0,979678.98,86.72,86.08,89.94,86.5,86.72,86.52,11318.0,86.56,86.56,86.5,979678.98,979678.98,979678.98,5135401.1,3
TQBR,2022-06-10,Акрон,AKRN,1909.0,55568116.0,14438.0,13780.0,14438.0,14176.0,14172.0,14176.0,3921.0,14172.0,14172.0,14176.0,55568116.0,55568116.0,55568116.0,0.0,3
TQTD,2022-06-10,ETF AKSC,AKSC,2.0,93.94,0.671,0.671,0.671,0.654,0.658,0.671,140.0,,43.18,0.654,0.0,510821.59,0.0,693.05,3
TQTF,2022-06-10,ETF AKSC,AKSC,61.0,33498.48,40.7,37.68,40.7,38.18,38.4,38.06,875.0,,43.18,38.18,0.0,510821.59,0.0,40467.13,3
TQTD,2022-06-10,AKVG ETF,AKVG,1.0,6.46,0.646,0.646,0.646,0.623,0.639,0.646,10.0,,40.46,0.623,0.0,500638.63,0.0,506.27,3
TQTF,2022-06-10,AKVG ETF,AKVG,51.0,34949.88,39.66,36.4,40.0,36.4,37.3,36.4,937.0,,40.46,36.4,0.0,500638.63,0.0,29560.89,3
SMAL,2022-06-10,АЛРОСА ао,ALRS,6.0,959.12,67.15,67.15,70.0,,67.18,68.0,14.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-10,АЛРОСА ао,ALRS,33177.0,582158221.1,66.14,65.18,68.15,68.02,67.18,68.02,8664980.0,67.19,67.19,68.02,582158221.1,582158221.1,582158221.1,0.0,3
TQTD,2022-06-10,AMCC ETF,AMCC,8.0,180.09,0.922,0.866,0.922,0.851,0.869,0.866,200.0,,72.8,0.851,0.0,504082.34,0.0,0.0,3
TQTF,2022-06-10,AMCC ETF,AMCC,189.0,151426.0,70.8,40.4,76.9,49.7,50.8,49.5,2990.0,,72.8,49.7,0.0,504082.34,0.0,0.0,3
TQTF,2022-06-10,AMDG ETF,AMDG,157.0,230200.9,73.3,72.6,76.8,72.6,73.4,73.9,3136.0,,90.6,72.6,0.0,503473.25,0.0,0.0,3
TQTF,2022-06-10,AMEM ETF,AMEM,117.0,256310.3,59.4,58.6,87.3,59.6,60.0,62.0,4273.0,,73.7,59.6,0.0,500032.43,0.0,0.0,3
TQBR,2022-06-10,АшинскийМЗ,AMEZ,394.0,3217291.5,19.98,19.42,19.985,19.42,19.68,19.42,163500.0,19.68,19.68,19.42,3217291.5,3217291.5,3217291.5,0.0,3
TQTD,2022-06-10,AMGF ETF,AMGF,2.0,12982.08,1.178,1.178,1.179,1.106,1.171,1.179,11020.0,68.4,68.4,1.106,847175.66,847175.66,847175.66,0.0,3
TQTF,2022-06-10,AMGF ETF,AMGF,113.0,89158.5,65.0,63.7,68.4,64.6,68.4,66.8,1374.0,68.4,68.4,64.6,847175.66,847175.66,847175.66,0.0,3
TQTD,2022-06-10,AMGM ETF,AMGM,1.0,187.05,1.247,1.247,1.247,1.221,1.244,1.247,150.0,72.6,72.6,1.221,630814.76,630814.76,630814.76,0.0,3
TQTF,2022-06-10,AMGM ETF,AMGM,280.0,619893.0,82.6,70.0,92.0,71.3,72.6,73.2,8534.0,72.6,72.6,71.3,630814.76,630814.76,630814.76,0.0,3
TQTD,2022-06-10,AMGR ETF,AMGR,10.0,1230.31,0.444,0.426,0.459,0.418,0.431,0.426,2810.0,25.2,25.2,0.418,685257.09,685257.09,685257.09,0.0,3
TQTF,2022-06-10,AMGR ETF,AMGR,237.0,613419.9,25.3,24.3,26.6,24.4,25.2,24.3,24414.0,25.2,25.2,24.4,685257.09,685257.09,685257.09,0.0,3
TQTF,2022-06-10,AMHC ETF,AMHC,143.0,226415.4,90.5,75.2,110.0,76.2,76.7,75.5,2953.0,,93.9,76.2,0.0,512263.61,0.0,0.0,3
TQTD,2022-06-10,AMHY ETF,AMHY,5.0,10148.95,1.288,1.286,1.345,1.255,1.34,1.286,7550.0,78.2,78.2,1.255,630895.82,630895.82,630895.82,0.0,3
TQTF,2022-06-10,AMHY ETF,AMHY,63.0,38303.7,73.4,72.8,77.1,73.3,78.2,76.3,516.0,78.2,78.2,73.3,630895.82,630895.82,630895.82,0.0,3
TQTD,2022-06-10,AMIG ETF,AMIG,2.0,10149.0,1.194,1.194,1.194,1.111,1.179,1.194,8500.0,68.8,68.8,1.111,742577.44,742577.44,742577.44,0.0,3
