BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-09-29,AMDRUB_TOM,AMDRUB_TOM,14.7475,14.0325,14.7475,14.69,87.0,755160.0,14.5784
CNGD,2022-09-29,BYN_TODTOM,BYNRUBTODTOM,0.0128,0.0106,0.0128,0.0106,15.0,4606341.5,
CETS,2022-09-29,BYNRUB_TOM,BYNRUB_TOM,23.5275,23.2025,24.07,23.8025,736.0,178180230.0,23.4818
CETS,2022-09-29,CNYRUB_TOD,CNY000000TOD,8.022,7.94,8.097,7.949,4026.0,7782042548.0,8.0329
CNGD,2022-09-29,CNYRUB_TOD,CNY000000TOD,8.023,8.023,8.023,8.023,2.0,1128876.22,
CETS,2022-09-29,CNY_TODTOM,CNYRUBTODTOM,1e-05,1e-05,0.001898,0.00178,1387.0,239971044731.6,0.001817
CNGD,2022-09-29,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.0034,0.0044,0.003819,3725.0,12068885509.66,
CETS,2022-09-29,CNYRUB_TOM,CNYRUB_TOM,8.012,7.912,8.164,8.12,82784.0,96688886327.0,8.0136
CNGD,2022-09-29,CNYRUB_TOM,CNYRUB_TOM,8.025,7.911,8.163,8.121,11022.0,5246231708.84,
CETS,2022-09-29,EUR_TODTOM,EUR000TODTOM,0.009,0.0086,0.0157,0.0131,894.0,30756196970.0,0.0124
CNGD,2022-09-29,EUR_TODTOM,EUR000TODTOM,0.0,-0.0152,0.0685,-0.0152,732.0,1591890951.78,
CETS,2022-09-29,EURRUB_TMS,EURRUB_TMS,55.85,54.8,56.0675,55.8475,2227.0,37021012.69,55.5932
CNGD,2022-09-29,EURRUB_TMS,EURRUB_TMS,55.8875,55.8875,55.8875,55.8875,1.0,24.59,
CETS,2022-09-29,EURUSD_TOD,EURUSD000TOD,0.96024,0.95581,0.97395,0.97395,376.0,1050275768.83,0.96438
CNGD,2022-09-29,EURUSD_TOD,EURUSD000TOD,0.96253,0.94347,0.96253,0.96253,1150.0,11287849.61,
CETS,2022-09-29,EURUSD_TOM,EURUSD000TOM,0.9656,0.96,0.97534,0.9693,7837.0,34705543091.74,0.96703
CNGD,2022-09-29,EURUSD_TOM,EURUSD000TOM,0.96253,0.94347,0.9665,0.9665,1154.0,1423549730.86,
CETS,2022-09-29,EURUSDTDTM,EURUSDTODTOM,5e-05,-0.00015,0.001455,2.6e-05,63.0,2815644225.47,4e-05
CNGD,2022-09-29,EURUSDTDTM,EURUSDTODTOM,0.0,0.0,0.00119,0.00119,22.0,11286210320.8,
CETS,2022-09-29,EURRUB_TOD,EUR_RUB__TOD,55.6975,54.5,56.0,55.3,10422.0,24676689825.0,55.4255
CNGD,2022-09-29,EURRUB_TOD,EUR_RUB__TOD,56.3909,54.85,56.4388,55.03,4566.0,1494924493.29,
CETS,2022-09-29,EURRUB_TOM,EUR_RUB__TOM,54.575,54.575,56.0575,55.47,22657.0,54084035502.5,55.4676
