BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-09-29,АбрауДюрсо,ABRD,785.0,7054600.0,166.0,157.0,169.5,157.5,161.0,157.5,43870.0,161.0,161.0,157.5,7054600.0,7054600.0,7054600.0,0.0,3
SMAL,2022-09-29,Система ао,AFKS,6.0,154.12,12.225,10.694,12.225,,10.319,11.285,14.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-29,Система ао,AFKS,24564.0,419479159.4,10.706,10.007,10.759,10.374,10.319,10.534,40652100.0,10.314,10.314,10.374,369793098.3,369793098.3,369793098.3,0.0,3
TQBR,2022-09-29,Аэрофлот,AFLT,14162.0,158067916.4,23.34,22.3,23.6,22.5,22.78,22.7,6937020.0,22.8,22.8,22.5,136205420.8,136205420.8,136205420.8,0.0,3
TQBR,2022-09-29,AGRO-гдр,AGRO,7902.0,87514713.2,736.2,678.6,739.8,710.4,700.6,710.4,124924.0,700.6,700.6,710.4,87514713.2,87514713.2,87514713.2,0.0,3
TQTF,2022-09-29,AKGD ETF,AKGD,526.0,41277096.0,73.46,72.32,75.0,73.43,74.46,73.4,554365.0,74.46,74.46,73.43,41277096.0,41277096.0,41277096.0,26391361.37,3
TQTF,2022-09-29,ETF AKMB,AKMB,6094.0,6196282.05,1.1469,1.1461,1.1663,1.1501,1.155,1.1514,5365143.0,1.1549,1.1549,1.1501,6196282.05,6196282.05,6196282.05,7738543.07,3
TQTF,2022-09-29,ETF AKME,AKME,240.0,959636.44,70.6,69.52,72.66,70.32,70.24,70.24,13701.0,70.04,70.04,70.32,959636.44,959636.44,959636.44,3513696.0,3
TQTF,2022-09-29,AKMM ETF,AKMM,49.0,15399588.83,101.61,101.58,101.61,101.59,101.61,101.59,151556.0,101.61,101.61,101.59,15399588.83,15399588.83,15399588.83,15393363.6,3
TQTD,2022-09-29,AKQU ETF,AKQU,2.0,160.41,80.1,80.1,80.31,80.31,80.54,80.31,2.0,4701.08,4701.08,80.31,1593664.83,1593664.83,1593664.83,20017.18,3
TQBR,2022-09-29,Акрон,AKRN,1879.0,60154114.0,14650.0,13440.0,14650.0,13556.0,13940.0,13556.0,4315.0,13940.0,13940.0,13556.0,60154114.0,60154114.0,60154114.0,0.0,3
TQTF,2022-09-29,ETF AKSC,AKSC,27.0,4581.1,32.68,31.14,32.68,32.46,30.96,32.46,143.0,,35.96,32.46,0.0,518359.38,0.0,43250.19,3
TQTF,2022-09-29,AKVG ETF,AKVG,23.0,7912.62,33.48,32.02,33.5,32.7,32.66,32.72,244.0,,32.42,32.7,0.0,752710.0,0.0,208578.79,3
SMAL,2022-09-29,АЛРОСА ао,ALRS,19.0,1909.49,58.0,58.0,62.67,,59.53,62.67,32.0,,,,0.0,0.0,0.0,0.0,3
