BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-10-18,AMDRUB_TOM,AMDRUB_TOM,16.2675,15.7,16.2675,15.85,30.0,140796.75,15.9996
CNGD,2022-10-18,BYN_TODTOM,BYNRUBTODTOM,0.0135,0.0135,0.0135,0.0135,9.0,2353080.76,
CETS,2022-10-18,BYNRUB_TOM,BYNRUB_TOM,24.6925,24.51,24.7675,24.67,490.0,197466665.0,24.6464
CETS,2022-10-18,CNYRUB_TOD,CNY000000TOD,8.524,8.505,8.574,8.512,2698.0,5436781734.0,8.5267
CNGD,2022-10-18,CNYRUB_TOD,CNY000000TOD,8.55,8.4645,8.6355,8.533,9750.0,5704075577.58,
CETS,2022-10-18,CNY_TODTOM,CNYRUBTODTOM,1e-06,1e-06,0.001695,0.001576,847.0,161920010490.6,0.001569
CNGD,2022-10-18,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.006072,0.005839,0.004055,3158.0,13317933109.08,
CETS,2022-10-18,CNYRUB_TMS,CNYRUB_TMS,8.2801,8.225,8.2801,8.225,4.0,5134.08,8.2738
CETS,2022-10-18,CNYRUB_TOM,CNYRUB_TOM,8.539,8.474,8.574,8.505,42765.0,63550314334.0,8.5102
CNGD,2022-10-18,CNYRUB_TOM,CNYRUB_TOM,8.54,8.4645,8.6355,8.507,15781.0,20582004896.89,
CNGD,2022-10-18,CNY_TOM1M,CNYRUB_TOM1M,0.0539,0.0539,0.0539,0.0539,1.0,2561670000.0,
CETS,2022-10-18,CNY_TOM1W,CNYRUB_TOM1W,0.0112,0.0112,0.0112,0.0112,1.0,38412202500.0,0.0112
CNGD,2022-10-18,CNY_TOM1W,CNYRUB_TOM1W,0.01156,0.01156,0.01156,0.01156,1.0,1920691125.0,
CNGD,2022-10-18,CNY_TOM3M,CNYRUB_TOM3M,0.16,0.16,0.16,0.16,1.0,86848450.0,
CETS,2022-10-18,EUR_TODTOM,EUR000TODTOM,-0.0021,-0.15,-0.0021,-0.1499,820.0,20551926780.0,-0.1057
CNGD,2022-10-18,EUR_TODTOM,EUR000TODTOM,0.0,-0.1432,0.099,0.0287,127.0,19634912.82,
CETS,2022-10-18,EURRUB_TMS,EURRUB_TMS,60.66,60.2025,61.99,60.7,1315.0,22714416.24,60.6906
CNGD,2022-10-18,EURRUB_TMS,EURRUB_TMS,60.5,60.5,60.5,60.5,1.0,4.84,
CETS,2022-10-18,EURUSD_TOD,EURUSD000TOD,0.98325,0.9776,0.98755,0.97999,584.0,1840611277.34,0.97943
