BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-10-18,АбрауДюрсо,ABRD,637.0,9040640.0,175.0,174.5,180.0,178.5,178.0,178.5,50830.0,178.0,178.0,178.5,9040640.0,9040640.0,9040640.0,0.0,3
SMAL,2022-10-18,Система ао,AFKS,3.0,141.11,12.059,11.699,12.06,,11.645,11.699,12.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-18,Система ао,AFKS,20902.0,480175536.2,11.511,11.251,11.877,11.592,11.645,11.32,41234400.0,11.695,11.695,11.592,401641446.4,401641446.4,401641446.4,0.0,3
SMAL,2022-10-18,Аэрофлот,AFLT,4.0,222.28,24.26,24.26,25.2,,24.06,25.2,9.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-18,Аэрофлот,AFLT,10575.0,172944583.6,24.32,23.6,24.42,24.16,24.06,23.78,7190370.0,24.12,24.12,24.16,130393687.8,130393687.8,130393687.8,0.0,3
TQBR,2022-10-18,AGRO-гдр,AGRO,2042.0,24240467.0,805.8,793.0,814.0,800.0,804.2,800.0,30141.0,804.2,804.2,800.0,24240467.0,24240467.0,24240467.0,0.0,3
TQTF,2022-10-18,AKGD ETF,AKGD,594.0,20215139.26,78.43,76.3,79.24,76.48,78.54,76.46,257359.0,78.55,78.55,76.48,20215139.26,20215139.26,20215139.26,26702109.05,3
TQTF,2022-10-18,ETF AKMB,AKMB,8234.0,5152659.7,1.1857,1.177,1.1976,1.1849,1.1848,1.1888,4345985.0,1.1856,1.1856,1.1849,5152659.7,5152659.7,5152659.7,7994148.64,3
TQTF,2022-10-18,ETF AKME,AKME,264.0,10483439.02,79.2,79.2,79.9,79.9,79.52,79.88,131861.0,79.5,79.5,79.9,10483439.02,10483439.02,10483439.02,3036131.39,3
TQTF,2022-10-18,AKMM ETF,AKMM,99.0,135303091.46,102.07,101.95,102.07,101.98,101.98,101.98,1326764.0,101.98,101.98,101.98,135303091.46,135303091.46,135303091.46,18543901.73,3
