BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-09-30,АбрауДюрсо,ABRD,871.0,10875785.0,155.5,155.0,163.5,162.5,159.5,162.5,68150.0,159.5,159.5,162.5,10875785.0,10875785.0,10875785.0,0.0,3
SMAL,2022-09-30,Система ао,AFKS,13.0,1011.78,10.5,10.001,11.861,,10.3,11.2,88.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-30,Система ао,AFKS,26736.0,492522486.2,10.538,10.0,10.69,10.43,10.3,10.679,47819900.0,10.28,10.28,10.43,461386637.6,461386637.6,461386637.6,0.0,3
TQBR,2022-09-30,Аэрофлот,AFLT,23959.0,333966623.8,22.76,21.82,23.46,22.82,22.6,23.14,14779520.0,22.52,22.52,22.82,291262344.8,291262344.8,291262344.8,0.0,3
TQBR,2022-09-30,AGRO-гдр,AGRO,6622.0,64383041.6,711.0,681.2,740.0,711.0,705.0,711.0,91332.0,705.0,705.0,711.0,64383041.6,64383041.6,64383041.6,0.0,3
TQTF,2022-09-30,AKGD ETF,AKGD,511.0,30316408.32,73.4,72.08,75.0,74.87,74.08,74.99,409214.0,74.08,74.08,74.87,30316408.32,30316408.32,30316408.32,26981473.15,3
TQTF,2022-09-30,ETF AKMB,AKMB,6039.0,14264907.53,1.1514,1.1197,1.1629,1.1398,1.141,1.147,12499764.0,1.1412,1.1412,1.1398,14264907.53,14264907.53,14264907.53,7669321.7,3
TQTF,2022-09-30,ETF AKME,AKME,356.0,765903.74,70.24,68.5,72.8,71.4,70.48,71.7,10883.0,70.38,70.38,71.4,765903.74,765903.74,765903.74,3214542.28,3
TQTF,2022-09-30,AKMM ETF,AKMM,53.0,18434681.91,101.99,101.6,101.99,101.63,101.63,101.63,181424.0,101.61,101.61,101.63,18434681.91,18434681.91,18434681.91,15393474.77,3
TQTD,2022-09-30,AKQU ETF,AKQU,10.0,76270.94,80.1,80.1,80.54,80.54,80.54,80.54,947.0,4624.02,4624.02,80.54,4378943.46,4378943.46,4378943.46,20379.48,3
TQBR,2022-09-30,Акрон,AKRN,2938.0,129160476.0,13538.0,13000.0,15000.0,14396.0,14076.0,14396.0,9176.0,14076.0,14076.0,14396.0,129160476.0,129160476.0,129160476.0,0.0,3
TQTF,2022-09-30,ETF AKSC,AKSC,26.0,7224.66,32.02,30.86,32.08,32.08,31.44,32.08,229.0,,35.88,32.08,0.0,525584.04,0.0,42989.99,3
TQTF,2022-09-30,AKVG ETF,AKVG,29.0,17801.38,32.72,31.82,33.34,32.98,32.28,32.8,557.0,,32.4,32.98,0.0,770511.38,0.0,208536.79,3
SMAL,2022-09-30,АЛРОСА ао,ALRS,16.0,2319.79,55.02,55.02,61.95,,59.08,59.2,41.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-30,АЛРОСА ао,ALRS,44686.0,650506570.6,59.96,56.76,60.99,59.21,59.08,59.99,11010560.0,59.04,59.04,59.21,616436536.1,616436536.1,616436536.1,0.0,3
TQBR,2022-09-30,АшинскийМЗ,AMEZ,1103.0,14613603.0,25.31,23.505,25.31,24.485,24.485,24.485,596800.0,24.485,24.485,24.485,14613603.0,14613603.0,14613603.0,0.0,3
TQTF,2022-09-30,AMRE ETF,AMRE,122.0,55474.7,58.6,58.6,62.2,62.1,61.1,62.1,908.0,,61.7,62.1,0.0,1045894.3,0.0,645241.92,3
TQTF,2022-09-30,AMRH ETF,AMRH,15.0,73197.12,97.98,96.02,98.02,96.02,96.44,96.02,759.0,,100.88,96.02,0.0,1310349.56,0.0,462958.28,3
