BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-09-30,РЖД-19 обл,RU000A0JQ7Z2,43.0,179253.6,95.39,99.49,99.49,99.49,17.42,97.42,8.32,95.66,184.0,,96.07,99.49,0.0,3790043.9,0.0,2024-07-08,606.0,9.68,,,7.85,39.14,,2022-09-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-30,РЖД-23 обл,RU000A0JQRD9,162.0,550865.0,94.91,98.55,96.24,96.24,15.27,95.47,9.94,94.97,577.0,95.47,95.47,96.24,550865.0,550865.0,550865.0,2025-01-16,771.0,10.36,,,7.85,39.14,,2022-09-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-30,ВЭБ.РФ 21,RU000A0JS4Z7,2.0,51102.0,100.2,100.2,100.2,100.2,9.33,100.2,10.69,100.2,51.0,100.2,100.18,100.2,533041.6,508923.1,533041.6,2032-02-17,151.0,10.69,,,10.99,54.8,2023-02-28,2022-09-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-30,ЕАБР11,RU000A0JS934,1.0,978.0,97.8,97.8,97.8,97.8,12.69,97.8,10.46,97.8,1.0,,98.59,97.8,0.0,2306934.0,0.0,2025-01-24,294.0,10.46,,,7.35,36.65,2023-07-28,2022-09-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-30,РЖД-32 обл,RU000A0JSGV0,35.0,454133.8,97.31,101.12,99.37,99.37,22.78,99.16,11.03,99.3,458.0,,99.32,99.37,0.0,591966.1,0.0,2032-06-25,271.0,11.34,,,9.9,49.36,2023-07-07,2022-09-30,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-30,ФСК РС-22,RU000A0JSQ58,1.0,1996.0,99.8,99.8,99.8,99.8,16.29,99.8,9.47,99.8,2.0,99.6,99.6,99.8,23348270.0,23348270.0,23348270.0,2027-07-21,617.0,9.47,,,9.15,45.62,2024-07-24,2022-09-30,1000.0,SUR,,9.3307,,2024-07-31,RUB,3
TQCB,2022-09-30,ВЭБ.РФ 19,RU000A0JT6B2,15.0,62967.7,95.0,95.89,95.75,95.75,36.07,95.41,10.89,95.89,66.0,,97.95,95.75,0.0,7819503.2,0.0,2032-09-23,512.0,11.17,,,7.48,37.3,2024-04-04,2022-09-30,1000.0,SUR,,10.7499,,2024-04-08,RUB,3
TQCB,2022-09-30,РСХБ 17,RU000A0JT7M7,2.0,273945.2,99.98,99.98,99.98,99.98,24.6,99.98,6.19,99.98,274.0,99.96,99.96,99.98,961570.0,551758.0,961570.0,2022-10-11,11.0,6.19,,,5.25,26.18,,2022-09-30,1000.0,SUR,,,4.371,,RUB,3
TQCB,2022-09-30,РСХБ 18,RU000A0JT874,5.0,27998.5,99.74,100.38,100.38,100.38,28.01,99.99,-7.29,99.74,28.0,,99.99,100.38,0.0,1097882.3,0.0,2022-10-13,13.0,6.44,,,6.05,30.17,,2022-09-30,1000.0,SUR,,,-5.8204,,RUB,3
TQCB,2022-09-30,Роснефть04,RU000A0JT940,80.0,1063517.7,99.55,100.1,99.69,99.69,35.71,99.77,16.67,99.55,1066.0,99.77,99.77,99.69,1063517.7,1063517.7,1063517.7,2022-10-17,17.0,14.34,,,7.9,39.39,,2022-09-30,1000.0,SUR,,,12.7378,,RUB,3
