BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-08-05,АбрауДюрсо,ABRD,400.0,5428865.0,173.0,172.0,174.0,172.0,172.5,172.0,31430.0,172.5,172.5,172.0,5428865.0,5428865.0,5428865.0,0.0,3
SMAL,2022-08-05,Система ао,AFKS,2.0,56.31,13.72,13.72,14.197,,13.875,14.197,4.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-05,Система ао,AFKS,14429.0,364767134.3,14.275,13.501,14.366,13.733,13.875,13.733,26288600.0,13.875,13.875,13.733,364767134.3,364767134.3,364767134.3,0.0,3
SMAL,2022-08-05,Аэрофлот,AFLT,3.0,239.86,26.42,26.42,26.68,,26.32,26.68,9.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-05,Аэрофлот,AFLT,11025.0,143956214.6,26.64,25.86,26.72,26.16,26.32,26.16,5469410.0,26.32,26.32,26.16,143956214.6,143956214.6,143956214.6,0.0,3
TQBR,2022-08-05,AGRO-гдр,AGRO,3494.0,37418329.0,822.4,780.0,822.4,793.4,792.2,793.4,47238.0,792.2,792.2,793.4,37418329.0,37418329.0,37418329.0,0.0,3
TQTF,2022-08-05,AKGD ETF,AKGD,475.0,32324147.42,84.5,80.12,84.98,83.56,81.61,83.39,397317.0,81.36,81.36,83.56,32324147.42,32324147.42,32324147.42,18152610.41,3
TQTF,2022-08-05,ETF AKMB,AKMB,5802.0,4555008.49,1.173,1.1702,1.1815,1.1709,1.1709,1.1709,3886079.0,1.1721,1.1721,1.1709,4555008.49,4555008.49,4555008.49,7428697.1,3
TQTF,2022-08-05,ETF AKME,AKME,301.0,4438177.06,80.32,75.1,80.36,76.18,76.7,76.12,57878.0,76.68,76.68,76.18,4438177.06,4438177.06,4438177.06,2975013.68,3
TQTF,2022-08-05,AKMM ETF,AKMM,56.0,2121339.03,100.53,100.5,101.73,100.53,100.68,100.53,21069.0,100.69,100.69,100.53,2121339.03,2121339.03,2121339.03,16402700.73,3
TQBR,2022-08-05,Акрон,AKRN,1243.0,39118340.0,16102.0,15180.0,16102.0,15320.0,15592.0,15320.0,2509.0,15592.0,15592.0,15320.0,39118340.0,39118340.0,39118340.0,0.0,3
TQTD,2022-08-05,ETF AKSC,AKSC,1.0,39.6,0.66,0.66,0.66,0.657,0.665,0.66,60.0,,36.88,0.657,0.0,685243.24,0.0,931.75,3
TQTF,2022-08-05,ETF AKSC,AKSC,43.0,52551.08,40.6,39.58,40.6,39.6,40.08,39.58,1299.0,,36.88,39.6,0.0,685243.24,0.0,56145.11,3
TQTD,2022-08-05,AKVG ETF,AKVG,4.0,22058.54,0.687,0.686,0.687,0.695,0.687,0.686,32110.0,41.4,41.4,0.695,1349754.93,1349754.93,1349754.93,678.25,3
TQTF,2022-08-05,AKVG ETF,AKVG,32.0,20551.42,44.44,41.52,44.64,41.88,41.42,41.88,487.0,41.4,41.4,41.88,1349754.93,1349754.93,1349754.93,40869.96,3
SMAL,2022-08-05,АЛРОСА ао,ALRS,9.0,931.74,61.7,60.39,63.97,,61.38,61.01,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-05,АЛРОСА ао,ALRS,24036.0,433211262.5,61.9,60.11,62.53,61.21,61.38,61.21,7058260.0,61.38,61.38,61.21,433211262.5,433211262.5,433211262.5,0.0,3
TQBR,2022-08-05,АшинскийМЗ,AMEZ,849.0,9216595.0,23.305,21.805,23.305,22.18,22.365,22.18,412100.0,22.365,22.365,22.18,9216595.0,9216595.0,9216595.0,0.0,3
TQTF,2022-08-05,AMRE ETF,AMRE,140.0,309220.3,72.9,67.3,72.9,67.9,67.6,67.9,4572.0,,68.5,67.9,0.0,503945.6,0.0,353753.33,3
TQTF,2022-08-05,AMRH ETF,AMRH,9.0,11698.84,98.74,98.16,99.46,98.26,98.3,98.26,119.0,,99.44,98.26,0.0,648693.22,0.0,108251.09,3
SMAL,2022-08-05,Аптеки36и6,APTK,2.0,38.05,12.82,12.414,12.82,,12.214,12.414,3.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-05,Аптеки36и6,APTK,1045.0,1897294.94,12.232,12.17,12.32,12.184,12.214,12.184,155330.0,12.214,12.214,12.184,1897294.94,1897294.94,1897294.94,0.0,3
TQBR,2022-08-05,ИНАРКТИКА,AQUA,1214.0,11719626.5,522.5,510.0,525.0,524.5,517.5,524.5,22645.0,517.5,517.5,524.5,11719626.5,11719626.5,11719626.5,0.0,3
TQBR,2022-08-05,Арсагера,ARSA,43.0,124093.0,5.83,5.61,5.9,5.85,5.8,5.85,21400.0,,5.8,5.85,0.0,517543.0,0.0,0.0,3
TQBR,2022-08-05,АстрЭнСб,ASSB,31.0,103593.5,0.71,0.6835,0.711,0.689,0.7,0.687,148000.0,,0.6985,0.689,0.0,507801.5,0.0,0.0,3
TQBR,2022-08-05,Авангрд-ао,AVAN,18.0,44330.0,840.0,830.0,845.0,835.0,835.0,835.0,53.0,,845.0,835.0,0.0,500670.0,0.0,0.0,3
TQBR,2022-08-05,Башнефт ао,BANE,571.0,4363934.5,983.5,955.5,983.5,968.0,965.5,968.0,4519.0,965.5,965.5,968.0,4363934.5,4363934.5,4363934.5,0.0,3
TQBR,2022-08-05,Башнефт ап,BANEP,3310.0,30728750.5,651.5,622.0,651.5,634.0,633.0,634.0,48544.0,633.0,633.0,634.0,30728750.5,30728750.5,30728750.5,0.0,3
TQTF,2022-08-05,BCSB ETF,BCSB,143.0,86195.02,10.338,10.216,10.364,10.3,10.32,10.3,8352.0,,10.204,10.3,0.0,615565.81,0.0,1295098.62,3
TQBR,2022-08-05,Белуга ао,BELU,2978.0,42949171.0,2486.0,2372.0,2511.0,2430.0,2429.0,2430.0,17679.0,2429.0,2429.0,2430.0,42949171.0,42949171.0,42949171.0,0.0,3
TQBR,2022-08-05,БашИнСв ап,BISVP,52.0,245699.0,7.24,7.17,7.26,7.23,7.21,7.23,34100.0,,7.2,7.23,0.0,508693.0,0.0,0.0,3
TQBR,2022-08-05,Белон ао,BLNG,291.0,876072.5,8.92,8.53,9.22,8.675,8.75,8.68,100100.0,8.75,8.75,8.675,876072.5,876072.5,876072.5,0.0,3
TQBR,2022-08-05,БурЗолото,BRZL,39.0,54513.0,760.0,740.0,760.0,746.0,747.0,746.0,73.0,,767.0,746.0,0.0,537009.0,0.0,0.0,3
SMAL,2022-08-05,БСП ао,BSPB,2.0,399.54,99.89,99.87,99.89,,86.12,99.87,4.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-05,БСП ао,BSPB,1620.0,12988215.7,86.0,85.71,86.59,86.12,86.12,86.12,150810.0,86.12,86.12,86.12,12988215.7,12988215.7,12988215.7,0.0,3
TQBR,2022-08-05,БСП ап,BSPBP,81.0,354905.0,13.2,12.8,13.4,13.0,13.15,13.1,27000.0,,13.15,13.0,0.0,500475.0,0.0,0.0,3
TQBR,2022-08-05,МКБ ао,CBOM,8491.0,391628187.6,4.981,4.801,5.074,4.992,4.961,4.992,78938600.0,4.961,4.961,4.992,391628187.6,391628187.6,391628187.6,0.0,3
TQBR,2022-08-05,РН-ЗапСиб,CHGZ,56.0,125654.0,38.2,37.2,38.4,37.8,37.8,37.8,3330.0,,38.0,37.8,0.0,503354.0,0.0,0.0,3
TQBR,2022-08-05,ЧКПЗ ао,CHKZ,22.0,174680.0,5640.0,5300.0,5660.0,5300.0,5460.0,5300.0,32.0,,5500.0,5300.0,0.0,505180.0,0.0,0.0,3
TQBR,2022-08-05,СевСт-ао,CHMF,23342.0,462376211.8,704.0,680.0,718.8,680.0,692.6,680.0,667556.0,692.6,692.6,680.0,462376211.8,462376211.8,462376211.8,0.0,3
TQBR,2022-08-05,ЧМК ао,CHMK,858.0,11044835.0,3355.0,3350.0,3890.0,3395.0,3570.0,3395.0,3093.0,3570.0,3570.0,3395.0,11044835.0,11044835.0,11044835.0,0.0,3
TQBR,2022-08-05,CIAN-адр,CIAN,7358.0,51511555.2,316.6,308.2,329.6,323.0,316.4,323.0,162815.0,316.4,316.4,323.0,51511555.2,51511555.2,51511555.2,0.0,3
TQBR,2022-08-05,Телеграф,CNTL,150.0,356820.0,9.16,8.98,9.16,9.02,9.04,9.02,39500.0,,9.06,9.02,0.0,508974.0,0.0,0.0,3
TQBR,2022-08-05,Телеграф-п,CNTLP,875.0,5073782.0,6.88,6.22,6.94,6.58,6.54,6.58,775400.0,6.54,6.54,6.58,5073782.0,5073782.0,5073782.0,0.0,3
