BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-11-01,АбрауДюрсо,ABRD,365.0,3126985.0,182.0,180.0,182.0,181.5,181.0,181.5,17260.0,181.0,181.0,181.5,3126985.0,3126985.0,3126985.0,0.0,3
SMAL,2022-11-01,Система ао,AFKS,2.0,25.98,12.98,12.98,13.0,,12.709,13.0,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-11-01,Система ао,AFKS,8589.0,213467336.9,12.8,12.545,12.837,12.8,12.709,12.77,16796200.0,12.705,12.705,12.8,197118598.8,197118598.8,197118598.8,0.0,3
SMAL,2022-11-01,Аэрофлот,AFLT,3.0,281.82,25.62,25.62,25.62,,25.9,25.62,11.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-11-01,Аэрофлот,AFLT,10874.0,169644655.4,25.5,25.38,26.3,26.04,25.9,26.08,6548690.0,25.84,25.84,26.04,129150507.4,129150507.4,129150507.4,0.0,3
TQBR,2022-11-01,AGRO-гдр,AGRO,2640.0,25656861.8,845.0,832.0,845.0,835.4,837.6,835.4,30630.0,837.6,837.6,835.4,25656861.8,25656861.8,25656861.8,0.0,3
TQTF,2022-11-01,AKGD ETF,AKGD,516.0,3778185.82,76.58,76.58,78.8,77.96,78.28,77.98,48246.0,78.32,78.32,77.96,3778185.82,3778185.82,3778185.82,20538233.45,3
TQTF,2022-11-01,ETF AKMB,AKMB,1255.0,8089925.72,1.191,1.1884,1.1984,1.1942,1.197,1.1938,6759380.0,1.1968,1.1968,1.1942,8089925.72,8089925.72,8089925.72,7778990.26,3
TQTF,2022-11-01,ETF AKME,AKME,415.0,847577.86,85.44,85.44,87.82,87.42,87.14,87.5,9743.0,87.0,87.0,87.42,847577.86,847577.86,847577.86,3238591.07,3
TQTF,2022-11-01,AKMM ETF,AKMM,62.0,101053511.53,102.25,102.18,102.25,102.2,102.2,102.2,988782.0,102.2,102.2,102.2,101053511.53,101053511.53,101053511.53,26846052.67,3
TQBR,2022-11-01,Акрон,AKRN,611.0,24920076.0,16118.0,15938.0,16186.0,16090.0,16026.0,16090.0,1555.0,16026.0,16026.0,16090.0,24920076.0,24920076.0,24920076.0,0.0,3
TQTF,2022-11-01,ETF AKSC,AKSC,43.0,14130.08,36.64,36.44,37.58,36.54,37.02,36.44,381.0,,34.62,36.54,0.0,533154.53,0.0,162832.29,3
TQTF,2022-11-01,AKVG ETF,AKVG,36.0,16947.0,34.56,34.54,36.26,35.26,35.2,35.26,478.0,,33.7,35.26,0.0,698415.56,0.0,206243.48,3
SMAL,2022-11-01,АЛРОСА ао,ALRS,11.0,1240.21,66.39,63.55,68.3,,66.04,64.13,19.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-11-01,АЛРОСА ао,ALRS,18861.0,378013993.9,66.19,65.55,66.32,66.17,66.04,66.31,5725270.0,66.0,66.0,66.17,338270843.8,338270843.8,338270843.8,0.0,3
TQBR,2022-11-01,АшинскийМЗ,AMEZ,422.0,3737819.5,26.685,26.475,26.95,26.58,26.565,26.58,140700.0,26.565,26.565,26.58,3737819.5,3737819.5,3737819.5,0.0,3
TQTF,2022-11-01,AMRB ETF,AMRB,104.0,2335240.3,102.9,95.3,104.9,104.5,99.1,104.5,23576.0,99.1,99.1,104.5,2335240.3,2335240.3,2335240.3,43352.33,3
TQTF,2022-11-01,AMRE ETF,AMRE,145.0,2276190.8,71.8,71.4,72.6,71.9,71.7,71.9,31760.0,71.7,71.7,71.9,2276190.8,2276190.8,2276190.8,587250.05,3
TQTF,2022-11-01,AMRH ETF,AMRH,27.0,35158.2,101.8,101.5,103.6,102.0,102.8,102.0,342.0,,102.0,102.0,0.0,611595.28,0.0,433447.72,3
TQBR,2022-11-01,Аптеки36и6,APTK,1340.0,1770950.58,12.4,12.23,12.4,12.288,12.308,12.282,143890.0,12.308,12.308,12.288,1770950.58,1770950.58,1770950.58,0.0,3
TQBR,2022-11-01,ИНАРКТИКА,AQUA,5559.0,59172724.5,613.0,600.5,626.5,602.0,613.0,602.0,96491.0,613.0,613.0,602.0,59172724.5,59172724.5,59172724.5,0.0,3
TQBR,2022-11-01,Арсагера,ARSA,252.0,930905.0,5.52,5.42,5.69,5.56,5.55,5.56,167800.0,5.55,5.55,5.56,930905.0,930905.0,930905.0,0.0,3
SMAL,2022-11-01,АстрЭнСб,ASSB,1.0,0.95,0.949,0.949,0.949,,0.804,0.949,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-11-01,АстрЭнСб,ASSB,160.0,589175.0,0.784,0.784,0.83,0.796,0.804,0.791,733000.0,0.804,0.804,0.796,589175.0,589175.0,589175.0,0.0,3
TQBR,2022-11-01,Авангрд-ао,AVAN,92.0,325115.0,950.0,925.0,955.0,935.0,940.0,935.0,346.0,,945.0,935.0,0.0,502530.0,0.0,0.0,3
TQBR,2022-11-01,Башнефт ао,BANE,518.0,6164922.0,926.0,920.0,928.0,924.0,924.5,924.0,6669.0,924.5,924.5,924.0,6164922.0,6164922.0,6164922.0,0.0,3
TQBR,2022-11-01,Башнефт ап,BANEP,1827.0,30434856.0,663.5,663.0,684.0,683.0,672.5,683.0,45248.0,672.5,672.5,683.0,30434856.0,30434856.0,30434856.0,0.0,3
TQTF,2022-11-01,BCSB ETF,BCSB,169.0,2018822.69,10.426,10.232,10.506,10.408,10.43,10.46,193572.0,10.43,10.43,10.408,2013397.6,2013397.6,2013397.6,440040.85,3
TQBR,2022-11-01,Белуга ао,BELU,2458.0,40950316.0,2820.0,2790.0,2850.0,2807.0,2817.0,2807.0,14535.0,2817.0,2817.0,2807.0,40950316.0,40950316.0,40950316.0,0.0,3
TQBR,2022-11-01,БашИнСв ап,BISVP,31.0,68866.0,7.55,7.33,7.56,7.37,7.4,7.37,9300.0,,7.6,7.37,0.0,502459.0,0.0,0.0,3
TQBR,2022-11-01,Белон ао,BLNG,916.0,7129768.0,9.02,9.02,9.935,9.375,9.505,9.375,750200.0,9.505,9.505,9.375,7129768.0,7129768.0,7129768.0,0.0,3
TQTF,2022-11-01,BOND ETF,BOND,36.0,569830.0,1033.2,1024.6,1033.2,1032.6,1032.4,1031.4,552.0,,1032.4,1032.6,0.0,508962.8,0.0,2031509.77,3
TQBR,2022-11-01,БурЗолото,BRZL,70.0,236975.0,810.0,785.0,810.0,805.0,801.0,805.0,296.0,,806.0,805.0,0.0,538615.0,0.0,0.0,3
TQBR,2022-11-01,БСП ао,BSPB,1685.0,14184338.2,96.57,96.5,97.55,96.68,96.83,96.68,146480.0,96.83,96.83,96.68,14184338.2,14184338.2,14184338.2,0.0,3
