BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-09-12,AMDRUB_TOM,AMDRUB_TOM,15.3475,15.105,15.3475,15.1975,69.0,723400.0,15.1975
CNGD,2022-09-12,BYN_TODTOM,BYNRUBTODTOM,0.013,0.013,0.013,0.013,3.0,1157651.23,
CETS,2022-09-12,BYNRUB_TOM,BYNRUB_TOM,23.9,23.68,23.915,23.725,567.0,222609915.0,23.7172
CETS,2022-09-12,CNYRUB_TOM,CNYRUB_TOM,8.723,8.7,8.76,8.713,29800.0,40428910382.0,8.7234
CNGD,2022-09-12,CNYRUB_TOM,CNYRUB_TOM,8.718,8.7,8.76,8.721,9586.0,6290033694.74,
CNGD,2022-09-12,CNY_TOMSPT,CNYRUB_TOM1D,0.001975,0.001975,0.001975,0.001975,2.0,8723055000.0,
CETS,2022-09-12,CNY_TOM1W,CNYRUB_TOM1W,0.0136,0.0136,0.0136,0.0136,1.0,13102020000.0,0.0136
CNGD,2022-09-12,CNY_TOM6M,CNYRUB_TOM6M,0.315,0.315,0.315,0.315,1.0,90360800.0,
CETS,2022-09-12,EUR_TODTOM,EUR000TODTOM,0.002,-0.0799,0.0149,0.0149,719.0,55888098970.0,-0.011
CNGD,2022-09-12,EUR_TODTOM,EUR000TODTOM,0.0,-0.035,0.0333,-0.0167,711.0,1393032194.09,
CETS,2022-09-12,EURRUB_TMS,EURRUB_TMS,60.01,59.0,61.99,60.9475,1474.0,27332584.11,61.3252
CNGD,2022-09-12,EURRUB_TMS,EURRUB_TMS,60.36,60.36,60.36,60.36,2.0,15.7,
CETS,2022-09-12,EURUSD_TOD,EURUSD000TOD,1.014,1.01201,1.02698,1.01265,123.0,459348013.15,1.01678
CNGD,2022-09-12,EURUSD_TOD,EURUSD000TOD,1.01127,1.00125,1.024,1.01386,1539.0,1246755384.57,
CETS,2022-09-12,EURUSD_TOM,EURUSD000TOM,1.01413,1.00884,1.0199,1.01011,6453.0,24912604272.68,1.01414
CNGD,2022-09-12,EURUSD_TOM,EURUSD000TOM,1.01127,1.00125,1.024,1.0135,1544.0,3697497568.17,
CETS,2022-09-12,EURUSDTDTM,EURUSDTODTOM,-0.0001,-0.000996,-2.8e-05,-0.0002,93.0,17032053921.45,-0.000208
CNGD,2022-09-12,EURUSDTDTM,EURUSDTODTOM,-2e-06,-0.0001,0.000441,0.000441,21.0,21271586670.26,
CETS,2022-09-12,EURRUB_TOD,EUR_RUB__TOD,61.1825,61.05,62.265,61.11,6672.0,15388942700.0,61.4074
CNGD,2022-09-12,EURRUB_TOD,EUR_RUB__TOD,61.375,60.11,61.9888,61.8095,6314.0,389032525.75,
CETS,2022-09-12,EURRUB_TOM,EUR_RUB__TOM,61.85,60.75,61.97,60.8,14237.0,40715535402.5,61.2581
CNGD,2022-09-12,EURRUB_TOM,EUR_RUB__TOM,61.8575,60.5732,64.9909,60.8,10507.0,16207861482.88,
CNGD,2022-09-12,GBP_TODTOM,GBPRUBTODTOM,0.0308,-0.0193,0.0342,0.0327,40.0,8136184.09,
CETS,2022-09-12,GBPRUB_TOD,GBPRUB_TOD,68.0025,68.0025,68.0025,68.0025,1.0,68002.5,68.0025
CNGD,2022-09-12,GBPRUB_TOD,GBPRUB_TOD,68.9351,68.0025,70.87,68.6826,585.0,94215961.47,
CETS,2022-09-12,GBPRUB_TOM,GBPRUB_TOM,71.4,69.3,71.4,69.845,139.0,50252737.5,69.9899
CNGD,2022-09-12,GBPRUB_TOM,GBPRUB_TOM,71.9675,68.0025,71.9675,70.9975,617.0,8101442.81,
CETS,2022-09-12,GLD_TODTOM,GLDRUBTODTOM,0.4547,0.4547,0.4547,0.4547,2.0,248989912.5,0.4547
CNGD,2022-09-12,GLD_TODTOM,GLDRUBTODTOM,0.7275,-0.4547,1.4551,1.4551,86.0,18885614.41,
CETS,2022-09-12,GLDRUB_TOM,GLDRUB_TOM,3389.0,3305.02,3389.0,3330.0,2199.0,417602294.17,3326.18
CETS,2022-09-12,GLD_TOM1W,GLDRUB_TOM1W,3.183,3.183,3.183,3.183,1.0,166129690.0,3.183
CETS,2022-09-12,HKDRUB_TOM,HKDRUB_TOM,7.858,7.7785,7.8869,7.7977,1349.0,274549860.6,7.8153
CNGD,2022-09-12,HKDRUB_TOM,HKDRUB_TOM,7.8579,7.7777,7.8897,7.7938,3417.0,47270263.11,
CNGD,2022-09-12,KZT_TODTOM,KZTRUBTODTOM,0.0053,0.0053,0.0062,0.0062,2.0,14128.76,
CNGD,2022-09-12,KZTRUB_TOD,KZTRUB_TOD,12.86,12.86,12.86,12.86,1.0,6057060.0,
CETS,2022-09-12,KZTRUB_TOM,KZTRUB_TOM,12.9175,12.77,13.0,12.82,562.0,321312419.5,12.8241
CNGD,2022-09-12,SLV_TODTOM,SLVRUBTODTOM,0.019,0.019,0.019,0.019,6.0,9020.0,
CETS,2022-09-12,SLVRUB_TOM,SLVRUB_TOM,44.53,43.0,44.53,43.8,876.0,12400685.0,43.62
CNGD,2022-09-12,TRY_TODTOM,TRYRUBTODTOM,0.001466,0.0,0.0018,0.001557,125.0,61633072.09,
CETS,2022-09-12,TRYRUB_TOD,TRYRUB_TOD,3.83,3.83,3.83,3.83,1.0,19150.0,3.83
CETS,2022-09-12,TRYRUB_TOM,TRYRUB_TOM,3.3647,3.33,3.369,3.341,272.0,85276943.0,3.3585
CNGD,2022-09-12,TRYRUB_TOM,TRYRUB_TOM,3.3704,3.3284,3.3704,3.3519,1361.0,3913527.34,
CETS,2022-09-12,USDRUB_TOD,USD000000TOD,61.0,60.075,61.0325,60.2275,12407.0,50005302607.5,60.4603
