BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-07-28,РЖД-19 обл,RU000A0JQ7Z2,34.0,1891391.2,98.7,99.69,99.69,99.69,3.66,99.49,8.18,98.7,1901.0,99.49,99.49,99.69,1891391.2,1891391.2,1891391.2,2024-07-08,671.0,8.3,,,7.85,39.14,,2022-07-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-28,РЖД-23 обл,RU000A0JQRD9,52.0,647366.0,99.1,99.88,99.14,99.12,1.51,99.14,8.41,99.88,653.0,99.14,99.14,99.12,647366.0,647366.0,647366.0,2025-01-16,837.0,8.41,,,7.85,39.14,,2022-07-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-28,ОткрФКББ03,RU000A0JRZ74,2.0,2246.7,74.89,74.89,74.89,74.89,0.0,74.89,10.25,74.89,3.0,,73.81,74.89,0.0,535831.5,0.0,2025-07-16,1084.0,10.25,,,0.01,0.05,,2022-07-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-28,ЗСД 03,RU000A0JS4J1,1.0,1075.1,107.51,107.51,107.51,107.51,43.13,107.51,8.85,107.51,1.0,,,107.51,0.0,0.0,0.0,2032-02-06,2287.0,8.85,,,9.84,49.07,,2022-07-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-28,МСП Банк 2,RU000A0JS603,13.0,1105447.0,99.95,99.95,99.95,99.95,28.77,99.95,7.7,99.95,1106.0,99.95,99.95,99.95,1105447.0,1105447.0,1105447.0,2022-08-11,14.0,7.7,,,6.25,31.16,,2022-07-28,1000.0,SUR,,,6.8953,,RUB,3
TQCB,2022-07-28,ЕАБР11,RU000A0JS934,3.0,25630.6,98.57,98.58,98.58,98.58,36.45,98.58,9.07,98.57,26.0,,97.98,98.58,0.0,2097826.1,0.0,2025-01-24,346.0,9.07,,,7.35,36.65,2023-07-28,2022-07-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-28,РЖД-32 обл,RU000A0JSGV0,1050.0,43023117.9,100.7,102.0,101.76,101.76,5.42,101.7,8.06,100.7,42308.0,101.69,101.69,101.76,43023117.9,43023117.9,43023117.9,2032-06-25,336.0,8.13,,,9.9,49.36,2023-07-07,2022-07-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-28,ФСК РС-22,RU000A0JSQ58,4.0,29098.9,100.03,100.9,100.9,100.9,0.25,100.34,8.83,100.03,29.0,,100.07,100.9,0.0,1434016.5,0.0,2027-07-21,681.0,9.16,,,9.15,45.62,2024-07-24,2022-07-28,1000.0,SUR,,-43.7401,,2022-08-03,RUB,3
TQCB,2022-07-28,ВЭБ.РФ 18,RU000A0JT403,7.0,6859.3,97.99,97.99,97.99,97.99,24.8,97.99,8.89,97.99,7.0,,93.47,97.99,0.0,501916.6,0.0,2032-09-17,727.0,8.89,,,7.67,38.24,2024-09-27,2022-07-28,1000.0,SUR,,8.8316,,2024-10-01,RUB,3
TQCB,2022-07-28,ВЭБ.РФ 19,RU000A0JT6B2,4.0,21770.1,98.03,99.0,98.03,98.03,22.95,98.96,8.94,98.99,22.0,,96.78,98.03,0.0,540038.7,0.0,2032-09-23,577.0,8.31,,,7.48,37.3,2024-04-04,2022-07-28,1000.0,SUR,,8.8715,,2024-04-08,RUB,3
TQCB,2022-07-28,Роснефть04,RU000A0JT940,33.0,565823.3,99.87,100.0,100.0,100.0,21.86,99.97,7.96,99.87,566.0,99.97,99.97,100.0,565823.3,565823.3,565823.3,2022-10-17,81.0,8.11,,,7.9,39.39,,2022-07-28,1000.0,SUR,,,7.6317,,RUB,3
TQCB,2022-07-28,Роснефть05,RU000A0JT965,72.0,1699653.6,99.95,100.0,99.99,99.99,21.86,99.98,8.01,99.98,1700.0,99.98,99.98,99.99,1699653.6,1699653.6,1699653.6,2022-10-17,81.0,8.06,,,7.9,39.39,,2022-07-28,1000.0,SUR,,,7.6765,,RUB,3
TQCB,2022-07-28,МЕТАЛИНВ 3,RU000A0JTLL9,1.0,2000.0,100.0,100.0,100.0,100.0,37.94,100.0,7.8,100.0,2.0,,98.3,100.0,0.0,50016502.0,0.0,2023-01-27,176.0,7.8,,,7.65,38.15,,2022-07-28,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-28,Башнефть06,RU000A0JTM28,23.0,225687.5,99.8,99.89,99.89,99.89,37.34,99.86,8.08,99.85,226.0,,99.72,99.89,0.0,3239850.4,0.0,2023-01-31,180.0,8.14,,,7.7,38.39,,2022-07-28,1000.0,SUR,,,,,RUB,3
