BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-07-28,АбрауДюрсо,ABRD,204.0,1864545.0,173.5,172.5,174.0,173.0,173.5,173.0,10760.0,173.5,173.5,173.0,1864545.0,1864545.0,1864545.0,0.0,3
SMAL,2022-07-28,Система ао,AFKS,4.0,57.7,14.995,13.844,14.995,,13.914,13.844,4.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-28,Система ао,AFKS,9883.0,192901836.0,14.05,13.751,14.242,13.91,13.914,13.91,13864200.0,13.914,13.914,13.91,192901836.0,192901836.0,192901836.0,0.0,3
SMAL,2022-07-28,Аэрофлот,AFLT,10.0,588.98,27.9,27.4,28.38,,27.54,27.62,21.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-28,Аэрофлот,AFLT,14631.0,305845815.2,27.94,27.1,28.18,27.7,27.54,27.7,11107850.0,27.54,27.54,27.7,305845815.2,305845815.2,305845815.2,0.0,3
TQBR,2022-07-28,AGRO-гдр,AGRO,2172.0,22354375.6,821.0,818.0,834.8,831.0,825.4,831.0,27086.0,825.4,825.4,831.0,22354375.6,22354375.6,22354375.6,0.0,3
TQTF,2022-07-28,AKGD ETF,AKGD,525.0,27396074.89,79.4,78.37,82.42,81.21,82.3,81.05,332833.0,82.31,82.31,81.21,27396074.89,27396074.89,27396074.89,9312011.98,3
TQTF,2022-07-28,ETF AKMB,AKMB,5212.0,1981295.16,1.1667,1.1605,1.1739,1.1667,1.1613,1.1679,1697915.0,1.1669,1.1669,1.1667,1981295.16,1981295.16,1981295.16,7258739.73,3
TQTF,2022-07-28,ETF AKME,AKME,241.0,707134.3,81.8,80.18,84.84,81.34,81.52,81.34,8718.0,81.12,81.12,81.34,707134.3,707134.3,707134.3,3171925.1,3
TQTF,2022-07-28,AKMM ETF,AKMM,69.0,19141974.06,105.3,100.34,105.3,100.36,100.37,100.37,190715.0,100.37,100.37,100.36,19141974.06,19141974.06,19141974.06,14723422.97,3
TQBR,2022-07-28,Акрон,AKRN,1026.0,29153110.0,16932.0,16500.0,16978.0,16664.0,16698.0,16664.0,1746.0,16698.0,16698.0,16664.0,29153110.0,29153110.0,29153110.0,0.0,3
TQTF,2022-07-28,ETF AKSC,AKSC,48.0,7128.82,40.0,38.18,40.08,39.42,39.02,39.42,183.0,,36.2,39.42,0.0,560571.38,0.0,57671.31,3
TQTD,2022-07-28,AKVG ETF,AKVG,2.0,19.39,0.647,0.646,0.647,0.667,0.654,0.646,30.0,,35.26,0.667,0.0,532613.61,0.0,671.71,3
TQTF,2022-07-28,AKVG ETF,AKVG,42.0,13474.28,39.24,39.24,41.94,40.18,39.36,40.22,339.0,,35.26,40.18,0.0,532613.61,0.0,40450.38,3
SMAL,2022-07-28,АЛРОСА ао,ALRS,10.0,966.65,68.0,63.5,68.0,,64.28,64.77,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-28,АЛРОСА ао,ALRS,21152.0,350439548.9,64.84,63.2,65.09,65.0,64.28,65.0,5451960.0,64.28,64.28,65.0,350439548.9,350439548.9,350439548.9,0.0,3
TQBR,2022-07-28,АшинскийМЗ,AMEZ,689.0,5542413.0,23.75,22.635,23.75,23.18,23.23,23.18,238600.0,23.23,23.23,23.18,5542413.0,5542413.0,5542413.0,0.0,3
TQTF,2022-07-28,AMRE ETF,AMRE,132.0,143687.8,70.2,70.2,72.6,71.1,71.1,71.1,2022.0,,70.6,71.1,0.0,500051.5,0.0,360200.72,3
TQTF,2022-07-28,AMRH ETF,AMRH,9.0,1583.56,99.5,95.62,102.0,99.48,98.98,99.48,16.0,99.52,99.5,99.48,1287007.34,575300.56,1287007.34,113427.11,3
TQBR,2022-07-28,Аптеки36и6,APTK,895.0,900983.0,12.32,12.22,12.358,12.25,12.286,12.248,73340.0,12.286,12.286,12.25,900983.0,900983.0,900983.0,0.0,3
TQBR,2022-07-28,ИНАРКТИКА,AQUA,968.0,8499255.5,534.0,525.5,541.5,531.5,533.0,531.5,15952.0,533.0,533.0,531.5,8499255.5,8499255.5,8499255.5,0.0,3
TQBR,2022-07-28,Арсагера,ARSA,19.0,572112.0,5.66,5.65,5.8,5.75,5.75,5.75,99500.0,5.75,5.75,5.75,572112.0,572112.0,572112.0,0.0,3
SMAL,2022-07-28,АстрЭнСб,ASSB,1.0,27.0,0.9,0.9,0.9,,0.71,0.9,30.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-28,АстрЭнСб,ASSB,2.0,1414.0,0.7035,0.7035,0.7105,0.7105,0.71,0.7105,2000.0,,0.692,0.7105,0.0,500161.5,0.0,0.0,3
