BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-10-05,AMDRUB_TOM,AMDRUB_TOM,14.3825,14.3825,15.1175,14.93,59.0,1107671.5,14.8481
CNGD,2022-10-05,BYN_TODTOM,BYNRUBTODTOM,0.013,0.013,0.013,0.013,4.0,1966936.82,
CETS,2022-10-05,BYNRUB_TOM,BYNRUB_TOM,23.7325,23.58,24.98,24.69,430.0,92264967.5,24.0336
CNGD,2022-10-05,BYNRUB_TOM,BYNRUB_TOM,23.5,23.5,23.5,23.5,1.0,270250000.0,
CETS,2022-10-05,CNYRUB_TOM,CNYRUB_TOM,8.199,8.149,8.589,8.575,49618.0,58410353790.0,8.3887
CNGD,2022-10-05,CNYRUB_TOM,CNYRUB_TOM,8.199,8.141,8.589,8.58,10062.0,6080606606.89,
CETS,2022-10-05,EUR_TODTOM,EUR000TODTOM,0.0495,-0.09,0.0495,-0.0888,725.0,33152779530.0,-0.0365
CNGD,2022-10-05,EUR_TODTOM,EUR000TODTOM,0.0,-0.09,0.0386,0.0255,684.0,4733910369.7,
CETS,2022-10-05,EURRUB_TMS,EURRUB_TMS,55.01,55.0025,59.2975,58.69,2180.0,31964110.34,58.065
CETS,2022-10-05,EURUSD_TOD,EURUSD000TOD,0.97842,0.96514,0.98347,0.96514,578.0,1763098355.32,0.97802
CNGD,2022-10-05,EURUSD_TOD,EURUSD000TOD,0.98475,0.96557,0.98822,0.98757,873.0,7577818.78,
CETS,2022-10-05,EURUSD_TOM,EURUSD000TOM,0.96879,0.95551,0.98999,0.9695,2600.0,13601363979.15,0.97465
CNGD,2022-10-05,EURUSD_TOM,EURUSD000TOM,0.98475,0.965,0.98822,0.965,883.0,3186805553.23,
CETS,2022-10-05,EURUSDTDTM,EURUSDTODTOM,0.0004,-0.001174,0.0012,-0.001174,110.0,10782258950.01,0.000374
CNGD,2022-10-05,EURUSDTDTM,EURUSDTODTOM,-0.001173,-0.001173,0.000654,0.000196,22.0,33859829.21,
CETS,2022-10-05,EURRUB_TOD,EUR_RUB__TOD,56.515,55.7,59.145,58.92,6001.0,14268064822.5,57.9708
CNGD,2022-10-05,EURRUB_TOD,EUR_RUB__TOD,57.6458,56.4,59.0244,59.0143,5501.0,14871498728.12,
CETS,2022-10-05,EURRUB_TOM,EUR_RUB__TOM,56.11,55.97,59.1275,58.4,21952.0,54388605612.5,58.0201
CNGD,2022-10-05,EURRUB_TOM,EUR_RUB__TOM,54.625,54.625,59.125,58.36,10982.0,1252362908.71,
CETS,2022-10-05,GLD_TODTOM,GLDRUBTODTOM,0.5403,0.4502,0.5403,0.4502,7.0,292557533.0,0.5069
CNGD,2022-10-05,GLD_TODTOM,GLDRUBTODTOM,0.6753,-0.4052,1.8009,1.4407,112.0,11606679.57,
CETS,2022-10-05,GLDRUB_TOM,GLDRUB_TOM,3290.0,3241.14,3319.98,3280.0,3079.0,345929298.21,3286.4
CETS,2022-10-05,GLD_TOM1W,GLDRUB_TOM1W,3.1516,3.1516,3.1516,3.1516,1.0,164490400.0,3.1516
CNGD,2022-10-05,HKD_TODTOM,HKDRUBTODTOM,-7e-05,-0.002012,-6.9e-05,-0.001812,620.0,536944320.58,
CETS,2022-10-05,HKDRUB_TOD,HKDRUB_TOD,8.0,8.0,8.0,8.0,1.0,200000.0,8.0
CETS,2022-10-05,HKDRUB_TOM,HKDRUB_TOM,7.5101,7.5,7.6597,7.6363,1832.0,306783046.8,7.5695
CNGD,2022-10-05,HKDRUB_TOM,HKDRUB_TOM,7.5799,7.4897,7.6594,7.636,3979.0,80349813.12,
CNGD,2022-10-05,KZT_TODTOM,KZTRUBTODTOM,-0.0062,-0.0062,-0.0062,-0.0062,1.0,2533920.0,
CETS,2022-10-05,KZTRUB_TOM,KZTRUB_TOM,12.675,12.4425,12.7975,12.765,683.0,251711710.75,12.6566
CNGD,2022-10-05,SLV_TODTOM,SLVRUBTODTOM,0.0095,0.0095,0.0095,0.0095,8.0,2359213.93,
CETS,2022-10-05,SLVRUB_TOM,SLVRUB_TOM,43.97,43.04,43.97,43.2,714.0,16853301.0,43.54
