BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-10-05,РЖД-19 обл,RU000A0JQ7Z2,17.0,329846.8,98.05,98.96,98.05,98.05,18.5,98.17,9.27,98.94,336.0,,98.12,98.05,0.0,539668.2,0.0,2024-07-08,601.0,9.19,,,7.85,39.14,,2022-10-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-05,РЖД-23 обл,RU000A0JQRD9,42.0,437463.9,97.0,98.98,97.1,97.1,16.35,97.21,9.49,98.98,450.0,,96.91,97.1,0.0,1833581.9,0.0,2025-01-16,767.0,9.44,,,7.85,39.14,,2022-10-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-05,ГлДорога 3,RU000A0JR4U9,1.0,822.5,94.0,94.0,94.0,94.0,54.75,94.0,107.0,94.0,1.0,,90.2,94.0,0.0,322708969.56,0.0,2028-10-30,33.0,107.0,,,6.9,60.21,2022-11-07,2022-10-05,875.0,SUR,,,,,RUB,3
TQCB,2022-10-05,ВЭБ.РФ 21,RU000A0JS4Z7,1.0,8160.0,102.0,102.0,102.0,102.0,10.84,102.0,5.88,102.0,8.0,100.22,100.27,102.0,706577.0,548500.5,706577.0,2032-02-17,146.0,5.88,,,10.99,54.8,2023-02-28,2022-10-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-05,РЖД-32 обл,RU000A0JSGV0,26.0,7225376.3,100.58,100.94,100.92,100.9,24.14,100.81,8.76,100.94,7167.0,100.81,100.81,100.9,7225376.3,7225376.3,7225376.3,2032-06-25,266.0,8.91,,,9.9,49.36,2023-07-07,2022-10-05,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-05,ФСК РС-22,RU000A0JSQ58,3.0,54971.0,99.7,100.01,100.0,100.0,17.55,99.95,9.34,99.7,55.0,99.62,99.61,100.0,23751288.8,23590300.7,23751288.8,2027-07-21,612.0,9.38,,,9.15,45.62,2024-07-24,2022-10-05,1000.0,SUR,,9.2348,,2024-07-31,RUB,3
TQCB,2022-10-05,ВЭБ.РФ 18,RU000A0JT403,3.0,12541.9,95.01,96.6,95.01,95.01,1.05,96.48,10.8,96.59,13.0,,95.67,95.01,0.0,504176.1,0.0,2032-09-17,683.0,9.9,,,7.67,38.24,2024-09-27,2022-10-05,1000.0,SUR,,10.7315,,2024-10-01,RUB,3
TQCB,2022-10-05,ВЭБ.РФ 19,RU000A0JT6B2,2.0,4930.0,97.0,99.0,97.0,98.6,37.09,98.6,9.92,99.0,5.0,,95.91,98.6,0.0,7421501.9,0.0,2032-09-23,508.0,8.68,,,7.48,37.3,2024-04-04,2022-10-05,1000.0,SUR,,12.8297,,2024-04-08,RUB,3
TQCB,2022-10-05,РСХБ 17,RU000A0JT7M7,23.0,2319773.5,99.99,100.3,99.99,99.99,25.32,99.99,6.01,100.11,2320.0,99.99,99.99,99.99,2319773.5,2319773.5,2319773.5,2022-10-11,6.0,6.01,,,5.25,26.18,,2022-10-05,1000.0,SUR,,,4.865,,RUB,3
TQCB,2022-10-05,РСХБ 18,RU000A0JT874,2.0,6999.4,99.99,100.0,99.99,99.99,28.84,99.99,6.59,100.0,7.0,,99.99,99.99,0.0,1123875.8,0.0,2022-10-13,8.0,6.59,,,6.05,30.17,,2022-10-05,1000.0,SUR,,,5.5872,,RUB,3
