BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-08-11,РЖД-19 обл,RU000A0JQ7Z2,20.0,304170.1,99.68,101.0,101.0,101.0,6.67,99.73,7.41,99.69,305.0,,99.69,101.0,0.0,676922.5,0.0,2024-07-08,657.0,8.16,,,7.85,39.14,,2022-08-11,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-11,ДОМ.РФ14об,RU000A0JQAL8,1.0,2562500.0,102.5,102.5,102.5,102.5,39.78,102.5,6.63,102.5,2500.0,,102.51,102.5,0.0,12911300.5,0.0,2023-05-15,96.0,6.63,,,16.5,83.18,2022-11-15,2022-08-11,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-11,ДОМ.РФ15об,RU000A0JQAM6,1.0,3270000.0,109.0,109.0,109.0,109.0,81.64,109.0,-49.05,109.0,3000.0,108.99,109.0,109.0,16412956.0,16389805.0,16412956.0,2028-09-15,35.0,-49.05,,,20.0,100.82,2022-09-15,2022-08-11,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-11,РЖД-23 обл,RU000A0JQRD9,65.0,2118408.0,98.85,99.11,99.0,99.05,4.52,98.9,8.48,99.09,2142.0,98.9,98.9,99.05,2118408.0,2118408.0,2118408.0,2025-01-16,823.0,8.53,,,7.85,39.14,,2022-08-11,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-11,ОткрФКББ03,RU000A0JRZ74,1.0,776.0,77.6,77.6,77.6,77.6,0.01,77.6,9.06,77.6,1.0,,74.24,77.6,0.0,653326.7,0.0,2025-07-16,1070.0,9.06,,,0.01,0.05,,2022-08-11,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-11,ВЭБ.РФ 21,RU000A0JS4Z7,2.0,10489.0,104.89,104.89,104.89,104.89,49.08,104.89,1.98,104.89,10.0,,102.41,104.89,0.0,518179.5,0.0,2032-02-17,192.0,1.98,,,10.99,54.8,2023-02-28,2022-08-11,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-11,РЖД-32 обл,RU000A0JSGV0,30.0,142862.9,101.29,101.51,101.31,101.31,9.22,101.32,8.52,101.32,141.0,,101.47,101.31,0.0,615942.6,0.0,2032-06-25,321.0,8.5,,,9.9,49.36,2023-07-07,2022-08-11,1000.0,SUR,,,,,RUB,3
TQCB,2022-08-11,ФСК РС-22,RU000A0JSQ58,1.0,1033.4,103.34,103.34,103.34,103.34,3.76,103.34,7.41,103.34,1.0,100.19,100.2,103.34,644216.3,568144.7,644216.3,2027-07-21,668.0,7.41,,,9.15,45.62,2024-07-24,2022-08-11,1000.0,SUR,,7.3325,,2024-07-31,RUB,3
TQCB,2022-08-11,ВЭБ.РФ 19,RU000A0JT6B2,1.0,981.5,98.15,98.15,98.15,98.15,25.82,98.15,8.89,98.15,1.0,,96.89,98.15,0.0,581368.2,0.0,2032-09-23,563.0,8.89,,,7.48,37.3,2024-04-04,2022-08-11,1000.0,SUR,,8.8162,,2024-04-08,RUB,3
TQCB,2022-08-11,ГПБ 12,RU000A0JT6J5,1.0,10150.0,101.5,101.5,101.5,101.5,25.96,101.5,-2.32,101.5,10.0,,99.01,101.5,0.0,529701.3,0.0,2022-10-06,56.0,-2.32,,,7.52,37.5,,2022-08-11,1000.0,SUR,,,-2.2975,,RUB,3
TQCB,2022-08-11,РСХБ 17,RU000A0JT7M7,5.0,405960.0,99.5,99.5,99.5,99.5,17.4,99.5,8.47,99.5,408.0,99.5,99.5,99.5,506455.0,506455.0,506455.0,2022-10-11,61.0,8.47,,,5.25,26.18,,2022-08-11,1000.0,SUR,,,8.0546,,RUB,3
TQCB,2022-08-11,РСХБ 18,RU000A0JT874,2.0,1211257.6,99.61,99.61,99.61,99.61,19.72,99.61,8.5,99.61,1216.0,99.62,99.63,99.61,1364846.7,1288162.4,1364846.7,2022-10-13,63.0,8.5,,,6.05,30.17,,2022-08-11,1000.0,SUR,,,8.0861,,RUB,3
TQCB,2022-08-11,Роснефть04,RU000A0JT940,15.0,48024.3,99.95,100.33,100.0,100.0,24.89,100.05,7.95,100.33,48.0,,100.04,100.0,0.0,504225.3,0.0,2022-10-17,67.0,7.66,,,7.9,39.39,,2022-08-11,1000.0,SUR,,,7.5888,,RUB,3
