BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-10-20,АбрауДюрсо,ABRD,1333.0,15013960.0,177.0,174.0,186.0,180.0,180.5,180.0,83180.0,180.5,180.5,180.0,15013960.0,15013960.0,15013960.0,0.0,3
SMAL,2022-10-20,Система ао,AFKS,10.0,1562.87,11.204,10.78,12.194,,11.616,12.194,141.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-20,Система ао,AFKS,13442.0,258344293.9,11.475,11.45,11.79,11.753,11.616,11.653,22240100.0,11.611,11.611,11.753,236980246.2,236980246.2,236980246.2,0.0,3
SMAL,2022-10-20,Аэрофлот,AFLT,5.0,231.0,27.1,24.94,27.1,,23.9,24.96,9.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-20,Аэрофлот,AFLT,7904.0,98397307.2,23.96,23.62,24.16,23.84,23.9,23.84,4117150.0,23.9,23.9,23.84,76639507.6,76639507.6,76639507.6,0.0,3
TQBR,2022-10-20,AGRO-гдр,AGRO,1428.0,12618988.0,801.0,795.2,805.6,798.6,799.6,798.6,15780.0,799.6,799.6,798.6,12618988.0,12618988.0,12618988.0,0.0,3
TQTF,2022-10-20,AKGD ETF,AKGD,402.0,374678.85,76.44,75.14,76.74,76.03,76.36,76.01,4927.0,,76.08,76.03,0.0,505015.64,0.0,25320295.22,3
TQTF,2022-10-20,ETF AKMB,AKMB,6308.0,7289935.1,1.1761,1.168,1.1879,1.1792,1.1734,1.1821,6215978.0,1.1728,1.1728,1.1792,7289935.1,7289935.1,7289935.1,7934358.46,3
TQTF,2022-10-20,ETF AKME,AKME,209.0,1429192.88,78.88,78.24,81.06,79.58,79.24,79.66,18129.0,78.84,78.84,79.58,1429192.88,1429192.88,1429192.88,3223771.54,3
TQTF,2022-10-20,AKMM ETF,AKMM,77.0,83091995.23,101.97,101.97,102.04,102.01,102.01,102.01,814557.0,102.01,102.01,102.01,83091995.23,83091995.23,83091995.23,20451280.99,3
TQTD,2022-10-20,AKQU ETF,AKQU,12.0,46070.43,81.35,81.19,84.58,82.34,81.25,82.34,567.0,5004.41,5004.41,82.34,2837500.82,2837500.82,2837500.82,16132.0,3
TQBR,2022-10-20,Акрон,AKRN,967.0,34911428.0,14620.0,14478.0,14874.0,14650.0,14632.0,14650.0,2386.0,14632.0,14632.0,14650.0,34911428.0,34911428.0,34911428.0,0.0,3
TQTF,2022-10-20,ETF AKSC,AKSC,21.0,5088.62,33.76,33.68,34.5,33.98,33.96,34.0,150.0,,34.14,33.98,0.0,548113.69,0.0,164706.52,3
TQTF,2022-10-20,AKVG ETF,AKVG,38.0,113429.78,35.28,34.62,35.42,35.38,35.26,35.1,3218.0,,33.46,35.38,0.0,549563.44,0.0,206537.7,3
SMAL,2022-10-20,АЛРОСА ао,ALRS,10.0,1533.58,70.0,64.02,70.0,,66.08,66.3,23.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-20,АЛРОСА ао,ALRS,27128.0,682645514.8,66.33,65.51,66.66,65.51,66.08,66.05,10330200.0,66.11,66.11,65.51,595712408.7,595712408.7,595712408.7,0.0,3
TQBR,2022-10-20,АшинскийМЗ,AMEZ,1857.0,29184654.5,25.595,25.315,26.6,25.735,26.0,25.735,1122400.0,26.0,26.0,25.735,29184654.5,29184654.5,29184654.5,0.0,3
TQTF,2022-10-20,AMRE ETF,AMRE,121.0,63039.9,68.2,66.6,68.2,67.7,67.7,67.9,931.0,,66.1,67.7,0.0,594627.5,0.0,433503.71,3
TQTF,2022-10-20,AMRH ETF,AMRH,12.0,35873.94,100.36,100.36,102.46,100.5,101.62,100.46,353.0,,101.76,100.5,0.0,503839.88,0.0,500355.56,3
TQBR,2022-10-20,Аптеки36и6,APTK,2546.0,12143945.64,11.67,11.526,12.18,11.764,11.888,11.764,1021590.0,11.888,11.888,11.764,12143945.64,12143945.64,12143945.64,0.0,3
TQBR,2022-10-20,ИНАРКТИКА,AQUA,1878.0,18777057.5,532.0,521.0,538.0,531.5,532.5,531.5,35277.0,532.5,532.5,531.5,18777057.5,18777057.5,18777057.5,0.0,3
TQBR,2022-10-20,Арсагера,ARSA,37.0,78146.0,5.05,5.0,5.16,5.1,5.11,5.1,15300.0,,5.05,5.1,0.0,528901.0,0.0,0.0,3
TQBR,2022-10-20,АстрЭнСб,ASSB,34.0,75940.5,0.695,0.688,0.708,0.6995,0.6965,0.6995,109000.0,,0.6985,0.6995,0.0,500104.5,0.0,0.0,3
TQBR,2022-10-20,Авангрд-ао,AVAN,54.0,149335.0,920.0,910.0,930.0,920.0,920.0,920.0,162.0,,925.0,920.0,0.0,500205.0,0.0,0.0,3
TQBR,2022-10-20,Башнефт ао,BANE,386.0,2396172.0,885.5,880.0,899.5,888.0,887.5,888.0,2700.0,887.5,887.5,888.0,2396172.0,2396172.0,2396172.0,0.0,3
