BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-10-20,РЖД-19 обл,RU000A0JQ7Z2,27.0,4105883.8,98.83,99.27,98.93,98.93,21.72,98.87,8.7,99.27,4153.0,98.87,98.87,98.93,4105883.8,4105883.8,4105883.8,2024-07-08,587.0,8.74,,,7.85,39.14,,2022-10-20,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-20,ДОМ.РФ14об,RU000A0JQAL8,1.0,95670.8,103.99,103.99,103.99,103.99,71.42,103.99,-31.65,103.99,92.0,,103.44,103.99,0.0,506846.7,0.0,2023-05-15,26.0,-31.65,,,16.5,83.18,2022-11-15,2022-10-20,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-20,РЖД-23 обл,RU000A0JQRD9,52.0,343879.3,98.38,99.14,98.5,98.5,19.57,98.53,8.77,99.14,349.0,,98.56,98.5,0.0,571656.0,0.0,2025-01-16,752.0,8.76,,,7.85,39.14,,2022-10-20,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-20,СЗКК 03,RU000A0JRU20,6.0,23820.3,99.5,99.5,99.5,99.5,4.92,99.5,19.27,99.5,30.0,,,99.5,0.0,0.0,0.0,2031-09-26,169.0,19.27,,,17.3,68.84,2023-04-07,2022-10-20,798.0,SUR,,,,,RUB,3
TQCB,2022-10-20,СЗКК 04,RU000A0JRU46,1.0,3970.05,99.5,99.5,99.5,99.5,4.92,99.5,19.27,99.5,5.0,,,99.5,0.0,0.0,0.0,2031-09-26,169.0,19.27,,,17.3,68.84,2023-04-07,2022-10-20,798.0,SUR,,,,,RUB,3
TQCB,2022-10-20,ОткрФКББ03,RU000A0JRZ74,1.0,770.5,77.05,77.05,77.05,77.05,0.03,77.05,10.01,77.05,1.0,,77.68,77.05,0.0,1559122.3,0.0,2025-07-16,1000.0,10.01,,,0.01,0.05,,2022-10-20,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-20,ЗСД 04,RU000A0JS4K9,4.0,9124.8,111.06,117.06,117.06,114.06,16.71,114.06,7.41,114.06,8.0,,,114.06,0.0,0.0,0.0,2032-02-06,2343.0,7.84,,,9.84,49.07,,2022-10-20,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-20,ВЭБ.РФ 21,RU000A0JS4Z7,4.0,45585.0,101.3,101.3,101.3,101.3,15.36,101.3,7.3,101.3,45.0,,102.2,101.3,0.0,674502.1,0.0,2032-02-17,131.0,7.3,,,10.99,54.8,2023-02-28,2022-10-20,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-20,РЖД-32 обл,RU000A0JSGV0,16.0,2258556.7,100.74,101.06,101.0,101.0,28.21,101.01,8.56,100.85,2236.0,101.01,101.01,101.0,2258556.7,2258556.7,2258556.7,2032-06-25,251.0,8.54,,,9.9,49.36,2023-07-07,2022-10-20,1000.0,SUR,,,,,RUB,3
TQCB,2022-10-20,ВЭБ.РФ 18,RU000A0JT403,5.0,10754.7,97.43,97.98,97.97,97.97,4.2,97.77,9.02,97.43,11.0,,,97.97,0.0,0.0,0.0,2032-09-17,668.0,9.14,,,7.67,38.24,2024-09-27,2022-10-20,1000.0,SUR,,8.9605,,2024-10-01,RUB,3
