BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-09-08,АбрауДюрсо,ABRD,539.0,8070485.0,193.0,190.0,195.5,193.0,192.5,193.0,41900.0,192.5,192.5,193.0,8070485.0,8070485.0,8070485.0,0.0,3
SMAL,2022-09-08,Система ао,AFKS,2.0,76.67,15.337,15.333,15.337,,14.795,15.333,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-08,Система ао,AFKS,11950.0,304731728.5,14.75,14.661,14.947,14.711,14.795,14.711,20596700.0,14.795,14.795,14.711,304731728.5,304731728.5,304731728.5,0.0,3
TQBR,2022-09-08,Аэрофлот,AFLT,11741.0,250643116.2,30.92,30.26,31.14,30.48,30.76,30.48,8150470.0,30.76,30.76,30.48,250643116.2,250643116.2,250643116.2,0.0,3
TQBR,2022-09-08,AGRO-гдр,AGRO,2739.0,34571290.0,908.8,892.0,919.2,905.0,903.8,905.0,38254.0,903.8,903.8,905.0,34571290.0,34571290.0,34571290.0,0.0,3
TQTF,2022-09-08,AKGD ETF,AKGD,670.0,14019291.67,78.45,77.28,79.37,78.83,79.1,78.9,177220.0,79.11,79.11,78.83,14019291.67,14019291.67,14019291.67,25353579.91,3
TQTF,2022-09-08,ETF AKMB,AKMB,6271.0,4511078.63,1.1915,1.1852,1.1997,1.1931,1.1912,1.1934,3794947.0,1.1887,1.1887,1.1931,4511078.63,4511078.63,4511078.63,7221482.56,3
TQTF,2022-09-08,ETF AKME,AKME,226.0,1835905.86,86.68,85.02,87.0,85.02,85.82,85.02,21412.0,85.74,85.74,85.02,1835905.86,1835905.86,1835905.86,3081536.57,3
TQTF,2022-09-08,AKMM ETF,AKMM,52.0,31952374.96,101.24,101.2,101.24,101.23,101.22,101.23,315671.0,101.22,101.22,101.23,31952374.96,31952374.96,31952374.96,10526303.1,3
TQTD,2022-09-08,AKQU ETF,AKQU,3.0,9771.33,86.25,86.25,88.34,88.34,86.47,88.34,113.0,5269.53,5258.37,88.34,3230222.12,2103347.89,3230222.12,27824.67,3
TQBR,2022-09-08,Акрон,AKRN,2703.0,72369190.0,17600.0,17210.0,18050.0,17656.0,17760.0,17656.0,4075.0,17760.0,17760.0,17656.0,72369190.0,72369190.0,72369190.0,0.0,3
TQTF,2022-09-08,ETF AKSC,AKSC,38.0,9519.12,38.24,36.8,38.24,37.42,37.26,37.52,254.0,,37.08,37.42,0.0,1006872.0,0.0,43787.46,3
TQTF,2022-09-08,AKVG ETF,AKVG,62.0,55693.46,37.3,36.6,40.66,38.06,37.88,38.06,1463.0,,39.06,38.06,0.0,518827.82,0.0,181401.97,3
SMAL,2022-09-08,АЛРОСА ао,ALRS,6.0,870.8,73.6,71.51,73.6,,72.31,71.88,12.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-08,АЛРОСА ао,ALRS,20415.0,360991142.9,73.78,71.3,73.86,71.51,72.31,71.51,4989840.0,72.35,72.35,71.51,360991142.9,360991142.9,360991142.9,0.0,3
TQBR,2022-09-08,АшинскийМЗ,AMEZ,14311.0,298152184.5,29.045,26.355,29.94,27.25,27.615,27.25,10796800.0,27.615,27.615,27.25,298152184.5,298152184.5,298152184.5,0.0,3
TQTF,2022-09-08,AMRE ETF,AMRE,179.0,137813.7,78.4,75.7,78.4,76.1,76.5,76.3,1802.0,,76.2,76.1,0.0,585142.5,0.0,513411.16,3
TQTF,2022-09-08,AMRH ETF,AMRH,12.0,17085.7,100.4,100.4,100.78,100.5,100.5,100.5,170.0,,100.08,100.5,0.0,1019789.02,0.0,242962.15,3
TQBR,2022-09-08,Аптеки36и6,APTK,5912.0,23887139.2,12.996,12.586,13.314,12.732,12.938,12.732,1846330.0,12.938,12.938,12.732,23887139.2,23887139.2,23887139.2,0.0,3
TQBR,2022-09-08,ИНАРКТИКА,AQUA,3566.0,41639011.5,629.5,615.0,658.5,637.5,639.0,637.5,65138.0,639.0,639.0,637.5,41639011.5,41639011.5,41639011.5,0.0,3
TQBR,2022-09-08,Арсагера,ARSA,67.0,563333.0,6.02,5.95,6.07,5.98,6.0,5.98,93900.0,6.0,6.0,5.98,563333.0,563333.0,563333.0,0.0,3
TQBR,2022-09-08,АстрЭнСб,ASSB,69.0,176495.0,0.7605,0.741,0.777,0.748,0.761,0.748,232000.0,,0.754,0.748,0.0,500020.5,0.0,0.0,3
TQBR,2022-09-08,Авангрд-ао,AVAN,13.0,18495.0,885.0,880.0,885.0,880.0,880.0,880.0,21.0,,880.0,880.0,0.0,503015.0,0.0,0.0,3
TQBR,2022-09-08,Башнефт ао,BANE,707.0,4731135.0,1073.0,1055.0,1073.0,1061.0,1060.5,1061.0,4461.0,1060.5,1060.5,1061.0,4731135.0,4731135.0,4731135.0,0.0,3
TQBR,2022-09-08,Башнефт ап,BANEP,1024.0,14703716.0,728.5,725.5,734.0,731.5,729.5,731.5,20158.0,729.5,729.5,731.5,14703716.0,14703716.0,14703716.0,0.0,3
TQTF,2022-09-08,BCSB ETF,BCSB,108.0,41651.8,10.348,10.248,10.348,10.262,10.266,10.258,4057.0,,10.268,10.262,0.0,500016.18,0.0,1227362.41,3
TQBR,2022-09-08,Белуга ао,BELU,3059.0,65241115.0,2937.0,2917.0,3015.0,2975.0,2983.0,2975.0,21872.0,2983.0,2983.0,2975.0,65241115.0,65241115.0,65241115.0,0.0,3
TQBR,2022-09-08,БашИнСв ап,BISVP,44.0,182268.0,7.58,7.53,7.7,7.62,7.56,7.62,24100.0,,7.6,7.62,0.0,502576.0,0.0,0.0,3
TQBR,2022-09-08,Белон ао,BLNG,270.0,1593199.5,10.85,10.675,11.25,10.86,10.95,10.86,145500.0,10.95,10.95,10.86,1593199.5,1593199.5,1593199.5,0.0,3
TQTF,2022-09-08,BOND ETF,BOND,31.0,715833.8,1010.6,1007.0,1010.6,1010.0,1009.6,1010.0,709.0,1009.6,1009.6,1010.0,715833.8,715833.8,715833.8,5203975.57,3
TQBR,2022-09-08,БурЗолото,BRZL,139.0,1012906.0,858.0,850.0,880.0,875.0,869.0,875.0,1166.0,869.0,869.0,875.0,1012906.0,1012906.0,1012906.0,0.0,3
TQBR,2022-09-08,БСП ао,BSPB,2321.0,19242499.7,95.34,94.01,95.73,94.25,94.64,94.25,203320.0,94.64,94.64,94.25,19242499.7,19242499.7,19242499.7,0.0,3
TQBR,2022-09-08,БСП ап,BSPBP,76.0,445180.0,14.65,14.55,15.9,14.95,15.25,14.95,29200.0,,15.2,14.95,0.0,501600.0,0.0,0.0,3
