BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-09-08,AMDRUB_TOM,AMDRUB_TOM,15.2975,15.1,15.2975,15.115,43.0,332299.75,15.1735
CNGD,2022-09-08,BYN_TODTOM,BYNRUBTODTOM,0.013,0.013,0.013,0.013,4.0,1121042.72,
CETS,2022-09-08,BYNRUB_TOM,BYNRUB_TOM,23.99,23.6775,24.0,23.7475,459.0,155920682.5,23.7431
CETS,2022-09-08,CNYRUB_TOD,CNY000000TOD,8.75,8.739,8.772,8.74,1550.0,3889219690.0,8.7517
CETS,2022-09-08,CNY_TODTOM,CNYRUBTODTOM,0.001974,0.0019,0.002,0.0019,658.0,226212492537.3,0.001949
CNGD,2022-09-08,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.0037,0.0048,0.004061,2754.0,14295898783.92,
CETS,2022-09-08,CNYRUB_TOM,CNYRUB_TOM,8.752,8.714,8.775,8.731,19674.0,33028345506.0,8.7353
CNGD,2022-09-08,CNYRUB_TOM,CNYRUB_TOM,8.755,8.714,8.775,8.737,8061.0,3876460499.59,
CETS,2022-09-08,CNY_TOM1W,CNYRUB_TOM1W,0.0137,0.0137,0.0137,0.0137,1.0,26249517000.0,0.0137
CETS,2022-09-08,CNY_TOM2W,CNYRUB_TOM2W,0.027,0.027,0.027,0.027,2.0,26289417000.0,0.027
CETS,2022-09-08,EUR_TODTOM,EUR000TODTOM,0.0121,-0.01,0.0121,0.0,670.0,49256085540.0,0.0071
CNGD,2022-09-08,EUR_TODTOM,EUR000TODTOM,0.0,-0.02,0.0331,-0.0166,682.0,1103619836.02,
CETS,2022-09-08,EURRUB_TMS,EURRUB_TMS,60.9875,60.35,61.2475,60.365,1196.0,21595894.57,60.6931
CNGD,2022-09-08,EURRUB_TMS,EURRUB_TMS,60.7,60.7,60.7,60.7,1.0,11.53,
CETS,2022-09-08,EURUSD_TOD,EURUSD000TOD,1.00995,0.9905,1.00995,1.00079,145.0,939931624.3,0.99605
CNGD,2022-09-08,EURUSD_TOD,EURUSD000TOD,0.9974,0.97765,0.9974,0.9974,1455.0,16794882.25,
CETS,2022-09-08,EURUSD_TOM,EURUSD000TOM,0.99711,0.99314,1.00269,0.995,4182.0,17625783979.08,0.9978
CNGD,2022-09-08,EURUSD_TOM,EURUSD000TOM,0.9974,0.97765,0.9974,0.9974,1455.0,16794882.25,
CETS,2022-09-08,EURUSDTDTM,EURUSDTODTOM,0.0,-0.000276,0.0,-5e-05,39.0,5226102309.32,-2.8e-05
CNGD,2022-09-08,EURUSDTDTM,EURUSDTODTOM,0.0,-1.5e-05,0.000435,0.000435,19.0,29474366272.7,
CETS,2022-09-08,EURRUB_TOD,EUR_RUB__TOD,60.8,60.55,61.0275,60.68,7043.0,17391542030.0,60.7096
CNGD,2022-09-08,EURRUB_TOD,EUR_RUB__TOD,60.39,59.7861,60.9939,60.66,5999.0,91657706.53,
CETS,2022-09-08,EURRUB_TOM,EUR_RUB__TOM,60.7825,60.32,61.05,60.375,14439.0,43393698172.5,60.6646
CNGD,2022-09-08,EURRUB_TOM,EUR_RUB__TOM,60.7,59.7861,61.06,60.4775,9097.0,167701546.66,
CNGD,2022-09-08,GBP_TODTOM,GBPRUBTODTOM,-0.015,-0.0195,0.0347,0.0347,40.0,18174916.66,
CETS,2022-09-08,GBPRUB_TOD,GBPRUB_TOD,68.2525,68.2525,68.2525,68.2525,1.0,273010.0,68.2525
CNGD,2022-09-08,GBPRUB_TOD,GBPRUB_TOD,74.336,73.6,74.336,73.6,564.0,4340533.72,
CETS,2022-09-08,GBPRUB_TOM,GBPRUB_TOM,71.275,71.0,72.19,71.0,91.0,43610710.0,71.493
CNGD,2022-09-08,GBPRUB_TOM,GBPRUB_TOM,72.85,71.0075,74.336,71.0075,694.0,5183031.72,
CETS,2022-09-08,GLD_TODTOM,GLDRUBTODTOM,0.451,0.451,0.451,0.451,2.0,82312427.5,0.451
CNGD,2022-09-08,GLD_TODTOM,GLDRUBTODTOM,0.7215,-0.4059,1.4431,1.4431,82.0,11392113.84,
CETS,2022-09-08,GLDRUB_TOM,GLDRUB_TOM,3313.99,3290.04,3330.05,3330.0,2052.0,363035204.93,3318.57
CNGD,2022-09-08,HKD_TODTOM,HKDRUBTODTOM,0.0,-0.002113,0.0043,0.003813,734.0,641780698.92,
CETS,2022-09-08,HKDRUB_TOD,HKDRUB_TOD,7.785,7.7849,7.785,7.7849,3.0,241334.1,7.785
CNGD,2022-09-08,HKDRUB_TOD,HKDRUB_TOD,7.88,7.88,7.88,7.88,1.0,788000.0,
