BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-15,АбрауДюрсо,ABRD,223.0,2002185.0,170.0,168.0,171.0,170.0,170.5,170.0,11760.0,170.5,170.5,170.0,2002185.0,2002185.0,2002185.0,0.0,3
SMAL,2022-06-15,Система ао,AFKS,4.0,209.39,13.484,11.56,13.484,,12.46,12.205,17.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-15,Система ао,AFKS,5861.0,151422458.1,12.499,12.362,12.522,12.461,12.46,12.461,12152700.0,12.46,12.46,12.461,151422458.1,151422458.1,151422458.1,0.0,3
SMAL,2022-06-15,Аэрофлот,AFLT,2.0,181.88,26.94,25.6,26.94,,26.06,25.6,7.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-15,Аэрофлот,AFLT,8604.0,128357415.6,25.94,25.86,26.28,25.94,26.06,25.94,4927080.0,26.06,26.06,25.94,128357415.6,128357415.6,128357415.6,0.0,3
TQBR,2022-06-15,AGRO-гдр,AGRO,7281.0,66650229.6,792.0,786.0,823.8,819.0,806.6,819.0,82625.0,806.6,806.6,819.0,66650229.6,66650229.6,66650229.6,0.0,3
TQTF,2022-06-15,AKGD ETF,AKGD,267.0,1197099.97,79.0,77.19,79.74,79.11,78.82,79.09,15175.0,78.89,78.89,79.11,1197099.97,1197099.97,1197099.97,4794356.89,3
TQTF,2022-06-15,ETF AKMB,AKMB,5568.0,15713576.81,1.1314,1.1299,1.1524,1.138,1.1433,1.1437,13756425.0,1.1423,1.1423,1.138,15713576.81,15713576.81,15713576.81,5768937.38,3
TQTF,2022-06-15,ETF AKME,AKME,197.0,1245337.68,87.0,86.3,88.0,87.32,87.42,87.3,14245.0,87.42,87.42,87.32,1245337.68,1245337.68,1245337.68,5379218.19,3
TQTD,2022-06-15,AKQU ETF,AKQU,25.0,162742.09,83.52,82.99,84.66,84.66,83.33,84.66,1953.0,4757.49,4757.49,84.66,9291368.99,9291368.99,9291368.99,24241.85,3
TQBR,2022-06-15,Акрон,AKRN,2500.0,95055538.0,13500.0,13402.0,13950.0,13810.0,13728.0,13810.0,6924.0,13728.0,13728.0,13810.0,95055538.0,95055538.0,95055538.0,0.0,3
TQTD,2022-06-15,ETF AKSC,AKSC,1.0,2087.36,0.593,0.593,0.593,0.593,0.593,0.593,3520.0,,38.98,0.593,0.0,500172.83,0.0,745.95,3
