BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CNGD,2022-06-15,BYN_TODTOM,BYNRUBTODTOM,0.0123,0.0123,0.0123,0.0123,2.0,22330.38,
CETS,2022-06-15,BYNRUB_TOD,BYNRUB_TOD,22.4725,22.465,22.4725,22.465,2.0,2134325.0,22.4666
CETS,2022-06-15,BYNRUB_TOM,BYNRUB_TOM,22.4725,22.15,22.59,22.5875,79.0,38028865.0,22.4492
CETS,2022-06-15,CNYRUB_TOD,CNY000000TOD,8.5686,8.4101,8.63,8.5809,3239.0,5930766625.7,8.5308
CETS,2022-06-15,CNY_TODTOM,CNYRUBTODTOM,0.002301,0.00209,0.003278,0.002091,281.0,95840636144.9,0.002318
CNGD,2022-06-15,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.0034,0.0047,0.004461,1571.0,2045782789.08,
CETS,2022-06-15,CNYRUB_TOM,CNYRUB_TOM,8.5211,8.4657,8.67,8.62,19561.0,22629021313.2,8.5526
CNGD,2022-06-15,CNYRUB_TOM,CNYRUB_TOM,8.6076,8.4926,8.67,8.6297,8311.0,143319553.94,
CETS,2022-06-15,CNY_TOM1W,CNYRUB_TOM1W,0.015938,0.015938,0.015938,0.015938,1.0,2146551000.0,0.015938
CETS,2022-06-15,EUR_TODTOM,EUR000TODTOM,0.0196,0.0146,0.0199,0.0156,923.0,22480672240.0,0.017
CNGD,2022-06-15,EUR_TODTOM,EUR000TODTOM,0.0,-0.0186,0.0969,0.0186,1070.0,18114177534.48,
CETS,2022-06-15,EURRUB_TMS,EURRUB_TMS,58.0025,58.0025,60.0,59.6275,2242.0,18547271.01,59.4378
CETS,2022-06-15,EURUSD_TOD,EURUSD000TOD,1.04739,1.04,1.04739,1.04107,373.0,800085524.21,1.04285
CNGD,2022-06-15,EURUSD_TOD,EURUSD000TOD,1.05204,1.03121,1.05402,1.04358,2214.0,41651402.77,
CETS,2022-06-15,EURUSD_TOM,EURUSD000TOM,1.04212,1.04,1.04948,1.047,5975.0,21485292267.51,1.04389
CNGD,2022-06-15,EURUSD_TOM,EURUSD000TOM,1.05204,1.03121,1.05402,1.04319,2220.0,13161079102.75,
CETS,2022-06-15,EURUSDTDTM,EURUSDTODTOM,-0.0001,-0.0001,4.3e-05,3e-05,78.0,38275002291.5,-2.6e-05
CNGD,2022-06-15,EURUSDTDTM,EURUSDTODTOM,0.000499,-0.000328,0.000499,0.000128,32.0,2068765.78,
CETS,2022-06-15,EURRUB_TOD,EUR_RUB__TOD,59.175,58.79,59.9975,59.195,8789.0,28102682015.0,59.0771
CNGD,2022-06-15,EURRUB_TOD,EUR_RUB__TOD,58.6305,57.4695,59.7895,59.7441,10183.0,3499813619.61,
CETS,2022-06-15,EURRUB_TOM,EUR_RUB__TOM,59.69,58.7925,59.8575,59.795,15742.0,38877262002.5,59.1827
CNGD,2022-06-15,EURRUB_TOM,EUR_RUB__TOM,58.6305,57.4695,60.585,59.5625,20129.0,2406552638.47,
CETS,2022-06-15,GBP_TODTOM,GBPRUBTODTOM,-0.015,-0.015,-0.015,-0.015,1.0,6952100.0,-0.015
CNGD,2022-06-15,GBP_TODTOM,GBPRUBTODTOM,-0.0229,-0.0229,0.0362,0.0362,62.0,20065601.26,
CETS,2022-06-15,GBPRUB_TOD,GBPRUB_TOD,70.5,66.0075,70.9975,69.9,32.0,4441305.0,69.3954
CNGD,2022-06-15,GBPRUB_TOD,GBPRUB_TOD,70.7,69.9,70.7,70.599,700.0,15468943.46,
CETS,2022-06-15,GBPRUB_TOM,GBPRUB_TOM,69.8775,68.9975,71.0,71.0,384.0,123569312.5,70.2498
CNGD,2022-06-15,GBPRUB_TOM,GBPRUB_TOM,70.7,65.7925,77.0,71.6025,1636.0,29073486.43,
CNGD,2022-06-15,GBPUSDTDTM,GBPUSDTODTOM,0.000168,0.000168,0.000168,0.000168,1.0,139.88,
CETS,2022-06-15,GLD_TODTOM,GLDRUBTODTOM,0.6308,0.6308,0.6308,0.6308,1.0,19740150.6,0.6308
CNGD,2022-06-15,GLD_TODTOM,GLDRUBTODTOM,1.7123,1.7123,1.7123,1.7123,43.0,5022228.73,
CETS,2022-06-15,GLDRUB_TOM,GLDRUB_TOM,3300.0,3207.01,3329.65,3295.68,2707.0,355961917.82,3272.49
CETS,2022-06-15,GLD_TOM1W,GLDRUB_TOM1W,4.7313,4.7313,4.7313,4.7313,1.0,164706280.0,4.7313
CNGD,2022-06-15,HKD_TODTOM,HKDRUBTODTOM,0.004386,0.0038,0.005,0.005,144.0,31128484.99,
CETS,2022-06-15,HKDRUB_TOM,HKDRUB_TOM,9.15,9.12,9.55,9.28,324.0,16310976.6,9.2729
CNGD,2022-06-15,HKDRUB_TOM,HKDRUB_TOM,9.3093,9.0511,9.61,9.3538,1089.0,6767329.16,
CETS,2022-06-15,JPYRUB_TOM,JPYRUB_TOM,47.64,44.35,47.64,45.3801,273.0,204507682.1,45.8229
CNGD,2022-06-15,JPYRUB_TOM,JPYRUB_TOM,48.025,44.4369,49.5,44.6258,1178.0,8978534.72,
CNGD,2022-06-15,KZT_TODTOM,KZTRUBTODTOM,0.0,0.0,0.0,0.0,2.0,134893.2,
CETS,2022-06-15,KZTRUB_TOM,KZTRUB_TOM,13.4925,12.81,13.4925,13.105,425.0,379158909.75,12.8295
CNGD,2022-06-15,SLV_TODTOM,SLVRUBTODTOM,0.0266,0.0266,0.0266,0.0266,4.0,367868.34,
CETS,2022-06-15,SLVRUB_TOM,SLVRUB_TOM,49.6,49.59,52.7,51.41,443.0,4258535.0,51.49
