BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-06-15,РЖД-19 обл,RU000A0JQ7Z2,25.0,108415.0,96.08,97.0,96.96,96.97,33.55,96.8,9.73,97.0,112.0,,97.04,96.97,0.0,9847335.6,0.0,2024-07-08,686.0,9.82,,,7.85,39.14,,2022-06-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-15,РЖД-23 обл,RU000A0JQRD9,32.0,194666.0,96.17,97.11,96.33,96.33,31.4,96.37,9.7,96.17,202.0,,96.36,96.33,0.0,500133.5,0.0,2025-01-16,846.0,9.68,,,7.85,39.14,,2022-06-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-15,ДОМ.РФ18об,RU000A0JRDY3,1.0,2500.0,100.0,100.0,100.0,100.0,6.44,100.0,7.93,100.0,5.0,,,100.0,0.0,0.0,0.0,2023-07-15,239.0,7.93,,,7.71,9.61,,2022-06-15,500.0,SUR,,,,,RUB,3
TQCB,2022-06-15,ВЭБ.РФ 21,RU000A0JS4Z7,7.0,2024004040.6,100.46,101.2,100.46,100.46,31.92,100.68,10.51,101.2,2000004.0,101.2,101.2,100.46,2024057790.6,2024057790.6,2024057790.6,2032-02-17,249.0,10.16,,,10.99,54.8,2023-02-28,2022-06-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-15,МСП Банк 2,RU000A0JS603,3.0,161190.0,99.5,99.5,99.5,99.5,21.4,99.5,9.73,99.5,162.0,99.5,99.5,99.5,911420.0,595010.0,911420.0,2022-08-11,57.0,9.73,,,6.25,31.16,,2022-06-15,1000.0,SUR,,,9.184,,RUB,3
TQCB,2022-06-15,ЕАБР11,RU000A0JS934,1.0,10689.8,97.18,97.18,97.18,97.18,27.79,97.18,10.33,97.18,11.0,,96.74,97.18,0.0,2103054.8,0.0,2025-01-24,389.0,10.33,,,7.35,36.65,2023-07-28,2022-06-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-15,РЖД-32 обл,RU000A0JSGV0,34.0,7300382.0,100.1,100.29,100.11,100.11,45.74,100.18,8.62,100.19,7287.0,100.18,100.18,100.11,7300382.0,7300382.0,7300382.0,2032-06-25,23.0,7.42,,,10.5,52.36,2022-07-08,2022-06-15,1000.0,SUR,,6.7723,,2022-07-13,RUB,3
TQCB,2022-06-15,ФСК РС-22,RU000A0JSQ58,6.0,20013.0,100.05,100.15,100.15,100.14,41.81,100.07,9.54,100.06,20.0,100.14,100.14,100.14,2737806.7,2724793.8,2737806.7,2027-07-21,42.0,10.29,,,10.9,54.35,2022-07-27,2022-06-15,1000.0,SUR,,7.9862,,2022-08-03,RUB,3
TQCB,2022-06-15,ВЭБ.РФ 18,RU000A0JT403,1.0,11455.2,95.46,95.46,95.46,95.46,15.76,95.46,10.17,95.46,12.0,,92.24,95.46,0.0,503654.5,0.0,2032-09-17,768.0,10.17,,,7.67,38.24,2024-09-27,2022-06-15,1000.0,SUR,,10.1146,,2024-10-01,RUB,3
TQCB,2022-06-15,ВЭБ.РФ 19,RU000A0JT6B2,9.0,23116.2,96.29,96.39,96.29,96.29,14.14,96.32,10.0,96.39,24.0,,94.92,96.29,0.0,798284.5,0.0,2032-09-23,620.0,9.98,,,7.48,37.3,2024-04-04,2022-06-15,1000.0,SUR,,9.9253,,2024-04-08,RUB,3
