BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-08-18,АбрауДюрсо,ABRD,727.0,9821930.0,188.0,183.0,190.0,183.0,186.5,183.0,52710.0,186.5,186.5,183.0,9821930.0,9821930.0,9821930.0,0.0,3
SMAL,2022-08-18,Система ао,AFKS,8.0,1679.88,14.464,14.34,15.176,,14.424,15.158,112.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-18,Система ао,AFKS,8108.0,171879386.3,14.565,14.23,14.627,14.446,14.424,14.446,11916100.0,14.424,14.424,14.446,171879386.3,171879386.3,171879386.3,0.0,3
TQBR,2022-08-18,Аэрофлот,AFLT,5107.0,59984398.6,27.02,26.8,27.1,27.0,26.96,27.0,2225210.0,26.96,26.96,27.0,59984398.6,59984398.6,59984398.6,0.0,3
TQBR,2022-08-18,AGRO-гдр,AGRO,2378.0,21801282.4,874.6,866.2,883.2,870.0,872.6,870.0,24985.0,872.6,872.6,870.0,21801282.4,21801282.4,21801282.4,0.0,3
TQTF,2022-08-18,AKGD ETF,AKGD,383.0,7971638.06,82.0,80.08,82.52,80.34,81.89,80.16,97299.0,81.93,81.93,80.34,7971638.06,7971638.06,7971638.06,24870663.33,3
TQTF,2022-08-18,ETF AKMB,AKMB,5450.0,4255641.58,1.1653,1.164,1.1776,1.166,1.1747,1.1679,3626168.0,1.1736,1.1736,1.166,4255641.58,4255641.58,4255641.58,7335784.06,3
TQTF,2022-08-18,ETF AKME,AKME,148.0,198314.34,79.86,78.8,79.9,79.84,80.4,79.84,2489.0,,80.26,79.84,0.0,504066.02,0.0,3129818.11,3
TQTF,2022-08-18,AKMM ETF,AKMM,51.0,1313568.66,100.81,100.76,101.0,100.78,100.79,100.78,13034.0,100.78,100.78,100.78,1313568.66,1313568.66,1313568.66,11963099.8,3
TQTD,2022-08-18,AKQU ETF,AKQU,24.0,193990.87,89.51,89.5,91.32,91.32,89.52,91.32,2167.0,5438.83,5438.83,91.32,11785954.02,11785954.02,11785954.02,40460.8,3
TQBR,2022-08-18,Акрон,AKRN,3000.0,118573676.0,16932.0,16930.0,17676.0,17616.0,17438.0,17616.0,6800.0,17438.0,17438.0,17616.0,118573676.0,118573676.0,118573676.0,0.0,3
TQTF,2022-08-18,ETF AKSC,AKSC,90.0,119315.52,40.42,39.1,40.42,39.66,40.1,39.7,2958.0,,40.78,39.66,0.0,500011.22,0.0,59944.32,3
TQTD,2022-08-18,AKVG ETF,AKVG,8.0,21362.07,0.7,0.7,0.706,0.691,0.698,0.706,30450.0,42.4,42.4,0.691,2156425.02,2156425.02,2156425.02,1102.01,3
TQTF,2022-08-18,AKVG ETF,AKVG,51.0,858568.18,42.06,41.0,46.74,42.0,42.4,42.0,20416.0,42.4,42.4,42.0,2156425.02,2156425.02,2156425.02,66952.59,3
SMAL,2022-08-18,АЛРОСА ао,ALRS,6.0,1270.78,67.2,66.38,67.26,,67.08,67.26,19.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-18,АЛРОСА ао,ALRS,18876.0,227110697.0,67.0,66.4,67.59,67.56,67.08,67.56,3385570.0,67.08,67.08,67.56,227110697.0,227110697.0,227110697.0,0.0,3
SMAL,2022-08-18,АшинскийМЗ,AMEZ,1.0,882.21,21.005,21.005,21.005,,22.97,21.005,42.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-18,АшинскийМЗ,AMEZ,495.0,5873130.5,23.2,22.66,23.3,23.01,22.97,23.01,255700.0,22.97,22.97,23.01,5873130.5,5873130.5,5873130.5,0.0,3
TQTF,2022-08-18,AMRE ETF,AMRE,126.0,94063.2,71.9,71.8,72.9,72.3,72.5,72.0,1297.0,,72.3,72.3,0.0,504224.4,0.0,371983.86,3
TQTF,2022-08-18,AMRH ETF,AMRH,12.0,1898.8,98.14,98.14,101.0,98.62,99.94,98.56,19.0,,99.48,98.62,0.0,846831.78,0.0,107561.03,3
TQBR,2022-08-18,Аптеки36и6,APTK,660.0,710707.52,12.278,12.21,12.286,12.24,12.256,12.24,57990.0,12.256,12.256,12.24,710707.52,710707.52,710707.52,0.0,3
TQBR,2022-08-18,ИНАРКТИКА,AQUA,3339.0,35764490.5,584.0,577.5,610.0,601.0,598.5,601.0,59781.0,598.5,598.5,601.0,35764490.5,35764490.5,35764490.5,0.0,3
TQBR,2022-08-18,Арсагера,ARSA,185.0,1183722.0,6.52,6.15,6.69,6.32,6.34,6.32,186700.0,6.34,6.34,6.32,1183722.0,1183722.0,1183722.0,0.0,3
TQBR,2022-08-18,АстрЭнСб,ASSB,19.0,54081.0,0.697,0.6905,0.707,0.707,0.7025,0.707,77000.0,,0.6995,0.707,0.0,500233.0,0.0,0.0,3
TQBR,2022-08-18,Авангрд-ао,AVAN,31.0,165115.0,845.0,840.0,855.0,850.0,845.0,850.0,195.0,,845.0,850.0,0.0,500580.0,0.0,0.0,3
TQBR,2022-08-18,Башнефт ао,BANE,724.0,11442499.0,999.0,994.5,1014.0,998.0,1004.5,998.0,11391.0,1004.5,1004.5,998.0,11442499.0,11442499.0,11442499.0,0.0,3
TQBR,2022-08-18,Башнефт ап,BANEP,5346.0,95674804.0,690.0,682.5,719.0,694.5,704.5,694.5,135839.0,704.5,704.5,694.5,95674804.0,95674804.0,95674804.0,0.0,3
TQTF,2022-08-18,BCSB ETF,BCSB,157.0,758742.07,10.184,9.99,10.224,10.186,10.176,10.186,74567.0,10.176,10.176,10.186,758742.07,758742.07,758742.07,1254468.91,3
TQBR,2022-08-18,Белуга ао,BELU,2081.0,41292235.0,2640.0,2585.0,2670.0,2600.0,2622.0,2600.0,15751.0,2622.0,2622.0,2600.0,41292235.0,41292235.0,41292235.0,0.0,3
TQBR,2022-08-18,БашИнСв ап,BISVP,39.0,114102.0,7.74,7.63,7.8,7.76,7.71,7.76,14800.0,,7.84,7.76,0.0,500121.0,0.0,0.0,3
TQBR,2022-08-18,Белон ао,BLNG,1372.0,10089840.5,9.88,9.775,10.845,10.02,10.27,10.02,982300.0,10.27,10.27,10.02,10089840.5,10089840.5,10089840.5,0.0,3
TQTF,2022-08-18,BOND ETF,BOND,189.0,50121847.0,1005.0,1004.4,1005.2,1005.2,1004.8,1005.2,49878.0,1004.8,1004.8,1005.2,50121847.0,50121847.0,50121847.0,0.0,3
