BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-08-22,АбрауДюрсо,ABRD,377.0,3127360.0,182.0,178.0,182.0,180.0,180.0,180.0,17360.0,180.0,180.0,180.0,3127360.0,3127360.0,3127360.0,0.0,3
SMAL,2022-08-22,Система ао,AFKS,10.0,1590.53,14.38,13.4,14.38,,14.331,13.421,116.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-22,Система ао,AFKS,7341.0,150802584.8,14.275,14.155,14.489,14.44,14.331,14.44,10522600.0,14.331,14.331,14.44,150802584.8,150802584.8,150802584.8,0.0,3
SMAL,2022-08-22,Аэрофлот,AFLT,9.0,658.64,30.86,26.42,30.88,,26.98,28.76,23.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-22,Аэрофлот,AFLT,6023.0,70209991.4,27.0,26.88,27.08,27.0,26.98,27.0,2602310.0,26.98,26.98,27.0,70209991.4,70209991.4,70209991.4,0.0,3
TQBR,2022-08-22,AGRO-гдр,AGRO,2201.0,23435552.0,879.0,870.2,890.0,887.6,884.2,887.6,26503.0,884.2,884.2,887.6,23435552.0,23435552.0,23435552.0,0.0,3
TQTF,2022-08-22,AKGD ETF,AKGD,406.0,4153108.37,78.86,78.06,79.7,78.9,77.84,78.62,52885.0,78.53,78.53,78.9,4153108.37,4153108.37,4153108.37,24757819.52,3
TQTF,2022-08-22,ETF AKMB,AKMB,6602.0,3770014.87,1.1655,1.165,1.1772,1.1717,1.1734,1.1683,3217836.0,1.1716,1.1716,1.1717,3770014.87,3770014.87,3770014.87,7210424.53,3
TQTF,2022-08-22,ETF AKME,AKME,271.0,1129687.38,80.7,79.18,81.5,81.2,79.82,81.12,14174.0,79.7,79.7,81.2,1129687.38,1129687.38,1129687.38,3127067.95,3
TQTF,2022-08-22,AKMM ETF,AKMM,63.0,22990106.81,100.84,100.81,101.35,100.84,100.82,100.84,228052.0,100.81,100.81,100.84,22990106.81,22990106.81,22990106.81,11355021.72,3
TQTD,2022-08-22,AKQU ETF,AKQU,5.0,20585.59,89.52,87.79,89.52,89.41,89.12,89.41,231.0,5422.53,5296.16,89.41,13008640.9,1355817.92,13008640.9,45336.69,3
TQBR,2022-08-22,Акрон,AKRN,3308.0,173531594.0,17600.0,17056.0,17948.0,17714.0,17622.0,17714.0,9847.0,17622.0,17622.0,17714.0,173531594.0,173531594.0,173531594.0,0.0,3
TQTF,2022-08-22,ETF AKSC,AKSC,74.0,70361.76,39.98,38.82,39.98,39.1,39.82,39.1,1789.0,,40.62,39.1,0.0,500436.02,0.0,63071.3,3
TQTD,2022-08-22,AKVG ETF,AKVG,40.0,17981.12,0.664,0.664,0.664,0.678,0.662,0.664,27080.0,39.08,39.08,0.678,2213937.61,2213937.61,2213937.61,2914.43,3
TQTF,2022-08-22,AKVG ETF,AKVG,143.0,1150676.24,39.66,37.0,44.18,40.1,39.12,40.08,29557.0,39.08,39.08,40.1,2213937.61,2213937.61,2213937.61,172336.09,3
SMAL,2022-08-22,АЛРОСА ао,ALRS,8.0,538.99,67.0,66.52,68.0,,67.43,67.5,8.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-22,АЛРОСА ао,ALRS,23177.0,413183347.4,66.88,65.55,68.5,68.2,67.43,68.2,6127660.0,67.43,67.43,68.2,413183347.4,413183347.4,413183347.4,0.0,3
TQBR,2022-08-22,АшинскийМЗ,AMEZ,243.0,2054963.5,22.99,22.76,23.055,22.94,22.96,22.94,89500.0,22.96,22.96,22.94,2054963.5,2054963.5,2054963.5,0.0,3
TQTF,2022-08-22,AMRE ETF,AMRE,184.0,108224.9,70.4,70.4,73.9,73.2,73.2,73.1,1478.0,,72.5,73.2,0.0,660652.9,0.0,380797.76,3
TQTF,2022-08-22,AMRH ETF,AMRH,15.0,2688.02,101.8,99.22,101.8,99.88,99.56,99.88,27.0,,99.48,99.88,0.0,866435.66,0.0,99830.75,3
TQBR,2022-08-22,Аптеки36и6,APTK,1143.0,2249202.04,12.24,12.2,12.384,12.202,12.29,12.202,183020.0,12.29,12.29,12.202,2249202.04,2249202.04,2249202.04,0.0,3
TQBR,2022-08-22,ИНАРКТИКА,AQUA,1935.0,18910287.5,601.5,594.0,614.0,607.5,607.0,607.5,31147.0,607.0,607.0,607.5,18910287.5,18910287.5,18910287.5,0.0,3
TQBR,2022-08-22,Арсагера,ARSA,86.0,553485.0,6.46,6.3,6.49,6.45,6.39,6.45,86600.0,6.39,6.39,6.45,553485.0,553485.0,553485.0,0.0,3
TQBR,2022-08-22,АстрЭнСб,ASSB,22.0,26843.0,0.7105,0.6935,0.7145,0.7035,0.7065,0.7035,38000.0,,0.7065,0.7035,0.0,500294.5,0.0,0.0,3
