BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-07-15,РЖД-19 обл,RU000A0JQ7Z2,37.0,381272.5,98.45,98.54,98.54,98.54,0.86,98.52,8.86,98.54,387.0,,98.42,98.54,0.0,851346.5,0.0,2024-07-08,684.0,8.87,,,7.85,39.14,,2022-07-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-15,МСП Банк 2,RU000A0JS603,4.0,245534.0,99.75,99.85,99.85,99.85,26.54,99.81,8.65,99.75,246.0,99.76,99.76,99.85,1255004.0,1255004.0,1255004.0,2022-08-11,27.0,9.3,,,6.25,31.16,,2022-07-15,1000.0,SUR,,,7.3949,,RUB,3
TQCB,2022-07-15,РЖД-32 обл,RU000A0JSGV0,56.0,13442585.2,100.31,100.75,100.63,100.63,1.9,100.72,9.41,100.31,13346.0,100.72,100.72,100.63,13442585.2,13442585.2,13442585.2,2032-06-25,348.0,9.31,,,9.9,49.36,2023-07-07,2022-07-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-15,ФСК РС-22,RU000A0JSQ58,3.0,9000.3,99.99,100.04,100.0,100.0,50.77,100.0,10.92,100.04,9.0,,100.02,100.0,0.0,904144.6,0.0,2027-07-21,12.0,10.92,,,10.9,54.35,2022-07-27,2022-07-15,1000.0,SUR,,5.1298,,2022-08-03,RUB,3
TQCB,2022-07-15,ВЭБ.РФ 18,RU000A0JT403,2.0,1940.0,97.0,97.0,97.0,97.0,22.06,97.0,9.41,97.0,2.0,,92.93,97.0,0.0,556633.9,0.0,2032-09-17,739.0,9.41,,,7.67,38.24,2024-09-27,2022-07-15,1000.0,SUR,,9.3259,,2024-10-01,RUB,3
TQCB,2022-07-15,ГПБ 12,RU000A0JT6J5,1.0,1000.0,100.0,100.0,100.0,100.0,20.4,100.0,7.58,100.0,1.0,,98.95,100.0,0.0,562048.4,0.0,2022-10-06,83.0,7.58,,,7.52,37.5,,2022-07-15,1000.0,SUR,,,7.1024,,RUB,3
TQCB,2022-07-15,РСХБ 17,RU000A0JT7M7,1.0,9925.0,99.25,99.25,99.25,99.25,13.52,99.25,8.69,99.25,10.0,,98.92,99.25,0.0,524266.0,0.0,2022-10-11,88.0,8.69,,,5.25,26.18,,2022-07-15,1000.0,SUR,,,8.131,,RUB,3
TQCB,2022-07-15,РСХБ 18,RU000A0JT874,2.0,46000.1,100.0,100.01,100.0,100.0,15.25,100.0,6.09,100.01,46.0,99.32,99.27,100.0,908769.3,721718.6,908769.3,2022-10-13,90.0,6.09,,,6.05,30.17,,2022-07-15,1000.0,SUR,,,5.7574,,RUB,3
TQCB,2022-07-15,Роснефть04,RU000A0JT940,39.0,643408.1,99.73,99.91,99.74,99.76,19.05,99.75,9.08,99.77,645.0,99.75,99.75,99.76,643408.1,643408.1,643408.1,2022-10-17,94.0,9.04,,,7.9,39.39,,2022-07-15,1000.0,SUR,,,8.5096,,RUB,3
TQCB,2022-07-15,Роснефть05,RU000A0JT965,28.0,138724.3,99.71,99.85,99.84,99.84,19.05,99.8,8.66,99.73,139.0,,99.77,99.84,0.0,501841.9,0.0,2022-10-17,94.0,8.83,,,7.9,39.39,,2022-07-15,1000.0,SUR,,,8.1199,,RUB,3
