BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-06-06,АбрауДюрсо,ABRD,307.0,2121905.0,168.5,168.0,171.0,170.0,170.0,170.0,12490.0,170.0,170.0,170.0,2121905.0,2121905.0,2121905.0,0.0,3
TQBR,2022-06-06,Система ао,AFKS,6498.0,98837621.3,12.777,12.451,12.819,12.54,12.588,12.54,7851700.0,12.588,12.588,12.54,98837621.3,98837621.3,98837621.3,0.0,3
SMAL,2022-06-06,Аэрофлот,AFLT,15.0,1759.34,26.36,26.36,28.9,,26.12,27.32,64.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-06-06,Аэрофлот,AFLT,11981.0,166411975.6,26.74,25.8,27.0,25.92,26.12,25.92,6371250.0,26.12,26.12,25.92,166411975.6,166411975.6,166411975.6,0.0,3
TQBR,2022-06-06,AGRO-гдр,AGRO,23873.0,243464743.0,850.8,770.0,879.8,794.6,808.2,794.6,301259.0,808.2,808.2,794.6,243464743.0,243464743.0,243464743.0,0.0,3
TQTF,2022-06-06,AKGD ETF,AKGD,282.0,658401.2,82.12,82.01,85.9,82.63,82.49,82.62,7975.0,82.56,82.56,82.63,658401.2,658401.2,658401.2,4685554.28,3
TQTF,2022-06-06,ETF AKMB,AKMB,6264.0,9156023.21,1.0989,1.0821,1.1075,1.0967,1.1016,1.0964,8321143.0,1.1003,1.1003,1.0967,9156023.21,9156023.21,9156023.21,4567030.62,3
TQTF,2022-06-06,ETF AKME,AKME,268.0,1605445.22,85.64,85.34,88.6,85.4,85.58,85.4,18771.0,85.52,85.52,85.4,1605445.22,1605445.22,1605445.22,5324408.62,3
TQTD,2022-06-06,AKQU ETF,AKQU,1.0,95.21,95.21,95.21,95.21,95.21,95.21,95.21,1.0,5923.82,5776.36,95.21,8897579.19,2374084.06,8897579.19,16219.77,3
TQBR,2022-06-06,Акрон,AKRN,1521.0,51930634.0,16086.0,15350.0,16188.0,15546.0,15674.0,15546.0,3313.0,15674.0,15674.0,15546.0,51930634.0,51930634.0,51930634.0,0.0,3
TQTD,2022-06-06,ETF AKSC,AKSC,1.0,7.05,0.705,0.705,0.705,0.693,0.694,0.705,10.0,,44.12,0.693,0.0,501814.4,0.0,652.12,3
