BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-06-06,РЖД-19 обл,RU000A0JQ7Z2,29.0,8210983.3,96.43,98.0,96.45,96.45,31.62,96.44,10.0,98.0,8514.0,96.44,96.44,96.45,8210983.3,8210983.3,8210983.3,2024-07-08,695.0,10.01,,,7.85,39.14,,2022-06-06,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-06,РЖД-23 обл,RU000A0JQRD9,66.0,718158.7,88.25,99.49,95.71,95.71,29.46,95.75,9.98,88.25,750.0,95.75,95.75,95.71,718158.7,718158.7,718158.7,2025-01-16,854.0,9.96,,,7.85,39.14,,2022-06-06,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-06,ОткрФКББ03,RU000A0JRZ74,3.0,28436.6,71.0,71.74,71.74,71.73,0.04,71.09,11.28,71.0,40.0,,70.25,71.73,0.0,2680661.4,0.0,2025-07-16,1136.0,11.61,,,0.01,0.05,,2022-06-06,1000.0,SUR,,,,,RUB,3
TQCB,2022-06-06,МСП Банк 2,RU000A0JS603,1.0,76615.0,99.5,99.5,99.5,99.5,19.86,99.5,9.26,99.5,77.0,,99.5,99.5,0.0,712420.0,0.0,2022-08-11,66.0,9.26,,,6.25,31.16,,2022-06-06,1000.0,SUR,,,8.7883,,RUB,3
TQCB,2022-06-06,РЖД-32 обл,RU000A0JSGV0,58.0,133462255.6,99.95,101.0,100.29,100.29,43.15,100.77,6.99,101.0,132439.0,100.77,100.77,100.29,133462255.6,133462255.6,133462255.6,2032-06-25,32.0,1.38,,,10.5,52.36,2022-07-08,2022-06-06,1000.0,SUR,,5.8631,,2022-07-13,RUB,3
TQCB,2022-06-06,ВЭБ.РФ 18,RU000A0JT403,1.0,1867.8,93.39,93.39,93.39,93.39,13.87,93.39,11.28,93.39,2.0,,93.79,93.39,0.0,845998.8,0.0,2032-09-17,777.0,11.28,,,7.67,38.24,2024-09-27,2022-06-06,1000.0,SUR,,11.2107,,2024-10-01,RUB,3
TQCB,2022-06-06,ВЭБ.РФ 19,RU000A0JT6B2,15.0,23636.1,92.93,94.89,94.88,94.89,12.3,94.54,10.91,92.93,25.0,,94.72,94.89,0.0,587255.9,0.0,2032-09-23,628.0,11.14,,,7.48,37.3,2024-04-04,2022-06-06,1000.0,SUR,,10.8255,,2024-04-08,RUB,3
TQCB,2022-06-06,РСХБ 17,RU000A0JT7M7,1.0,999.5,99.95,99.95,99.95,99.95,7.91,99.95,5.45,99.95,1.0,,98.13,99.95,0.0,515194.8,0.0,2022-10-11,127.0,5.45,,,5.25,26.18,,2022-06-06,1000.0,SUR,,,5.3142,,RUB,3
TQCB,2022-06-06,РСХБ 18,RU000A0JT874,1.0,10099.0,100.99,100.99,100.99,100.99,8.78,100.99,3.2,100.99,10.0,,98.22,100.99,0.0,507774.8,0.0,2022-10-13,129.0,3.2,,,6.05,30.17,,2022-06-06,1000.0,SUR,,,3.1437,,RUB,3
TQCB,2022-06-06,Роснефть04,RU000A0JT940,80.0,641946.4,98.54,99.67,99.1,99.1,10.61,99.07,10.72,98.54,648.0,99.07,99.07,99.1,641946.4,641946.4,641946.4,2022-10-17,133.0,10.81,,,7.9,39.39,,2022-06-06,1000.0,SUR,,,10.2918,,RUB,3
