BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-09-15,РЖД-19 обл,RU000A0JQ7Z2,26.0,427672.2,99.62,99.73,99.73,99.73,14.19,99.69,8.16,99.73,429.0,,99.7,99.73,0.0,503466.5,0.0,2024-07-08,622.0,8.19,,,7.85,39.14,,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,ДОМ.РФ15об,RU000A0JQAM6,7.0,655170.0,106.5,115.5,115.5,115.5,0.0,106.71,-17.29,106.5,614.0,106.53,106.54,115.5,3850170.0,2998170.0,3850170.0,2028-09-15,181.0,-2.89,,,20.0,100.82,2023-03-15,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,РЖД-23 обл,RU000A0JQRD9,23.0,1219644.5,99.85,99.99,99.99,99.99,12.04,99.97,8.0,99.97,1220.0,99.97,99.97,99.99,1219644.5,1219644.5,1219644.5,2025-01-16,788.0,8.01,,,7.85,39.14,,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,СЗКК 03,RU000A0JRU20,1.0,796.04,96.49,96.49,96.49,96.49,43.94,96.49,102.16,96.49,1.0,,,96.49,0.0,0.0,0.0,2031-09-26,22.0,102.16,,,12.15,49.98,2022-10-07,2022-09-15,825.0,SUR,,,,,RUB,3
TQCB,2022-09-15,ОткрФКББ03,RU000A0JRZ74,1.0,3850.0,77.0,77.0,77.0,77.0,0.02,77.0,9.68,77.0,5.0,78.15,78.18,77.0,1939788.1,1421273.2,1939788.1,2025-07-16,1035.0,9.68,,,0.01,0.05,,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,ВЭБ.РФ 21,RU000A0JS4Z7,1.0,1049.9,104.99,104.99,104.99,104.99,4.82,104.99,-0.05,104.99,1.0,,101.94,104.99,0.0,500532.8,0.0,2032-02-17,166.0,-0.05,,,10.99,54.8,2023-02-28,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,РЖД-32 обл,RU000A0JSGV0,11.0,142911.5,101.24,101.39,101.39,101.39,18.72,101.36,8.21,101.24,141.0,,101.27,101.39,0.0,510414.8,0.0,2032-06-25,287.0,8.25,,,9.9,49.36,2023-07-07,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,ФСК РС-22,RU000A0JSQ58,4.0,186260692.5,101.25,101.9,101.9,101.9,12.53,101.9,8.18,101.25,182788.0,101.72,101.9,101.9,339997029.9,187227516.5,339997029.9,2027-07-21,632.0,8.18,,,9.15,45.62,2024-07-24,2022-09-15,1000.0,SUR,,8.0856,,2024-07-31,RUB,3
TQCB,2022-09-15,РСХБ 17,RU000A0JT7M7,1.0,998.9,99.89,99.89,99.89,99.89,22.44,99.89,6.93,99.89,1.0,,99.87,99.89,0.0,502335.5,0.0,2022-10-11,26.0,6.93,,,5.25,26.18,,2022-09-15,1000.0,SUR,,,6.4593,,RUB,3
TQCB,2022-09-15,РСХБ 18,RU000A0JT874,9.0,29988.2,99.83,100.64,99.94,99.89,25.53,99.96,6.91,100.6,30.0,,99.77,99.89,0.0,199675940.6,0.0,2022-10-13,28.0,6.63,,,6.05,30.17,,2022-09-15,1000.0,SUR,,,6.4601,,RUB,3
TQCB,2022-09-15,Роснефть04,RU000A0JT940,17.0,120979.2,99.93,100.23,100.05,100.05,32.47,99.98,7.31,100.23,121.0,,99.98,100.05,0.0,508890.0,0.0,2022-10-17,32.0,8.17,,,7.9,39.39,,2022-09-15,1000.0,SUR,,,6.8558,,RUB,3
TQCB,2022-09-15,Роснефть05,RU000A0JT965,55.0,775141.0,99.9,100.08,100.03,100.03,32.47,100.02,7.56,99.9,775.0,100.02,100.02,100.03,775141.0,775141.0,775141.0,2022-10-17,32.0,7.68,,,7.9,39.39,,2022-09-15,1000.0,SUR,,,7.078,,RUB,3
TQCB,2022-09-15,Башнефть06,RU000A0JTM28,13.0,309883.6,99.8,100.06,100.06,100.06,9.28,99.96,7.64,99.96,310.0,,99.98,100.06,0.0,501919.1,0.0,2023-01-31,138.0,7.92,,,7.7,38.39,,2022-09-15,1000.0,SUR,,,7.4104,,RUB,3
TQCB,2022-09-15,Башнефть08,RU000A0JTM44,14.0,963281.2,99.69,99.75,99.75,99.75,9.28,99.72,8.52,99.69,966.0,99.72,99.72,99.75,963281.2,963281.2,963281.2,2023-01-31,138.0,8.61,,,7.7,38.39,,2022-09-15,1000.0,SUR,,,8.2474,,RUB,3
TQCB,2022-09-15,Башнефть09,RU000A0JTM51,4.0,21133.3,99.81,101.48,101.4,101.4,10.01,100.63,4.53,99.81,21.0,,100.31,101.4,0.0,2257908.1,0.0,2023-01-31,138.0,6.65,,,8.3,41.39,,2022-09-15,1000.0,SUR,,,4.4313,,RUB,3
TQCB,2022-09-15,РусГидро07,RU000A0JTMG7,3.0,2961.2,96.14,99.99,99.99,99.99,0.12,98.71,0.13,96.14,3.0,,,99.99,0.0,0.0,0.0,2023-02-02,140.0,3.57,,,0.1,0.5,,2022-09-15,1000.0,SUR,,,0.1251,,RUB,3
TQCB,2022-09-15,РусГидро08,RU000A0JTMK9,4.0,3968.2,98.85,99.35,99.31,99.31,0.12,99.21,1.94,99.35,4.0,,98.15,99.31,0.0,501527.6,0.0,2023-02-02,140.0,2.21,,,0.1,0.5,,2022-09-15,1000.0,SUR,,,1.911,,RUB,3
TQCB,2022-09-15,Роснефть07,RU000A0JTS06,41.0,27961024.5,99.63,100.0,99.81,99.81,1.2,99.79,7.85,100.0,28021.0,99.79,99.79,99.81,27961024.5,27961024.5,27961024.5,2023-03-10,176.0,7.9,,,7.3,36.4,,2022-09-15,1000.0,SUR,,,7.6564,,RUB,3
TQCB,2022-09-15,Роснефть08,RU000A0JTS22,17.0,1556311.3,99.68,99.99,99.84,99.84,1.2,99.83,7.79,99.99,1559.0,99.83,99.83,99.84,1556311.3,1556311.3,1556311.3,2023-03-10,176.0,7.81,,,7.3,36.4,,2022-09-15,1000.0,SUR,,,7.5919,,RUB,3
TQCB,2022-09-15,МТС БО-01,RU000A0JTTA5,5.0,21881.4,99.0,99.89,99.89,99.89,31.34,99.46,6.83,99.04,22.0,,99.58,99.89,0.0,502878.7,0.0,2023-03-22,182.0,7.74,,,6.5,32.41,,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,РЖД-28 обл,RU000A0JTU85,4.0,4897.5,97.86,98.11,98.04,98.04,31.67,97.95,8.36,98.11,5.0,,98.1,98.04,0.0,2289639.5,0.0,2028-03-21,522.0,8.43,,,6.8,33.91,2024-03-26,2022-09-15,1000.0,SUR,,8.2984,,2024-03-29,RUB,3
TQCB,2022-09-15,РСХБ 20,RU000A0JTVJ2,10.0,1074392.2,103.39,103.7,103.4,103.4,60.9,103.41,8.13,103.7,1039.0,103.41,103.41,103.4,1074392.2,1074392.2,1074392.2,2023-04-11,196.0,8.11,,,14.25,71.05,,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,ДОМ.РФ25об,RU000A0JTW83,1.0,7014.0,100.2,100.2,100.2,100.2,15.72,100.2,2.66,100.2,7.0,,,100.2,0.0,0.0,0.0,2026-10-01,16.0,2.66,,,7.55,19.03,2022-10-01,2022-09-15,1000.0,SUR,,2.1028,,2022-10-04,RUB,3
TQCB,2022-09-15,Роснефть06,RU000A0JTYL2,34.0,1361142.6,98.3,100.1,99.1,99.1,20.52,98.56,8.49,100.1,1381.0,98.56,98.56,99.1,1361142.6,1361142.6,1361142.6,2023-05-30,251.0,9.35,,,7.0,34.9,,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,Роснефть10,RU000A0JTYN8,6.0,85919.9,98.59,100.02,100.02,100.02,20.52,99.91,7.07,98.59,86.0,,99.35,100.02,0.0,501722.2,0.0,2023-05-30,251.0,7.24,,,7.0,34.9,,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,ОткрФКББ02,RU000A0JU0N7,2.0,1541.5,77.05,77.1,77.1,77.1,0.05,77.08,9.08,77.05,2.0,,73.04,77.1,0.0,529566.9,0.0,2025-09-24,1105.0,9.09,,,0.01,0.05,,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,ВТБ БО-43,RU000A0JU773,8.0,27480.0,100.56,101.84,101.83,101.83,18.12,101.78,7.03,100.56,27.0,,101.96,101.83,0.0,568958.8,0.0,2023-09-29,360.0,7.08,,,8.7,21.69,,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,ИРКУТ БО-4,RU000A0JUA45,1.0,1000.4,100.04,100.04,100.04,100.04,31.81,100.04,9.15,100.04,1.0,,100.56,100.04,0.0,582261.6,0.0,2023-11-06,394.0,9.15,,,9.0,44.88,,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,РЖД-30 обл,RU000A0JUAH8,1.0,9715.0,97.15,97.15,97.15,97.15,22.38,97.15,8.38,97.15,10.0,,97.15,97.15,0.0,1322178.8,0.0,2028-11-07,731.0,8.38,,,6.75,33.66,2024-11-12,2022-09-15,1000.0,SUR,,8.3372,,2024-11-15,RUB,3
TQCB,2022-09-15,ВертолетБ2,RU000A0JUAT3,1.0,1001.0,100.1,100.1,100.1,100.1,24.45,100.1,7.53,100.1,1.0,,96.77,100.1,0.0,501270.3,0.0,2023-11-16,408.0,7.53,,,7.5,37.4,,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,РоснефтьБ5,RU000A0JUCS1,2.0,3021.1,100.7,100.71,100.7,100.7,30.9,100.7,9.03,100.71,3.0,,102.49,100.7,0.0,2510909.4,0.0,2023-12-11,88.0,9.03,,,12.0,59.84,2022-12-12,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,РоснефтьБ1,RU000A0JUFU0,6.0,520000.0,104.0,104.0,104.0,104.0,9.12,104.0,-1.08,104.0,500.0,102.99,103.95,104.0,717817.3,538459.3,717817.3,2024-02-06,145.0,-1.08,,,9.0,44.88,2023-02-07,2022-09-15,1000.0,SUR,,,,,RUB,3
TQCB,2022-09-15,РоснефтьБ7,RU000A0JUFV8,1.0,1018.1,101.81,101.81,101.81,101.81,9.12,101.81,4.35,101.81,1.0,,100.47,101.81,0.0,505365.7,0.0,2024-02-06,145.0,4.35,,,9.0,44.88,2023-02-07,2022-09-15,1000.0,SUR,,,,,RUB,3
