BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-08-04,АбрауДюрсо,ABRD,189.0,2268500.0,174.0,173.0,174.5,173.0,173.5,173.0,13080.0,173.5,173.5,173.0,2268500.0,2268500.0,2268500.0,0.0,3
SMAL,2022-08-04,Система ао,AFKS,3.0,59.73,14.625,14.625,15.795,,14.261,14.65,4.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-04,Система ао,AFKS,21355.0,626409975.8,13.78,13.78,14.47,14.225,14.261,14.225,43926200.0,14.261,14.261,14.225,626409975.8,626409975.8,626409975.8,0.0,3
SMAL,2022-08-04,Аэрофлот,AFLT,8.0,947.28,27.96,26.84,27.96,,26.72,26.84,34.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-04,Аэрофлот,AFLT,6766.0,84543195.6,26.98,26.5,27.0,26.62,26.72,26.62,3163810.0,26.72,26.72,26.62,84543195.6,84543195.6,84543195.6,0.0,3
TQBR,2022-08-04,AGRO-гдр,AGRO,1800.0,26357316.6,831.8,805.0,831.8,806.4,811.8,806.4,32470.0,811.8,811.8,806.4,26357316.6,26357316.6,26357316.6,0.0,3
TQTF,2022-08-04,AKGD ETF,AKGD,505.0,111516243.38,81.83,80.82,84.0,83.98,83.71,83.8,1332174.0,83.71,83.71,83.98,111516243.38,111516243.38,111516243.38,16427857.66,3
TQTF,2022-08-04,ETF AKMB,AKMB,5166.0,14870439.49,1.1712,1.164,1.18,1.1725,1.1748,1.173,12649867.0,1.1755,1.1755,1.1725,14870439.49,14870439.49,14870439.49,7234232.54,3
TQTF,2022-08-04,ETF AKME,AKME,202.0,3513238.08,79.0,78.0,80.54,78.22,78.94,78.1,44597.0,78.78,78.78,78.22,3513238.08,3513238.08,3513238.08,3067991.02,3
TQTF,2022-08-04,AKMM ETF,AKMM,102.0,52541611.38,100.51,100.48,100.51,100.51,100.51,100.51,522759.0,100.51,100.51,100.51,52541611.38,52541611.38,52541611.38,13993440.02,3
TQTD,2022-08-04,AKQU ETF,AKQU,1.0,360.12,90.03,90.03,90.03,90.03,90.03,90.03,4.0,5426.32,5426.37,90.03,9289853.24,5106217.22,9289853.24,40819.88,3
TQBR,2022-08-04,Акрон,AKRN,561.0,23260040.0,16100.0,16000.0,16318.0,16100.0,16142.0,16100.0,1441.0,16142.0,16142.0,16100.0,23260040.0,23260040.0,23260040.0,0.0,3
TQTF,2022-08-04,ETF AKSC,AKSC,41.0,19120.22,41.3,40.52,41.6,41.0,40.46,41.0,465.0,,36.6,41.0,0.0,630305.94,0.0,55841.61,3
TQTF,2022-08-04,AKVG ETF,AKVG,39.0,12640.58,41.46,41.14,44.44,41.48,41.92,41.5,303.0,,37.74,41.48,0.0,500766.37,0.0,40669.31,3
SMAL,2022-08-04,АЛРОСА ао,ALRS,7.0,1031.7,65.98,61.93,65.98,,62.55,61.93,16.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-04,АЛРОСА ао,ALRS,18058.0,339907565.2,62.7,61.68,63.97,61.95,62.55,61.95,5431280.0,62.58,62.58,61.95,339907565.2,339907565.2,339907565.2,0.0,3
TQBR,2022-08-04,АшинскийМЗ,AMEZ,399.0,4857692.5,23.2,22.92,23.38,23.09,23.055,23.09,210700.0,23.055,23.055,23.09,4857692.5,4857692.5,4857692.5,0.0,3
TQTF,2022-08-04,AMRE ETF,AMRE,90.0,132932.0,69.7,69.3,70.3,69.8,69.7,69.8,1906.0,,70.5,69.8,0.0,501593.8,0.0,351643.29,3
TQTF,2022-08-04,AMRH ETF,AMRH,13.0,42933.64,99.48,99.12,99.5,99.46,99.16,99.46,433.0,,99.46,99.46,0.0,636994.38,0.0,107931.99,3
TQBR,2022-08-04,Аптеки36и6,APTK,2405.0,1970231.82,12.348,12.202,12.382,12.25,12.258,12.25,160730.0,12.258,12.258,12.25,1970231.82,1970231.82,1970231.82,0.0,3
TQBR,2022-08-04,ИНАРКТИКА,AQUA,524.0,3148055.0,519.0,516.5,521.5,518.0,519.0,518.0,6068.0,519.0,519.0,518.0,3148055.0,3148055.0,3148055.0,0.0,3
TQBR,2022-08-04,Арсагера,ARSA,33.0,165914.0,5.88,5.64,5.88,5.84,5.7,5.84,29100.0,,5.79,5.84,0.0,512142.0,0.0,0.0,3
TQBR,2022-08-04,АстрЭнСб,ASSB,11.0,37583.0,0.695,0.691,0.703,0.691,0.696,0.691,54000.0,,0.696,0.691,0.0,500503.0,0.0,0.0,3
TQBR,2022-08-04,Авангрд-ао,AVAN,9.0,16875.0,850.0,840.0,850.0,845.0,845.0,850.0,20.0,,845.0,845.0,0.0,500090.0,0.0,0.0,3
TQBR,2022-08-04,Башнефт ао,BANE,316.0,1631697.0,984.0,970.5,984.0,979.5,979.0,980.0,1667.0,979.0,979.0,979.5,1631697.0,1631697.0,1631697.0,0.0,3
TQBR,2022-08-04,Башнефт ап,BANEP,1815.0,19489728.5,657.0,640.5,659.5,648.5,649.5,648.5,30017.0,649.5,649.5,648.5,19489728.5,19489728.5,19489728.5,0.0,3
TQTF,2022-08-04,BCSB ETF,BCSB,188.0,92714.51,10.2,10.106,10.362,10.322,10.256,10.332,9040.0,,10.186,10.322,0.0,529370.79,0.0,1294587.73,3
TQBR,2022-08-04,Белуга ао,BELU,1542.0,22967506.0,2506.0,2450.0,2538.0,2492.0,2505.0,2492.0,9169.0,2505.0,2505.0,2492.0,22967506.0,22967506.0,22967506.0,0.0,3
TQBR,2022-08-04,БашИнСв ап,BISVP,36.0,193446.0,7.16,7.16,7.25,7.21,7.19,7.21,26900.0,,7.18,7.21,0.0,505349.0,0.0,0.0,3
TQBR,2022-08-04,Белон ао,BLNG,146.0,649737.0,9.095,8.8,9.125,8.975,9.01,8.97,72100.0,9.01,9.01,8.975,649737.0,649737.0,649737.0,0.0,3
TQBR,2022-08-04,БурЗолото,BRZL,34.0,77076.0,766.0,754.0,768.0,756.0,763.0,754.0,101.0,,770.0,756.0,0.0,507446.0,0.0,0.0,3
SMAL,2022-08-04,БСП ао,BSPB,1.0,99.97,99.97,99.97,99.97,,86.21,99.97,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-04,БСП ао,BSPB,1415.0,26205071.8,85.46,85.46,86.62,86.02,86.21,86.02,303980.0,86.21,86.21,86.02,26205071.8,26205071.8,26205071.8,0.0,3
TQBR,2022-08-04,БСП ап,BSPBP,35.0,103440.0,13.2,13.0,13.2,13.05,13.1,13.05,7900.0,,13.25,13.05,0.0,511145.0,0.0,0.0,3
TQBR,2022-08-04,МКБ ао,CBOM,5967.0,303053232.4,5.015,4.939,5.049,4.979,4.984,4.979,60803800.0,4.984,4.984,4.979,303053232.4,303053232.4,303053232.4,0.0,3
TQBR,2022-08-04,РН-ЗапСиб,CHGZ,135.0,579226.0,38.4,36.8,40.0,38.4,38.0,38.4,15210.0,38.0,38.0,38.4,579226.0,579226.0,579226.0,0.0,3
TQBR,2022-08-04,ЧКПЗ ао,CHKZ,13.0,81220.0,5480.0,5360.0,5480.0,5440.0,5420.0,5440.0,15.0,,5440.0,5440.0,0.0,500780.0,0.0,0.0,3
TQBR,2022-08-04,СевСт-ао,CHMF,25311.0,293424792.4,695.0,686.6,703.0,698.4,695.6,698.4,421874.0,695.6,695.6,698.4,293424792.4,293424792.4,293424792.4,0.0,3
TQBR,2022-08-04,ЧМК ао,CHMK,114.0,893325.0,3295.0,3270.0,3395.0,3335.0,3310.0,3335.0,270.0,3310.0,3310.0,3335.0,893325.0,893325.0,893325.0,0.0,3
TQBR,2022-08-04,CIAN-адр,CIAN,1660.0,14280389.0,320.0,313.0,332.0,321.2,321.6,321.2,44410.0,321.6,321.6,321.2,14280389.0,14280389.0,14280389.0,0.0,3
TQBR,2022-08-04,Телеграф,CNTL,79.0,227734.0,9.2,9.0,9.22,9.18,9.1,9.18,25000.0,,9.16,9.18,0.0,512490.0,0.0,0.0,3
TQBR,2022-08-04,Телеграф-п,CNTLP,127.0,447140.0,6.98,6.86,7.06,6.9,6.9,6.9,64800.0,,6.92,6.9,0.0,501818.0,0.0,0.0,3
TQPI,2022-08-04,ДагСб ао,DASB,422.0,1420499.7,0.155,0.153,0.155,0.1534,0.1537,0.1531,9243000.0,0.1537,0.1537,0.1534,1420499.7,1420499.7,1420499.7,0.0,3
TQBR,2022-08-04,ЗаводДИОД,DIOD,25.0,73998.0,7.34,7.3,7.34,7.32,7.33,7.32,10100.0,,7.39,7.32,0.0,502542.0,0.0,0.0,3
TQTF,2022-08-04,ETF DIVD,DIVD,138.0,715394.2,764.0,735.2,764.0,739.6,740.6,738.2,966.0,740.6,740.6,739.6,715394.2,715394.2,715394.2,1086584.65,3
TQBR,2022-08-04,ДетскийМир,DSKY,3747.0,62606795.8,78.74,78.02,79.32,78.3,78.52,78.3,797320.0,78.52,78.52,78.3,62606795.8,62606795.8,62606795.8,0.0,3
SMAL,2022-08-04,ДЭК ао,DVEC,15.0,56.17,0.88,0.74,0.88,,0.889,0.875,73.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-04,ДЭК ао,DVEC,286.0,1794207.0,0.87,0.857,0.907,0.88,0.889,0.88,2019000.0,0.889,0.889,0.88,1794207.0,1794207.0,1794207.0,0.0,3
TQBR,2022-08-04,ДонскЗР,DZRD,28.0,92890.0,1915.0,1870.0,1930.0,1890.0,1895.0,1890.0,49.0,,1925.0,1890.0,0.0,512690.0,0.0,0.0,3
TQBR,2022-08-04,ДонскЗР п,DZRDP,30.0,105570.0,1580.0,1560.0,1600.0,1590.0,1580.0,1590.0,67.0,,1600.0,1590.0,0.0,501460.0,0.0,0.0,3
TQBR,2022-08-04,ЕвроЭлтех,EELT,33.0,103967.4,5.18,5.14,5.2,5.2,5.2,5.16,20000.0,,5.18,5.2,0.0,508073.0,0.0,0.0,3
TQBR,2022-08-04,Электрцинк,ELTZ,19.0,14493.5,151.0,150.5,151.5,151.0,151.0,151.0,96.0,,151.5,151.0,0.0,510560.0,0.0,0.0,3
TQBR,2022-08-04,ЭН+ГРУП ао,ENPG,1820.0,14591558.5,408.0,401.5,414.0,408.5,406.5,408.5,35874.0,406.5,406.5,408.5,14591558.5,14591558.5,14591558.5,0.0,3
SMAL,2022-08-04,ЭнелРос ао,ENRU,9.0,63.99,0.44,0.43,0.4448,,0.4468,0.4448,146.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-04,ЭнелРос ао,ENRU,1145.0,6325887.4,0.452,0.444,0.4542,0.4456,0.4468,0.4456,14161000.0,0.4468,0.4468,0.4456,6325887.4,6325887.4,6325887.4,0.0,3
TQTF,2022-08-04,EQMX ETF,EQMX,3929.0,12593461.4,84.25,83.45,84.4,83.8,83.8,83.75,150296.0,83.8,83.8,83.8,12593461.4,12593461.4,12593461.4,20433943.51,3
TQTF,2022-08-04,ESGE ETF,ESGE,154.0,141438.66,62.29,61.71,62.71,61.9,62.2,62.0,2274.0,,63.05,61.9,0.0,590408.86,0.0,363935.86,3
TQTF,2022-08-04,ESGR ETF,ESGR,42.0,289201.5,831.5,831.5,908.0,900.0,904.0,900.0,320.0,,912.0,900.0,0.0,500694.0,0.0,120216.74,3
TQBR,2022-08-04,ETLN-гдр,ETLN,2092.0,7329344.58,57.0,56.58,59.0,57.7,58.14,57.7,126060.0,58.14,58.14,57.7,7329344.58,7329344.58,7329344.58,0.0,3
SMAL,2022-08-04,Россети,FEES,22.0,852.49,0.09498,0.093,0.095,,0.0942,0.09494,9127.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-04,Россети,FEES,12955.0,307076088.8,0.09698,0.09252,0.0976,0.09302,0.0942,0.09302,3259890000.0,0.0942,0.0942,0.09302,307076088.8,307076088.8,307076088.8,0.0,3
TQBR,2022-08-04,ДВМП ао,FESH,1274.0,24489930.0,27.2,26.7,27.29,26.8,26.95,26.8,908600.0,26.95,26.95,26.8,24489930.0,24489930.0,24489930.0,0.0,3
TQBR,2022-08-04,FIVE-гдр,FIVE,11295.0,214973756.5,1304.0,1237.0,1304.0,1251.5,1262.5,1251.5,170226.0,1263.0,1263.0,1251.5,214973756.5,214973756.5,214973756.5,0.0,3
TQBR,2022-08-04,FIXP-гдр,FIXP,3640.0,16235180.7,333.7,320.0,334.3,323.9,325.1,323.9,49945.0,325.1,325.1,323.9,16235180.7,16235180.7,16235180.7,0.0,3
SMAL,2022-08-04,Совкомфлот,FLOT,3.0,362.4,36.24,36.24,36.24,,35.85,36.24,10.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-04,Совкомфлот,FLOT,1203.0,6995225.0,36.09,35.75,36.09,35.89,35.85,35.89,195130.0,35.85,35.85,35.89,6995225.0,6995225.0,6995225.0,0.0,3
TQTF,2022-08-04,FMRU ETF,FMRU,36.0,8844.16,6.504,6.39,6.504,6.392,6.46,6.39,1369.0,,6.492,6.392,0.0,512429.22,0.0,37959.3,3
TQTF,2022-08-04,FMUS ETF,FMUS,14.0,20562.39,9.07,9.016,9.07,9.02,9.034,9.016,2276.0,,8.538,9.02,0.0,538706.68,0.0,71830.12,3
TQBR,2022-08-04,ГАЗ ао,GAZA,9.0,29325.0,327.0,321.0,331.0,322.5,326.0,322.5,90.0,,322.0,322.5,0.0,502095.0,0.0,0.0,3
TQBR,2022-08-04,ГАЗ ап,GAZAP,8.0,47395.0,222.0,222.0,226.0,226.0,225.5,226.0,210.0,,225.0,226.0,0.0,519905.0,0.0,0.0,3
SMAL,2022-08-04,ГАЗПРОМ ао,GAZP,22.0,7825.33,185.51,185.0,188.97,,185.48,185.0,42.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-04,ГАЗПРОМ ао,GAZP,55835.0,2477401905.3,187.0,184.3,187.22,184.9,185.48,184.9,13353850.0,185.52,185.52,184.9,2477401905.3,2477401905.3,2477401905.3,0.0,3
TQBR,2022-08-04,ЧеркизГ-ао,GCHE,865.0,10647097.5,2570.5,2559.0,2654.0,2605.5,2593.0,2605.5,4106.0,2593.0,2593.0,2605.5,10647097.5,10647097.5,10647097.5,0.0,3
TQBR,2022-08-04,iММЦБ ао,GEMA,125.0,1082921.0,676.0,671.5,687.5,677.5,677.0,677.5,1600.0,677.0,677.0,677.5,1082921.0,1082921.0,1082921.0,0.0,3
TQBR,2022-08-04,GEMC-гдр,GEMC,471.0,1290944.7,374.0,371.1,381.6,379.0,377.0,379.0,3424.0,377.0,377.0,379.0,1290944.7,1290944.7,1290944.7,0.0,3
TQBR,2022-08-04,GLTR-гдр,GLTR,2519.0,20486751.55,296.25,296.25,304.9,300.75,302.2,300.75,67846.0,301.95,301.95,300.75,20486751.55,20486751.55,20486751.55,0.0,3
TQBR,2022-08-04,ГМКНорНик,GMKN,24507.0,1473415758.0,14744.0,14606.0,14868.0,14710.0,14708.0,14710.0,100134.0,14714.0,14714.0,14710.0,1473415758.0,1473415758.0,1473415758.0,0.0,3
TQTF,2022-08-04,GOLD ETF,GOLD,4472.0,94253063.78,0.8837,0.8837,0.901,0.8972,0.8943,0.8999,105393063.0,0.8943,0.8943,0.8972,94253063.78,94253063.78,94253063.78,60606621.01,3
TQTF,2022-08-04,GPBM ETF,GPBM,1.0,367500.0,61250.0,61250.0,61250.0,61250.0,61250.0,61250.0,6.0,,60100.0,61250.0,0.0,14181300.0,0.0,387618.25,3
TQTF,2022-08-04,GPBR ETF,GPBR,70.0,33794.86,11.01,11.0,11.14,11.11,11.1,11.11,3045.0,,10.96,11.11,0.0,707173.25,0.0,95048.81,3
TQPI,2022-08-04,ГИТ ао,GRNT,431.0,780320.55,0.175,0.1725,0.1755,0.174,0.1735,0.174,4502900.0,0.1735,0.1735,0.174,780320.55,780320.55,780320.55,0.0,3
TQTF,2022-08-04,ETF GROD,GROD,27.0,566761.2,591.4,580.4,595.8,590.8,587.4,590.8,965.0,587.4,587.4,590.8,566761.2,566761.2,566761.2,193037.43,3
TQBR,2022-08-04,ГТМ ао,GTRK,474.0,1499572.5,23.3,23.0,24.15,23.35,23.5,23.35,63810.0,23.5,23.5,23.35,1499572.5,1499572.5,1499572.5,0.0,3
TQBR,2022-08-04,iHHRU-адр,HHRU,5268.0,81909895.0,1366.0,1351.0,1845.0,1710.0,1587.0,1710.0,51628.0,1587.0,1587.0,1710.0,81909895.0,81909895.0,81909895.0,0.0,3
TQBR,2022-08-04,Химпром ап,HIMCP,59.0,141262.0,8.07,7.87,8.07,7.96,7.94,7.96,17800.0,,7.93,7.96,0.0,511287.0,0.0,0.0,3
TQBR,2022-08-04,HMSG-гдр,HMSG,84.0,311610.0,78.5,72.0,78.5,75.5,75.5,74.0,4140.0,,77.5,75.5,0.0,555730.0,0.0,0.0,3
SMAL,2022-08-04,РусГидро,HYDR,49.0,794.58,0.7301,0.71,0.7401,,0.7342,0.7391,1087.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-08-04,РусГидро,HYDR,7978.0,53526675.7,0.7447,0.7272,0.746,0.7277,0.7342,0.7277,72904000.0,0.7342,0.7342,0.7277,53526675.7,53526675.7,53526675.7,0.0,3
TQBR,2022-08-04,Ижсталь2ао,IGST,29.0,139382.0,2710.0,2634.0,2758.0,2650.0,2680.0,2650.0,52.0,,2720.0,2650.0,0.0,500588.0,0.0,0.0,3
TQBR,2022-08-04,Ижсталь ап,IGSTP,11.0,31796.0,2282.0,2256.0,2290.0,2256.0,2272.0,2256.0,14.0,,2296.0,2256.0,0.0,505322.0,0.0,0.0,3
