BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-10-28,АбрауДюрсо,ABRD,605.0,5876000.0,182.0,176.0,182.5,180.0,179.5,180.0,32690.0,179.5,179.5,180.0,5876000.0,5876000.0,5876000.0,0.0,3
SMAL,2022-10-28,Система ао,AFKS,14.0,1145.38,14.031,12.71,14.225,,12.645,12.78,86.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-28,Система ао,AFKS,11260.0,224130575.0,12.76,12.476,12.76,12.75,12.645,12.696,17724500.0,12.641,12.641,12.75,203908700.0,203908700.0,203908700.0,0.0,3
SMAL,2022-10-28,Аэрофлот,AFLT,6.0,353.94,29.32,24.78,29.32,,25.32,26.6,13.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-28,Аэрофлот,AFLT,13628.0,167192994.8,25.64,24.98,25.64,25.46,25.32,25.52,6602480.0,25.32,25.32,25.46,150981377.2,150981377.2,150981377.2,0.0,3
TQBR,2022-10-28,AGRO-гдр,AGRO,2906.0,27612371.8,847.2,830.0,847.8,833.0,834.8,833.0,33077.0,834.8,834.8,833.0,27612371.8,27612371.8,27612371.8,0.0,3
TQTF,2022-10-28,AKGD ETF,AKGD,473.0,1180354.71,76.82,75.6,78.09,76.62,76.7,76.64,15393.0,76.68,76.68,76.62,1180354.71,1180354.71,1180354.71,23688140.51,3
TQTF,2022-10-28,ETF AKMB,AKMB,7710.0,4144293.5,1.1925,1.1841,1.1978,1.1864,1.1914,1.1863,3482346.0,1.1901,1.1901,1.1864,4144293.5,4144293.5,4144293.5,7665974.35,3
TQTF,2022-10-28,ETF AKME,AKME,411.0,4624580.0,87.1,85.04,87.96,86.56,86.78,86.7,53300.0,86.76,86.76,86.56,4624580.0,4624580.0,4624580.0,3141794.88,3
TQTF,2022-10-28,AKMM ETF,AKMM,109.0,36431660.94,102.15,102.14,102.18,102.18,102.18,102.18,356544.0,102.18,102.18,102.18,36431660.94,36431660.94,36431660.94,23668562.58,3
TQTD,2022-10-28,AKQU ETF,AKQU,1.0,2619.81,84.51,84.51,84.51,84.51,84.51,84.51,31.0,5139.14,5139.31,84.51,6912139.47,5134169.95,6912139.47,19117.89,3
TQBR,2022-10-28,Акрон,AKRN,2063.0,69295284.0,15890.0,15802.0,16436.0,16110.0,16116.0,16110.0,4300.0,16116.0,16116.0,16110.0,69295284.0,69295284.0,69295284.0,0.0,3
TQTF,2022-10-28,ETF AKSC,AKSC,35.0,20499.14,36.18,35.54,36.54,35.94,35.92,35.94,575.0,,34.26,35.94,0.0,621274.91,0.0,164892.8,3
TQTF,2022-10-28,AKVG ETF,AKVG,49.0,16279.24,35.66,34.78,37.1,35.02,35.32,35.0,464.0,,33.62,35.02,0.0,664995.06,0.0,209038.42,3
SMAL,2022-10-28,АЛРОСА ао,ALRS,18.0,2798.11,66.5,62.75,74.19,,66.5,74.19,43.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-28,АЛРОСА ао,ALRS,34910.0,739612811.7,66.9,65.8,67.34,66.75,66.5,66.4,11122520.0,66.49,66.49,66.75,659357622.6,659357622.6,659357622.6,0.0,3
TQBR,2022-10-28,АшинскийМЗ,AMEZ,567.0,6832358.0,26.55,26.25,26.7,26.515,26.515,26.515,257700.0,26.515,26.515,26.515,6832358.0,6832358.0,6832358.0,0.0,3
TQTF,2022-10-28,AMRB ETF,AMRB,100.0,47093.0,105.0,103.0,105.0,103.2,103.7,103.1,454.0,,103.5,103.2,0.0,502025.3,0.0,6963.0,3
TQTF,2022-10-28,AMRE ETF,AMRE,174.0,191272.2,69.8,69.1,71.3,71.1,70.9,71.1,2699.0,,70.3,71.1,0.0,2213244.5,0.0,561277.89,3
TQTF,2022-10-28,AMRH ETF,AMRH,17.0,23329.1,103.5,101.28,107.16,103.28,103.22,103.28,226.0,,101.9,103.28,0.0,574122.2,0.0,439168.9,3
TQBR,2022-10-28,Аптеки36и6,APTK,1203.0,1651674.92,12.398,12.178,12.4,12.334,12.276,12.334,134540.0,12.276,12.276,12.334,1651674.92,1651674.92,1651674.92,0.0,3
TQBR,2022-10-28,ИНАРКТИКА,AQUA,4164.0,47144997.0,561.5,557.0,584.0,582.0,572.0,582.0,82435.0,572.0,572.0,582.0,47144997.0,47144997.0,47144997.0,0.0,3
TQBR,2022-10-28,Арсагера,ARSA,508.0,2192118.0,6.06,5.51,6.18,5.66,5.67,5.66,386500.0,5.67,5.67,5.66,2192118.0,2192118.0,2192118.0,0.0,3
TQBR,2022-10-28,АстрЭнСб,ASSB,215.0,702727.5,0.715,0.715,0.8185,0.7705,0.773,0.7705,909000.0,0.773,0.773,0.7705,702727.5,702727.5,702727.5,0.0,3
TQBR,2022-10-28,Авангрд-ао,AVAN,70.0,300935.0,935.0,925.0,960.0,945.0,950.0,940.0,317.0,,940.0,945.0,0.0,500230.0,0.0,0.0,3
TQBR,2022-10-28,Башнефт ао,BANE,895.0,10545340.0,925.5,906.0,929.0,922.0,921.0,922.0,11450.0,921.0,921.0,922.0,10545340.0,10545340.0,10545340.0,0.0,3
TQBR,2022-10-28,Башнефт ап,BANEP,2023.0,25697556.5,650.0,643.0,660.0,657.5,653.0,657.5,39344.0,653.0,653.0,657.5,25697556.5,25697556.5,25697556.5,0.0,3
TQTF,2022-10-28,BCSB ETF,BCSB,195.0,524984.64,10.474,10.458,10.95,10.582,10.582,10.58,49608.0,10.582,10.582,10.582,511722.45,511722.45,511722.45,398548.27,3
TQBR,2022-10-28,Белуга ао,BELU,2294.0,34182298.0,2822.0,2785.0,2830.0,2809.0,2807.0,2809.0,12177.0,2807.0,2807.0,2809.0,34182298.0,34182298.0,34182298.0,0.0,3
TQBR,2022-10-28,БашИнСв ап,BISVP,93.0,996135.0,7.48,7.29,7.7,7.69,7.59,7.4,131200.0,7.59,7.59,7.69,996135.0,996135.0,996135.0,0.0,3
TQBR,2022-10-28,Белон ао,BLNG,319.0,2315095.0,9.2,8.91,9.285,9.045,9.02,9.045,256700.0,9.02,9.02,9.045,2315095.0,2315095.0,2315095.0,0.0,3
TQTF,2022-10-28,BOND ETF,BOND,46.0,230910.8,1029.2,1026.6,1033.0,1033.0,1030.8,1031.8,224.0,,1029.0,1033.0,0.0,547456.6,0.0,2127630.89,3
TQBR,2022-10-28,БурЗолото,BRZL,76.0,284438.0,820.0,804.0,820.0,816.0,810.0,811.0,351.0,,812.0,816.0,0.0,506467.0,0.0,0.0,3
TQBR,2022-10-28,БСП ао,BSPB,8965.0,123803452.7,101.0,95.3,102.98,98.86,98.37,98.86,1258580.0,98.37,98.37,98.86,123803452.7,123803452.7,123803452.7,0.0,3
TQBR,2022-10-28,БСП ап,BSPBP,198.0,3163490.0,18.4,18.0,19.5,18.25,18.7,18.25,169100.0,18.7,18.7,18.25,3163490.0,3163490.0,3163490.0,0.0,3
SMAL,2022-10-28,МКБ ао,CBOM,1.0,6.4,6.404,6.404,6.404,,6.313,6.404,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-10-28,МКБ ао,CBOM,8744.0,466559042.3,6.359,6.2,6.378,6.326,6.313,6.356,73904500.0,6.311,6.311,6.326,444246135.3,444246135.3,444246135.3,0.0,3
TQBR,2022-10-28,РН-ЗапСиб,CHGZ,106.0,503152.0,35.2,34.2,35.4,35.0,35.0,35.2,14350.0,35.0,35.0,35.0,503152.0,503152.0,503152.0,0.0,3
TQBR,2022-10-28,ЧКПЗ ао,CHKZ,12.0,77180.0,5920.0,5900.0,6000.0,5980.0,5940.0,5980.0,13.0,,5840.0,5980.0,0.0,507640.0,0.0,0.0,3
TQBR,2022-10-28,СевСт-ао,CHMF,42459.0,1367806142.0,826.4,805.4,830.2,818.2,815.8,816.4,1676595.0,815.8,815.8,818.2,1295459723.4,1295459723.4,1295459723.4,0.0,3
TQBR,2022-10-28,ЧМК ао,CHMK,79.0,407665.0,3480.0,3460.0,3555.0,3515.0,3515.0,3525.0,116.0,,3510.0,3515.0,0.0,526845.0,0.0,0.0,3
TQBR,2022-10-28,CIAN-адр,CIAN,5579.0,43023897.2,386.2,386.2,428.0,422.0,411.4,421.0,104584.0,410.4,410.4,422.0,39336146.6,39336146.6,39336146.6,0.0,3
TQBR,2022-10-28,Телеграф,CNTL,74.0,301744.0,9.64,9.52,9.64,9.58,9.58,9.58,31500.0,,9.56,9.58,0.0,506536.0,0.0,0.0,3
TQBR,2022-10-28,Телеграф-п,CNTLP,216.0,997732.0,6.56,6.4,6.6,6.54,6.48,6.52,153800.0,6.48,6.48,6.54,997732.0,997732.0,997732.0,0.0,3
TQPI,2022-10-28,ДагСб ао,DASB,2163.0,9642703.6,0.1215,0.118,0.1253,0.1211,0.1221,0.1211,78952000.0,0.1221,0.1221,0.1211,9642703.6,9642703.6,9642703.6,0.0,3
SMAL,2022-10-28,ЗаводДИОД,DIOD,1.0,10.1,10.1,10.1,10.1,,7.5,10.1,1.0,,,,0.0,0.0,0.0,0.0,3
