BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-07-06,АбрауДюрсо,ABRD,407.0,5011205.0,173.0,170.5,174.5,172.0,172.5,172.0,29070.0,172.5,172.5,172.0,5011205.0,5011205.0,5011205.0,0.0,3
SMAL,2022-07-06,Система ао,AFKS,1.0,16.29,16.285,16.285,16.285,,15.08,16.285,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-06,Система ао,AFKS,14269.0,371256364.6,14.95,14.865,15.228,15.163,15.08,15.163,24618400.0,15.08,15.08,15.163,371256364.6,371256364.6,371256364.6,0.0,3
SMAL,2022-07-06,Аэрофлот,AFLT,2.0,302.02,30.22,30.2,30.22,,27.82,30.2,10.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-06,Аэрофлот,AFLT,15640.0,218575765.2,28.16,27.2,28.48,27.34,27.82,27.34,7856010.0,27.82,27.82,27.34,218575765.2,218575765.2,218575765.2,0.0,3
TQBR,2022-07-06,AGRO-гдр,AGRO,4837.0,45364247.6,824.0,820.6,855.0,843.8,846.8,843.8,53610.0,846.2,846.2,843.8,45364247.6,45364247.6,45364247.6,0.0,3
TQTF,2022-07-06,AKGD ETF,AKGD,591.0,4005064.93,79.74,77.4,84.4,81.11,81.52,81.4,49118.0,81.54,81.54,81.11,4005064.93,4005064.93,4005064.93,5641253.84,3
TQTF,2022-07-06,ETF AKMB,AKMB,4538.0,3713230.59,1.159,1.152,1.1657,1.153,1.1462,1.1559,3207767.0,1.1576,1.1576,1.153,3713230.59,3713230.59,3713230.59,7138555.35,3
TQTF,2022-07-06,ETF AKME,AKME,275.0,786437.24,82.52,82.38,84.64,83.0,83.42,82.7,9407.0,83.6,83.6,83.0,786437.24,786437.24,786437.24,3547662.52,3
TQBR,2022-07-06,Акрон,AKRN,3324.0,87735742.0,17830.0,17502.0,18350.0,18088.0,17938.0,18088.0,4891.0,17938.0,17938.0,18088.0,87735742.0,87735742.0,87735742.0,0.0,3
TQTF,2022-07-06,ETF AKSC,AKSC,19.0,5445.14,37.08,37.06,38.16,38.14,38.14,38.14,144.0,,35.64,38.14,0.0,501740.1,0.0,48115.04,3
TQTF,2022-07-06,AKVG ETF,AKVG,57.0,77191.06,36.46,36.26,39.98,38.9,38.94,39.0,1982.0,,36.06,38.9,0.0,503092.79,0.0,35210.26,3
SMAL,2022-07-06,АЛРОСА ао,ALRS,2.0,131.5,65.5,65.5,66.0,,65.48,66.0,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-06,АЛРОСА ао,ALRS,28539.0,563219863.8,64.97,64.67,66.3,64.96,65.48,64.96,8599300.0,65.5,65.5,64.96,563219863.8,563219863.8,563219863.8,0.0,3
TQTF,2022-07-06,AMCC ETF,AMCC,82.0,798697.7,48.4,48.4,57.0,56.4,55.8,56.7,14317.0,55.8,55.8,56.4,798697.7,798697.7,798697.7,41874.56,3
TQTD,2022-07-06,AMDG ETF,AMDG,1.0,1899.0,1.266,1.266,1.266,1.375,1.352,1.266,1500.0,79.1,79.1,1.375,1451048.01,1451048.01,1451048.01,814.55,3
TQTF,2022-07-06,AMDG ETF,AMDG,67.0,1339934.1,69.3,69.2,81.0,80.5,79.1,80.4,16838.0,79.1,79.1,80.5,1451048.01,1451048.01,1451048.01,47660.98,3
TQTD,2022-07-06,AMEM ETF,AMEM,1.0,990.0,0.99,0.99,0.99,1.073,1.054,0.99,1000.0,61.7,61.7,1.073,759996.98,759996.98,759996.98,1861.29,3
TQTF,2022-07-06,AMEM ETF,AMEM,70.0,702070.3,58.7,57.8,63.0,62.8,61.7,62.8,11321.0,61.7,61.7,62.8,759996.98,759996.98,759996.98,108907.47,3
TQBR,2022-07-06,АшинскийМЗ,AMEZ,465.0,4254449.0,21.49,21.21,21.915,21.325,21.435,21.325,198500.0,21.435,21.435,21.325,4254449.0,4254449.0,4254449.0,0.0,3
TQTF,2022-07-06,AMGF ETF,AMGF,43.0,529823.6,65.0,65.0,74.0,71.4,71.0,71.4,7465.0,71.0,71.0,71.4,529823.6,529823.6,529823.6,65348.06,3
TQTF,2022-07-06,AMGM ETF,AMGM,60.0,1002039.5,67.8,67.8,71.0,71.0,70.0,70.9,14316.0,70.0,70.0,71.0,1002039.5,1002039.5,1002039.5,181730.02,3
TQTD,2022-07-06,AMGR ETF,AMGR,1.0,830.4,0.519,0.519,0.519,0.567,0.549,0.519,1600.0,32.1,32.1,0.567,1534175.8,1534175.8,1534175.8,856.58,3
TQTF,2022-07-06,AMGR ETF,AMGR,65.0,1485587.6,29.1,29.0,34.1,33.2,32.1,33.2,46174.0,32.1,32.1,33.2,1534175.8,1534175.8,1534175.8,50120.29,3
TQTF,2022-07-06,AMHC ETF,AMHC,49.0,523044.4,80.8,80.7,91.6,89.7,87.0,88.0,6010.0,87.0,87.0,89.7,523044.4,523044.4,523044.4,73637.37,3
TQTD,2022-07-06,AMHY ETF,AMHY,2.0,199.94,1.173,1.173,1.226,1.277,1.261,1.226,170.0,,70.0,1.277,0.0,550416.14,0.0,760.09,3
TQTF,2022-07-06,AMHY ETF,AMHY,30.0,94412.0,69.3,69.2,77.5,74.7,73.8,74.7,1268.0,,70.0,74.7,0.0,550416.14,0.0,44474.23,3
TQTF,2022-07-06,AMIG ETF,AMIG,19.0,25547.0,68.4,68.4,73.8,72.7,72.2,72.7,354.0,,62.0,72.7,0.0,569516.55,0.0,43143.35,3
TQTD,2022-07-06,AMIN ETF,AMIN,1.0,479.0,0.479,0.479,0.479,0.512,0.509,0.479,1000.0,29.8,29.8,0.512,986580.25,986580.25,986580.25,789.5,3
TQTF,2022-07-06,AMIN ETF,AMIN,76.0,958553.1,25.6,25.6,30.7,30.0,29.8,30.7,32123.0,29.8,29.8,30.0,986580.25,986580.25,986580.25,46195.24,3
TQTF,2022-07-06,AMLV ETF,AMLV,26.0,791217.7,72.7,72.7,83.8,82.2,81.4,82.2,9716.0,81.4,81.4,82.2,791217.7,791217.7,791217.7,56521.49,3
TQTD,2022-07-06,AMMF ETF,AMMF,1.0,1563.0,1.042,1.042,1.042,1.125,1.106,1.042,1500.0,64.7,64.7,1.125,664112.14,664112.14,664112.14,996.48,3
TQTF,2022-07-06,AMMF ETF,AMMF,46.0,572658.2,57.8,57.8,66.5,65.8,64.7,65.8,8758.0,64.7,64.7,65.8,664112.14,664112.14,664112.14,58305.69,3
TQTF,2022-07-06,AMRE ETF,AMRE,157.0,240558.3,71.8,71.3,73.2,71.4,72.5,71.3,3318.0,,71.8,71.4,0.0,900442.3,0.0,58338.43,3
TQTF,2022-07-06,AMRH ETF,AMRH,8.0,1101.0,99.98,99.98,100.18,100.0,100.1,100.0,11.0,,98.26,100.0,0.0,512121.0,0.0,29585.28,3
TQTF,2022-07-06,AMSC ETF,AMSC,125.0,614750.4,58.4,58.4,67.0,65.0,64.0,65.1,9600.0,64.0,64.0,65.0,614750.4,614750.4,614750.4,116530.41,3
TQTD,2022-07-06,AMSL ETF,AMSL,2.0,2148.39,0.981,0.981,0.981,1.06,1.048,0.981,2190.0,61.3,61.3,1.06,2740980.66,2740980.66,2740980.66,10854.12,3
TQTF,2022-07-06,AMSL ETF,AMSL,274.0,2615274.5,60.0,60.0,62.2,62.0,61.3,62.0,42502.0,61.3,61.3,62.0,2740980.66,2740980.66,2740980.66,635094.1,3
TQTD,2022-07-06,AMVF ETF,AMVF,1.0,1852.5,1.235,1.235,1.235,1.353,1.32,1.235,1500.0,77.2,77.2,1.353,1541454.51,1541454.51,1541454.51,1504.16,3
TQTF,2022-07-06,AMVF ETF,AMVF,87.0,1433061.4,65.9,65.9,80.9,79.2,77.2,78.1,18459.0,77.2,77.2,79.2,1541454.51,1541454.51,1541454.51,88011.19,3
TQBR,2022-07-06,Аптеки36и6,APTK,1021.0,2860711.18,12.42,12.3,12.712,12.502,12.456,12.502,229670.0,12.456,12.456,12.502,2860711.18,2860711.18,2860711.18,0.0,3
TQBR,2022-07-06,ИНАРКТИКА,AQUA,864.0,4502750.0,489.0,479.5,502.0,497.0,494.5,497.0,9104.0,494.5,494.5,497.0,4502750.0,4502750.0,4502750.0,0.0,3
TQBR,2022-07-06,Арсагера,ARSA,71.0,368630.0,5.54,5.45,5.73,5.52,5.53,5.52,66600.0,,5.53,5.52,0.0,500008.0,0.0,0.0,3
TQBR,2022-07-06,АстрЭнСб,ASSB,38.0,88523.5,0.691,0.683,0.705,0.688,0.686,0.688,129000.0,,0.701,0.688,0.0,501840.0,0.0,0.0,3
TQBR,2022-07-06,Авангрд-ао,AVAN,151.0,395835.0,830.0,830.0,905.0,860.0,865.0,860.0,458.0,,860.0,860.0,0.0,506795.0,0.0,0.0,3
TQBR,2022-07-06,Башнефт ао,BANE,1179.0,11588588.0,1140.0,1130.0,1149.5,1130.0,1140.0,1130.0,10164.0,1140.0,1140.0,1130.0,11588588.0,11588588.0,11588588.0,0.0,3
TQBR,2022-07-06,Башнефт ап,BANEP,11141.0,257474417.5,863.0,837.0,865.0,841.0,852.0,841.0,302276.0,852.0,852.0,841.0,257474417.5,257474417.5,257474417.5,0.0,3
TQTF,2022-07-06,BCSB ETF,BCSB,129.0,607555.24,9.752,9.752,10.094,9.976,9.956,9.976,61025.0,9.956,9.956,9.976,607555.24,607555.24,607555.24,1373949.79,3
TQBR,2022-07-06,Белуга ао,BELU,1315.0,22211578.0,2327.0,2303.0,2348.0,2308.0,2324.0,2308.0,9559.0,2324.0,2324.0,2308.0,22211578.0,22211578.0,22211578.0,0.0,3
TQBR,2022-07-06,БашИнСв ап,BISVP,98.0,234020.0,7.31,7.09,7.31,7.23,7.18,7.23,32600.0,,7.21,7.23,0.0,501349.0,0.0,0.0,3
TQBR,2022-07-06,Белон ао,BLNG,127.0,518367.0,10.01,10.01,10.195,10.06,10.125,10.06,51200.0,10.125,10.125,10.06,518367.0,518367.0,518367.0,0.0,3
TQBR,2022-07-06,БурЗолото,BRZL,99.0,250373.0,798.0,782.0,800.0,783.0,792.0,783.0,316.0,,788.0,783.0,0.0,500387.0,0.0,0.0,3
TQBR,2022-07-06,БСП ао,BSPB,1227.0,9346082.5,72.0,68.8,72.0,70.46,70.1,70.46,133320.0,70.1,70.1,70.46,9346082.5,9346082.5,9346082.5,0.0,3
TQBR,2022-07-06,БСП ап,BSPBP,35.0,162975.0,13.25,13.0,13.7,13.3,13.35,13.3,12200.0,,13.35,13.3,0.0,500650.0,0.0,0.0,3
SMAL,2022-07-06,МКБ ао,CBOM,1.0,16.45,5.484,5.484,5.484,,5.103,5.484,3.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-06,МКБ ао,CBOM,5709.0,324462050.2,5.036,4.991,5.168,5.001,5.103,5.001,63586400.0,5.103,5.103,5.001,324462050.2,324462050.2,324462050.2,0.0,3
TQBR,2022-07-06,РН-ЗапСиб,CHGZ,105.0,320290.0,39.0,37.2,39.0,38.4,38.2,38.4,8380.0,,38.4,38.4,0.0,519516.0,0.0,0.0,3
TQBR,2022-07-06,ЧКПЗ ао,CHKZ,13.0,123120.0,5400.0,5260.0,5400.0,5340.0,5360.0,5340.0,23.0,,5400.0,5340.0,0.0,502820.0,0.0,0.0,3
TQBR,2022-07-06,СевСт-ао,CHMF,12651.0,324762230.6,826.4,820.4,843.8,831.2,834.6,831.2,389152.0,834.6,834.6,831.2,324762230.6,324762230.6,324762230.6,0.0,3
TQBR,2022-07-06,ЧМК ао,CHMK,289.0,1824775.0,3285.0,3240.0,3330.0,3280.0,3280.0,3280.0,556.0,3280.0,3280.0,3280.0,1824775.0,1824775.0,1824775.0,0.0,3
TQBR,2022-07-06,CIAN-адр,CIAN,1387.0,5826079.4,269.6,263.2,282.0,276.6,274.6,276.6,21213.0,274.6,274.6,276.6,5826079.4,5826079.4,5826079.4,0.0,3
TQBR,2022-07-06,Телеграф,CNTL,108.0,575430.0,9.12,9.12,9.3,9.22,9.26,9.22,62200.0,9.26,9.26,9.22,575430.0,575430.0,575430.0,0.0,3
TQBR,2022-07-06,Телеграф-п,CNTLP,799.0,6435390.0,7.54,6.96,7.54,7.18,7.16,7.18,898600.0,7.16,7.16,7.18,6435390.0,6435390.0,6435390.0,0.0,3
TQPI,2022-07-06,ДагСб ао,DASB,1976.0,7375346.7,0.1627,0.1511,0.1627,0.1523,0.1557,0.1523,47367000.0,0.1557,0.1557,0.1523,7375346.7,7375346.7,7375346.7,0.0,3
TQBR,2022-07-06,ЗаводДИОД,DIOD,113.0,347492.0,7.33,7.2,7.39,7.38,7.28,7.36,47700.0,,7.27,7.38,0.0,507522.0,0.0,0.0,3
TQTF,2022-07-06,ETF DIVD,DIVD,109.0,732094.8,769.0,768.4,781.0,774.0,775.6,774.0,944.0,775.6,775.6,774.0,732094.8,732094.8,732094.8,1364139.98,3
TQBR,2022-07-06,ДетскийМир,DSKY,6531.0,78753171.0,70.1,69.52,72.5,72.4,71.34,72.4,1103870.0,71.34,71.34,72.4,78753171.0,78753171.0,78753171.0,0.0,3
TQBR,2022-07-06,ДЭК ао,DVEC,217.0,1842880.0,0.869,0.853,0.881,0.873,0.873,0.873,2111000.0,0.873,0.873,0.873,1842880.0,1842880.0,1842880.0,0.0,3
TQBR,2022-07-06,ДонскЗР,DZRD,3.0,5580.0,1870.0,1845.0,1870.0,1855.0,1860.0,1845.0,3.0,,1895.0,1855.0,0.0,501735.0,0.0,0.0,3
TQBR,2022-07-06,ДонскЗР п,DZRDP,50.0,283760.0,1580.0,1530.0,1580.0,1560.0,1550.0,1560.0,183.0,,1560.0,1560.0,0.0,500620.0,0.0,0.0,3
TQBR,2022-07-06,ЕвроЭлтех,EELT,65.0,46483.8,5.48,5.18,5.48,5.26,5.28,5.26,8810.0,,5.24,5.26,0.0,732004.6,0.0,0.0,3
TQBR,2022-07-06,Электрцинк,ELTZ,28.0,60668.5,151.0,150.0,151.5,151.0,151.0,150.5,402.0,,150.0,151.0,0.0,708890.5,0.0,0.0,3
TQBR,2022-07-06,ЭН+ГРУП ао,ENPG,4684.0,77717026.0,496.0,477.0,509.5,481.5,493.0,481.5,157573.0,493.0,493.0,481.5,77717026.0,77717026.0,77717026.0,0.0,3
SMAL,2022-07-06,ЭнелРос ао,ENRU,9.0,262.47,0.45,0.45,0.472,,0.4586,0.462,571.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-07-06,ЭнелРос ао,ENRU,1188.0,10445624.8,0.4538,0.452,0.4628,0.4562,0.4586,0.4562,22781000.0,0.4586,0.4586,0.4562,10445624.8,10445624.8,10445624.8,0.0,3
TQTF,2022-07-06,ESGR ETF,ESGR,28.0,74175.0,950.0,948.0,955.5,948.5,951.0,948.5,78.0,,953.0,948.5,0.0,500410.5,0.0,209902.85,3
TQBR,2022-07-06,ETLN-гдр,ETLN,2199.0,8522243.98,59.0,58.54,60.36,60.2,59.48,60.2,143258.0,59.48,59.48,60.2,8522243.98,8522243.98,8522243.98,0.0,3
