BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2022-07-06,ДОМ.РФ14об,RU000A0JQAL8,1.0,1040.0,104.0,104.0,104.0,104.0,23.51,104.0,5.11,104.0,1.0,,103.83,104.0,0.0,609480.0,0.0,2023-05-15,132.0,5.11,,,16.5,83.18,2022-11-15,2022-07-06,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-06,РЖД-23 обл,RU000A0JQRD9,32.0,150451.5,96.95,97.11,97.03,97.03,35.92,97.07,9.4,97.11,155.0,,97.09,97.03,0.0,534986.6,0.0,2025-01-16,825.0,9.38,,,7.85,39.14,,2022-07-06,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-06,ЗСД 01,RU000A0JRJB8,1.0,1110.1,111.01,111.01,111.01,111.01,12.3,111.01,8.82,111.01,1.0,,,111.01,0.0,0.0,0.0,2031-05-13,2220.0,8.82,,,10.44,52.06,,2022-07-06,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-06,СЗКК 04,RU000A0JRU46,2.0,3069.33,93.01,93.01,93.01,93.01,24.44,93.01,48.45,93.01,4.0,,,93.01,0.0,0.0,0.0,2031-09-26,93.0,48.45,,,12.15,49.98,2022-10-07,2022-07-06,825.0,SUR,,,,,RUB,3
TQCB,2022-07-06,ОткрФКББ03,RU000A0JRZ74,1.0,11600.0,72.5,72.5,72.5,72.5,0.05,72.5,11.22,72.5,16.0,,73.02,72.5,0.0,603887.3,0.0,2025-07-16,1106.0,11.22,,,0.01,0.05,,2022-07-06,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-06,ЗСД 04,RU000A0JS4K9,11.0,35080.4,101.06,105.06,105.06,105.06,37.2,103.18,9.24,105.06,34.0,,,105.06,0.0,0.0,0.0,2032-02-06,2282.0,9.55,,,9.84,49.07,,2022-07-06,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-06,ВЭБ.РФ 21,RU000A0JS4Z7,1.0,21241.5,101.15,101.15,101.15,101.15,38.24,101.15,9.28,101.15,21.0,,101.0,101.15,0.0,584814.6,0.0,2032-02-17,228.0,9.28,,,10.99,54.8,2023-02-28,2022-07-06,1000.0,SUR,,,,,RUB,3
TQCB,2022-07-06,МСП Банк 2,RU000A0JS603,7.0,427647.0,99.6,99.7,99.6,99.6,25.0,99.68,10.69,99.7,429.0,99.69,99.69,99.6,979985.0,978988.0,979985.0,2022-08-11,36.0,9.79,,,6.25,31.16,,2022-07-06,1000.0,SUR,,,9.9188,,RUB,3
TQCB,2022-07-06,РЖД-32 обл,RU000A0JSGV0,38.0,692439.5,100.05,101.0,100.7,100.7,51.78,100.87,9.36,100.05,687.0,100.79,100.79,100.7,692439.5,692439.5,692439.5,2032-06-25,340.0,9.17,,,10.5,52.36,2023-07-07,2022-07-06,1000.0,SUR,,-29.0787,,2022-07-13,RUB,3
TQCB,2022-07-06,ВЭБ.РФ 18,RU000A0JT403,4.0,7665.0,95.5,96.0,96.0,96.0,20.17,95.81,9.93,95.5,8.0,,92.61,96.0,0.0,503819.9,0.0,2032-09-17,748.0,10.04,,,7.67,38.24,2024-09-27,2022-07-06,1000.0,SUR,,9.8733,,2024-10-01,RUB,3
