BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2022-09-27,AMDRUB_TOM,AMDRUB_TOM,14.8,14.5025,14.8,14.7175,91.0,381315.5,14.666
CNGD,2022-09-27,BYN_TODTOM,BYNRUBTODTOM,0.0132,0.0132,0.0132,0.0132,3.0,329395.67,
CETS,2022-09-27,BYNRUB_TOM,BYNRUB_TOM,24.85,23.36,25.0,23.88,938.0,306504097.5,23.5736
CETS,2022-09-27,CNYRUB_TOD,CNY000000TOD,8.178,8.079,8.195,8.092,2451.0,4526171078.0,8.1068
CNGD,2022-09-27,CNYRUB_TOD,CNY000000TOD,8.12,8.088,8.15,8.15,34.0,5029286006.32,
CETS,2022-09-27,CNY_TODTOM,CNYRUBTODTOM,0.001799,0.0002,0.001895,0.00175,898.0,226936601175.1,0.001775
CNGD,2022-09-27,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.0034,0.004449,0.003487,3483.0,18476005798.28,
CETS,2022-09-27,CNYRUB_TOM,CNYRUB_TOM,8.12,8.08,8.192,8.155,47864.0,76504064130.0,8.1148
CNGD,2022-09-27,CNYRUB_TOM,CNYRUB_TOM,8.141,8.08,8.191,8.159,8268.0,20089141041.38,
CNGD,2022-09-27,CNY_TOM1M,CNYRUB_TOM1M,0.0468,0.0468,0.0468,0.0468,1.0,816591300.0,
CETS,2022-09-27,CNY_TOM1W,CNYRUB_TOM1W,0.0215,0.0215,0.0215,0.0215,1.0,9768735600.0,0.0215
CETS,2022-09-27,EUR_TODTOM,EUR000TODTOM,0.0549,0.0062,0.0887,0.013,685.0,39463448890.0,0.0482
CNGD,2022-09-27,EUR_TODTOM,EUR000TODTOM,0.0,-0.0154,0.098,-0.0154,712.0,1701435228.94,
CETS,2022-09-27,EURRUB_TMS,EURRUB_TMS,56.5,55.7525,59.4675,56.295,2272.0,32886266.89,56.2056
CNGD,2022-09-27,EURRUB_TMS,EURRUB_TMS,56.4375,56.4375,56.4375,56.4375,1.0,48.54,
CETS,2022-09-27,EURUSD_TOD,EURUSD000TOD,0.967,0.95894,0.967,0.96473,177.0,638193862.91,0.96328
CNGD,2022-09-27,EURUSD_TOD,EURUSD000TOD,0.96657,0.94743,0.96657,0.96657,1440.0,13521669.36,
CETS,2022-09-27,EURUSD_TOM,EURUSD000TOM,0.96897,0.95956,0.96897,0.9602,3950.0,17093841908.69,0.96225
CNGD,2022-09-27,EURUSD_TOM,EURUSD000TOM,0.96657,0.94743,0.96657,0.96132,1446.0,1334262292.44,
CETS,2022-09-27,EURUSDTDTM,EURUSDTODTOM,0.000175,0.000175,0.0016,0.000175,76.0,5604860875.8,0.000782
CNGD,2022-09-27,EURUSDTDTM,EURUSDTODTOM,0.0005,9.2e-05,0.00145,0.00058,48.0,12026826536.29,
CETS,2022-09-27,EURRUB_TOD,EUR_RUB__TOD,56.0,55.72,57.055,56.16,11061.0,25315410892.5,55.924
CNGD,2022-09-27,EURRUB_TOD,EUR_RUB__TOD,56.98,56.4102,57.5498,57.5498,6260.0,107413935.03,
CETS,2022-09-27,EURRUB_TOM,EUR_RUB__TOM,56.3725,55.795,56.995,56.15,15773.0,38944615372.5,56.04
CNGD,2022-09-27,EURRUB_TOM,EUR_RUB__TOM,54.95,54.615,57.5498,56.15,12696.0,1453522551.01,
CNGD,2022-09-27,GBP_TODTOM,GBPRUBTODTOM,0.0255,-0.0164,0.0283,0.0238,29.0,2930713.84,
CETS,2022-09-27,GBPRUB_TOD,GBPRUB_TOD,57.0,57.0,57.0,57.0,2.0,114000.0,57.0
CNGD,2022-09-27,GBPRUB_TOD,GBPRUB_TOD,54.5426,54.0025,54.5426,54.5426,477.0,2200492.75,
CETS,2022-09-27,GBPRUB_TOM,GBPRUB_TOM,52.75,52.75,63.4,57.0,174.0,87783575.0,58.4056
CNGD,2022-09-27,GBPRUB_TOM,GBPRUB_TOM,52.75,52.75,62.4,55.165,1914.0,139721846.75,
CETS,2022-09-27,GLD_TODTOM,GLDRUBTODTOM,0.5559,0.5559,0.727,0.5559,3.0,162367225.6,0.6085
CNGD,2022-09-27,GLD_TODTOM,GLDRUBTODTOM,1.3685,-0.3849,1.555,1.3685,80.0,27356365.25,
CETS,2022-09-27,GLDRUB_TOM,GLDRUB_TOM,3160.0,3072.88,3160.0,3107.4,2536.0,123413009.54,3093.14
CNGD,2022-09-27,HKD_TODTOM,HKDRUBTODTOM,0.0,-0.002018,0.0041,0.003418,908.0,780742209.96,
CETS,2022-09-27,HKDRUB_TOD,HKDRUB_TOD,7.9939,7.1155,7.9939,7.52,10.0,612151.6,7.2018
