BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2022-09-27,АбрауДюрсо,ABRD,1483.0,17987565.0,159.0,157.0,177.0,165.5,166.5,165.5,107980.0,166.5,166.5,165.5,17987565.0,17987565.0,17987565.0,0.0,3
SMAL,2022-09-27,Система ао,AFKS,12.0,281.88,11.0,10.55,11.06,,10.552,10.55,26.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-27,Система ао,AFKS,27237.0,510444299.9,10.34,10.103,11.086,10.44,10.552,10.729,48372800.0,10.554,10.554,10.44,470829663.9,470829663.9,470829663.9,0.0,3
SMAL,2022-09-27,Аэрофлот,AFLT,2.0,119.0,23.8,23.8,23.8,,22.84,23.8,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-27,Аэрофлот,AFLT,20422.0,249554428.4,22.9,21.92,23.56,23.0,22.84,23.38,10929530.0,22.78,22.78,23.0,219948257.8,219948257.8,219948257.8,0.0,3
TQBR,2022-09-27,AGRO-гдр,AGRO,7356.0,62912487.4,658.6,650.2,689.8,688.4,670.6,688.4,93804.0,670.6,670.6,688.4,62912487.4,62912487.4,62912487.4,0.0,3
TQTF,2022-09-27,AKGD ETF,AKGD,503.0,9882300.78,74.24,71.92,75.0,73.62,74.03,73.51,133466.0,74.04,74.04,73.62,9882300.78,9882300.78,9882300.78,26029637.32,3
TQTF,2022-09-27,ETF AKMB,AKMB,6798.0,6665409.8,1.1191,1.1186,1.1384,1.135,1.1312,1.1335,5895381.0,1.1306,1.1306,1.135,6665409.8,6665409.8,6665409.8,7447440.65,3
TQTF,2022-09-27,ETF AKME,AKME,301.0,1241351.98,70.48,69.44,73.9,70.68,70.62,71.12,17694.0,70.16,70.16,70.68,1241351.98,1241351.98,1241351.98,3554819.84,3
TQTF,2022-09-27,AKMM ETF,AKMM,64.0,21814534.22,101.48,101.35,101.53,101.5,101.52,101.52,214875.0,101.52,101.52,101.5,21814534.22,21814534.22,21814534.22,15368695.27,3
TQTD,2022-09-27,AKQU ETF,AKQU,3.0,11408.46,80.33,80.33,81.93,80.34,80.34,81.93,142.0,4865.36,4817.04,80.34,2588370.37,2182118.49,2588370.37,20005.62,3
TQBR,2022-09-27,Акрон,AKRN,1334.0,52977706.0,14444.0,14444.0,15900.0,15100.0,15012.0,15100.0,3529.0,15012.0,15012.0,15100.0,52977706.0,52977706.0,52977706.0,0.0,3
TQTF,2022-09-27,ETF AKSC,AKSC,22.0,2396.38,32.24,31.26,32.28,31.88,32.48,31.88,76.0,,36.0,31.88,0.0,512409.9,0.0,43363.78,3
TQTF,2022-09-27,AKVG ETF,AKVG,27.0,6947.2,33.48,32.04,33.48,32.96,33.54,32.92,214.0,,36.86,32.96,0.0,501559.58,0.0,179869.94,3
SMAL,2022-09-27,АЛРОСА ао,ALRS,15.0,2336.14,58.01,58.01,62.5,,60.2,60.5,39.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-27,АЛРОСА ао,ALRS,35433.0,556746200.7,59.3,58.1,62.89,59.89,60.2,61.39,9248340.0,60.17,60.17,59.89,507653548.2,507653548.2,507653548.2,0.0,3
TQBR,2022-09-27,АшинскийМЗ,AMEZ,1556.0,23975336.0,23.995,23.345,25.89,24.255,24.605,24.255,974500.0,24.605,24.605,24.255,23975336.0,23975336.0,23975336.0,0.0,3
TQTF,2022-09-27,AMRE ETF,AMRE,158.0,1444361.8,61.0,58.2,62.2,61.6,60.6,61.6,23826.0,60.6,60.6,61.6,1444361.8,1444361.8,1444361.8,622918.52,3
TQTF,2022-09-27,AMRH ETF,AMRH,18.0,25992.5,95.86,95.86,98.76,98.72,97.36,98.68,267.0,,101.18,98.72,0.0,1226655.22,0.0,463911.45,3
TQBR,2022-09-27,Аптеки36и6,APTK,1054.0,2460817.76,11.696,11.12,12.2,11.9,11.898,11.9,206830.0,11.898,11.898,11.9,2460817.76,2460817.76,2460817.76,0.0,3
TQBR,2022-09-27,ИНАРКТИКА,AQUA,3263.0,29291672.0,510.0,510.0,606.5,544.0,544.5,544.0,53798.0,544.5,544.5,544.0,29291672.0,29291672.0,29291672.0,0.0,3
TQBR,2022-09-27,Арсагера,ARSA,32.0,30845.0,5.2,5.0,5.25,5.13,5.14,5.08,6000.0,,4.79,5.13,0.0,501346.0,0.0,0.0,3
TQBR,2022-09-27,АстрЭнСб,ASSB,36.0,61308.0,0.6775,0.67,0.71,0.676,0.6965,0.676,88000.0,,0.6895,0.676,0.0,556915.0,0.0,0.0,3
TQBR,2022-09-27,Авангрд-ао,AVAN,16.0,29195.0,815.0,800.0,830.0,800.0,810.0,800.0,36.0,,840.0,800.0,0.0,547330.0,0.0,0.0,3
TQBR,2022-09-27,Башнефт ао,BANE,555.0,4946497.0,897.0,873.5,923.0,888.5,885.5,888.5,5587.0,885.5,885.5,888.5,4946497.0,4946497.0,4946497.0,0.0,3
TQBR,2022-09-27,Башнефт ап,BANEP,2142.0,27453061.0,552.0,543.5,563.0,559.0,554.0,559.0,49559.0,554.0,554.0,559.0,27453061.0,27453061.0,27453061.0,0.0,3
TQTF,2022-09-27,BCSB ETF,BCSB,114.0,905272.48,9.962,9.818,10.13,9.932,9.896,9.998,91478.0,9.896,9.896,9.932,902001.43,902001.43,902001.43,397978.76,3
TQBR,2022-09-27,Белуга ао,BELU,5033.0,53536276.0,2561.0,2521.0,2710.0,2662.0,2624.0,2662.0,20400.0,2624.0,2624.0,2662.0,53536276.0,53536276.0,53536276.0,0.0,3
TQBR,2022-09-27,БашИнСв ап,BISVP,31.0,89952.0,6.69,6.51,7.2,7.13,7.03,7.14,12800.0,,6.5,7.13,0.0,503523.0,0.0,0.0,3
TQBR,2022-09-27,Белон ао,BLNG,424.0,1740205.5,8.0,7.6,8.44,7.805,8.065,7.805,215800.0,8.065,8.065,7.805,1740205.5,1740205.5,1740205.5,0.0,3
TQTF,2022-09-27,BOND ETF,BOND,47.0,1206725.6,960.0,957.4,997.0,987.6,963.8,981.8,1252.0,963.8,963.8,987.6,1198875.4,1198875.4,1198875.4,3330535.76,3
TQBR,2022-09-27,БурЗолото,BRZL,224.0,474392.0,659.0,624.0,720.0,640.0,649.0,640.0,731.0,,649.0,640.0,0.0,516031.0,0.0,0.0,3
TQBR,2022-09-27,БСП ао,BSPB,2051.0,16135377.2,75.3,75.3,81.75,77.72,78.39,77.72,205840.0,78.39,78.39,77.72,16135377.2,16135377.2,16135377.2,0.0,3
TQBR,2022-09-27,БСП ап,BSPBP,20.0,34890.0,13.4,13.3,13.55,13.35,13.4,13.35,2600.0,,13.45,13.35,0.0,519340.0,0.0,0.0,3
SMAL,2022-09-27,МКБ ао,CBOM,1.0,30.27,6.054,6.054,6.054,,5.86,6.054,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2022-09-27,МКБ ао,CBOM,7156.0,461679932.2,5.799,5.765,5.896,5.88,5.86,5.881,78790900.0,5.859,5.859,5.88,449464293.0,449464293.0,449464293.0,0.0,3
